,date,tweet,hashtags
280,2020-08-24,"Sexo é bom, mas vocês já fizeram terapia? 😌🧡🍄🌻  #terapisalva #psicologia #façaterapia","#terapisalva, #psicologia, #façaterapia"
281,2020-08-23,"O PAI TÁ OFF..., mas o Psicólogo aqui está online! 🙏🏼  #TerapiaOnline #FaçaTerapia","#TerapiaOnline, #FaçaTerapia"
282,2020-08-22,Favor se tratar com uma psicóloga #FaçaTerapia,#FaçaTerapia
283,2020-08-15,"Nem toda criança abusada desenvolverá um transtorno de conduta, por exemplo. Mas as marcas ficarão gravadas para sempre em sua memória emocional.  #facaamorcomquemtequeira e #facaterapia  #embuste","#facaamorcomquemtequeira, #facaterapia, #embuste"
285,2020-08-15,"É tão grande o sortimento de terapeutas sem formação compatível com o desafio da clínica em saúde mental que eu quase (veja bem, QUASE) acho injusto as críticas focarem apenas os côxis  #psicologia #psicoterapia #terapiaonline #tatuapé #façaterapia #psicologo #rodrigogiannangelo","#psicologia, #psicoterapia, #terapiaonline, #tatuapé, #façaterapia, #psicologo, #rodrigogiannangelo"
289,2020-08-09,Hoje foi surpreendente por aqui...  Enquanto eu esperava uma enxurrada de momentos felizes só vi guerra entre quem tem pai x quem nunca teve e não quer ver felicidade alheia...  Nem eu que perdi meu pai no dia dos pais sem estarmos nos falando fiquei tão amarga...  #FaçaTerapia,#FaçaTerapia
292,2020-07-28,A autoconfiança é um fruto saboroso que colhemos quando regamos o autoconhecimento... 💡 🧠   #façaterapia,#façaterapia
293,2020-07-28,"A pandemia do coronavírus atingiu a população repentinamente, e nós psicólogos tivemos de nos adaptar e reinventar para continuar amparando os antigos clientes e outras demandas emergentes provenientes do atual período. #façaterapia #psicologo","#façaterapia, #psicologo"
294,2020-07-28,"Ostentação nos dias de hoje, é ter uma boa saúde mental!🧠 #façaterapia #saúdemental #psicoterapiaonline","#façaterapia, #saúdemental, #psicoterapiaonline"
299,2020-07-22,"Você cresceu e a responsável por você, só você! Não é fácil, mas olhar racionalmente pode ajudar.  #Saúdemental #Façaterapia #Terapia","#Saúdemental, #Façaterapia, #Terapia"
300,2020-07-22,"Falar é fácil, quer ver ouvir.  #pensoeu #terapia #façaterapia #psicoterapia #saúdemental #psicologia","#pensoeu, #terapia, #façaterapia, #psicoterapia, #saúdemental, #psicologia"
304,2020-07-18,"@lucaspistolito @M0ntanh @bskflutter @fandewebnamoro Só porque compro outro celular depois de ser roubado, não quer dizer que quero ser roubado de novo. #façaterapia",#façaterapia
305,2020-07-17,"Autocuidado não é apenas cuidar da aparência. #Autocuidado também é dizer “não” quando necessário, se afastar de relações tóxicas, impor limites, silenciar, e FAZER TERAPIA!  #façaterapia #autoestima #amorpropio","#Autocuidado, #façaterapia, #autoestima, #amorpropio"
306,2020-07-15,Sair da terapia com sensação de leveza não tem preço! #façaterapia 🤍,#façaterapia
307,2020-07-15,"@Oricardosantos Pensar isso às 3h30 da madrugada? Hmmmm, #façaterapia kkkkkk ❤️",#façaterapia
308,2020-07-12,"Se você cansar, aprenda a descansar, e não a desistir. Respeite seu tempo. #respeito #autocuidado #tempo #Psicologia #façaterapia","#respeito, #autocuidado, #tempo, #Psicologia, #façaterapia"
309,2020-07-09,"Voce não é uma plantinha, vc é uma Erva Daninha. Vai se tratar. #façaterapia",#façaterapia
311,2020-07-06,"Até quando você vai se identificar com feridas, dores do seu coração, da sua alma e não olhar para o que está para além disso?  Até quando você vai se culpar, atormentar, deixar seu passado te incomodar? #facaterapia #gerenciaremocoes #autoconhecimento #terapia #amorproprio","#facaterapia, #gerenciaremocoes, #autoconhecimento, #terapia, #amorproprio"
312,2020-07-06,Não permita que as decepções do passado te paralisem!! #FaçaTerapia,#FaçaTerapia
313,2020-07-02,"Terceira noite nos últimos 15 dias que eu tenho um colapso mental e começo a me desesperar dentro do território dos sonhos. Droga, e eu que nunca fiz nenhuma anotação nas minhas sessões de terapia para poder lembrar das dicas. #FaçaTerapia",#FaçaTerapia
319,2020-06-27,Bom demais chegar ao final do dia com a certeza de missão cumprida. #realização #saúdeemocional #livredeensiedade #paz #façaterapia,"#realização, #saúdeemocional, #livredeensiedade, #paz, #façaterapia"
320,2020-06-27,"Gente eu não quero saber como vocês me descreveriam, eu sei muito bem quem sou e como sou, e não se faz necessário validar isso com a opinião de ninguém! Obrigada, de nada 😅 #facaterapia",#facaterapia
325,2020-06-15,Vamos recomeçar a história. Troque o “ERA UMA VEZ” pelo “É DESSA VEZ”. #Façaterapia,#Façaterapia
326,2020-06-10,"A 4 temporada de 13 reasons why nos mostra que antes de querer ajudar as pessoas que amamos, devemos estar bem conosco, e que precisamos verbalizar mais sobre coisas que nos fazem experimentar a angústia, assim sobreviveremos. #13ReasonsWhy #ACuraPelaFala #FaçaTerapia","#13ReasonsWhy, #ACuraPelaFala, #FaçaTerapia"
345,2020-06-06,"Coração quentinho 🥰 depois de uma ótima sessão online. Um encontro potente, de integração individual e relacional.   #façaterapia #psithianneluz","#façaterapia, #psithianneluz"
346,2020-06-06,@mariruybarbosa Recomendo terapia. Eu e outros profissionais estamos atendendo online durante a Pandemia. #façaterapia,#façaterapia
348,2020-05-28,"""Fazer terapia é como aprender a ler a si mesmo. Você nunca sai ileso  diante do autoconhecimento, e seria um tremendo desperdício morrer analfabeto da sua própria história"".  ♥️ #terapia #façaterapia #diadeterapia","#terapia, #façaterapia, #diadeterapia"
351,2020-05-23,"A resistência protege mas, paralelamente impede de crescer .  Ao que você resiste , te limita 😉  #Façaterapia",#Façaterapia
353,2020-05-22,"Antes de entrar na vida de alguém , certifique-se de ter superado a Porra do ex !   Tenham o caralho da responsabilidade afetiva , ela não serve pra enfiar no cu não desgraça ! #facaterapia 😉",#facaterapia
358,2020-05-20,@passarosErosas Sim... dá um ódio... e é algo que tem que ser falado #façaTerapia,#façaTerapia
359,2020-05-20,Não espere o futuro para comemorar. A vida acontece aqui e agora. #saudeemocional #façaterapia,"#saudeemocional, #façaterapia"
360,2020-05-18,@felipeneto é a prova que terapia faz a pessoa melhorar na vida e a vida da pessoa melhorar.   Cabe ao Felipe Neto recomendar que as pessoas façam terapia.  #FaçaTerapia #RodaViva,"#FaçaTerapia, #RodaViva"
366,2020-05-13,"“Eu quero mudar você — isso não é uma revolução. Estou disposto a mudar — agora sim a revolução já começou""   #façaterapia",#façaterapia
367,2020-05-12,"Eu sou a prova viva de que o psicológico fode a gente, e muito. #façaterapia",#façaterapia
369,2020-05-10,tlgd aquele ditado: “você só da valor quando perde...”? ele nunca foi tão real quanto ultimamente.  #FaçaTerapia #SaúdeMental,"#FaçaTerapia, #SaúdeMental"
370,2020-05-09,Lembre-se: 🗣𝕾𝖊𝖒𝖕𝖗𝖊 𝖍á 𝖕𝖗𝖊𝖈𝖎𝖔𝖘𝖎𝖉𝖆𝖉𝖊𝖘 𝖉𝖊𝖓𝖙𝖗𝖔 𝖉𝖊 𝖈𝖆𝖉𝖆 𝖘𝖊𝖗. Com carinho. Psi Cíntia de Nigro  #façaterapia #autismo #hiperfocoautismo #psicologia #psicintianigro #seletividadealimentar,"#façaterapia, #autismo, #hiperfocoautismo, #psicologia, #psicintianigro, #seletividadealimentar"
372,2020-05-09,Jussara Spolaor Psicóloga CRP/12 13714 @jupsiatende online (47)99208-3540  #psique #psicóloga #terapia #terapeutiando #terapiafazbem #acolhimento #análise #analise #olhar #façaterapia #visão #terapiaonline #janela #predio #angulo,"#psique, #psicóloga, #terapia, #terapeutiando, #terapiafazbem, #acolhimento, #análise, #analise, #olhar, #façaterapia, #visão, #terapiaonline, #janela, #predio, #angulo"
376,2020-05-07,"Não vá ao supermercado com fome. Mas se for, leve uma listinha do que vc realmente quer. Faça o mesmo quando começar a se relacionar com alguém. Lembre-se sempre do que vc busca. #FaçaTerapia #Psicologia #Propósito #PsicoDrama #PsicologiaPositiva #SejaLuz","#FaçaTerapia, #Psicologia, #Propósito, #PsicoDrama, #PsicologiaPositiva, #SejaLuz"
377,2020-05-07,"Acompanhar o percurso de uma cliente q qnd começou a terapia tinha ideação suicida e hj ela, mesmo nas circunstâncias árduas q vivemos atualmente, conseguir se alegrar com a vida e se vê forte nas situações adversas, como jamais imaginou.. Ah, isso não tem preço! #FaçaTerapia",#FaçaTerapia
378,2020-05-06,"@pablomoreno Terapia é vida! Sou psicóloga e sei o quanto benefícios pessoas e igualmente, sou beneficiada! #façaterapia",#façaterapia
380,2020-05-05,"Nós não temos que nos encaixar, não somos Lego. #FaçaTerapia",#FaçaTerapia
385,2020-05-04,"Bom dia!!  Não se cobre tanto, você não precisa dar conta de tudo e ser forte o tempo todo... Dê uma pausa... Respire fundo... Reflita... Descanse... E se possível #façaterapia",#façaterapia
386,2020-05-03,"•A principal função da terapia é auxiliar na mudança de um comportamento, sentimento ou pensamento que esteja impedindo a pessoa de perceber a vida em sua forma real. #FaçaTerapia #SaúdeMental #SemPreconceito #BusqueSeuMelhor","#FaçaTerapia, #SaúdeMental, #SemPreconceito, #BusqueSeuMelhor"
391,2020-05-03,"Caso por ventura na lista os APESARES DE foram maiores que os POR CAUSA DE, é necessário repensar sobre mudanças. Ou seja, todas as vezes que os seus SENÕES foram superiores as suas RAZÕES é preciso mudar de condição, ou afeto, ou trabalho, etc. #FaçaTerapia  #psique #psicologia","#FaçaTerapia, #psique, #psicologia"
400,2020-04-22,"- A Psicoterapia é um método, não de correção, mas de crescimento! (autor desconhecido) #Façaterapia",#Façaterapia
404,2020-04-19,"Adolescente que gosta de rostinho bonitinho, adulto gosta mesmo é de gente com a terapia em dia. 👊🏻☺️  #simoneguimarães #simonepsicanalista #façaterapia","#simoneguimarães, #simonepsicanalista, #façaterapia"
406,2020-04-18,"...que o presente é a atualização do passado — (Yena, Dra. 2020) 👩🏻‍💼  Até dia 27 dotôra ❤️ #FaçaTerapia",#FaçaTerapia
407,2020-04-18,"“Tudo pode ser tirado de uma pessoa, salvo uma coisa: a liberdade de escolher sua atitude em qualquer circunstância da vida.” Viktor Frankl #façaterapia",#façaterapia
408,2020-04-14,"A gte precisa aceitar nossas sombras. Elas fazem parte do nosso todo. Inveja, raiva, ciúmes... a questão é saber lidar com elas. É o conceito do yin e yang. #façaterapia",#façaterapia
410,2020-04-14,"Respeite a dor alheia, tanto quanto deseja que respeitem a sua. Depressão não é frescura, suicídio não é covardia. Há  muita dor envolvida nisso, seja compassivo. . . . . . #psicologia #façaterapia  #VidaSemTrauma #EMDR  #FaçaEMDR #mente #depressão","#psicologia, #façaterapia, #VidaSemTrauma, #EMDR, #FaçaEMDR, #mente, #depressão"
411,2020-04-13,"Em momentos onde vivemos sentimentos difíceis de lidar, como o medo de adoecer, medo de morrer, medo de perder o emprego, medo de perder a estabilidade financeira, dúvidas a respeito do amanhã como um todo, é preciso cuidar da saúde mental #façaterapia",#façaterapia
412,2020-04-12,@tatnist Que mix louco é esse? Kkkkk #FaçaTerapia,#FaçaTerapia
413,2020-04-11,@gabriel08200724 @NoemiRamalhoo @QuebrandoOTabu @gioewbank Então é isso! O presidente tá perdendo o tempo dele com o Paulo Guedes no ministerio da economia.🤣🤣🤣🤣🤣🤣🤣 #facaterapia,#facaterapia
414,2020-04-11,"""Tudo pode ser tirado de uma pessoa, salvo uma coisa: a liberdade de escolher sua atitude em qualquer circunstância da vida."" - Viktor Frankl. #façaterapia #Psicologia","#façaterapia, #Psicologia"
415,2020-04-11,"Sua ANSIEDADE, o psicólogo TRATA!  A Sua falta de AUTOCONHECIMENTO, o psicólogo TRATA!  A Sua DEPRESSÃO, o psicólogo TRATA!   Agora pra isso acontecer VOCÊ precisa RECONHECER que precisa e buscar TRATAMENTO.  #FAÇATERAPIA #SaudeMental","#FAÇATERAPIA, #SaudeMental"
416,2020-04-11,"Dica do dia: Mantenha sua terapia em dia, porque poucas coisas importam tanto quanto a sua saúde mental... ♡ #façaterapia #processodeindividuação #autocuidado #autoconhecimento","#façaterapia, #processodeindividuação, #autocuidado, #autoconhecimento"
419,2020-04-08,"No meio ao caos , vc consegue manter o equilíbrio? ✔️❌🦠#façaterapia",#façaterapia
427,2020-04-04,"Hoje a terapia me fez chorar muito, minha psicóloga hoje ficou sabendo de coisas que pessoas que me conhecem há anos não sabem. Fiquei bem reflexiva, mas parece que você tira um peso de você. #FaçaTerapia",#FaçaTerapia
429,2020-03-31,"Quando eu começo a dar conselhos para alguém, é o momento em que percebo o quanto a terapia tem me ajudado ❤️ #façaterapia",#façaterapia
431,2020-03-30,a permissão pra chorar que só uma boa sessão de terapia é capaz de oferecer...  #façaterapia,#façaterapia
434,2020-03-25,"Hoje faz 2 anos que eu tomei a segunda decisão mais acertada da minha vida:  Tirar de perto quem só me colocava pra baixo.   Foi difícil, mas agradeço a todas as amigas e amigos que me apoiaram. E principalmente a minha analista.  #façaterapia",#façaterapia
435,2020-03-24,"Sessão de terapia por vídeo chamada, me sentindo em Black mirror #FiqueEmCasa #façaterapia","#FiqueEmCasa, #façaterapia"
436,2020-03-24,"É cada coisa que a gente vê... meu Deus,joga uma chuva de terapia nesse povo pq nem graça isso tem. Quanta choradeira resultante de uma frustração em cima de questionamentos e exigências utópicas. Tentar mudar o mundo sem antes entende-lo é muito amadorismo. #facaterapia",#facaterapia
440,2020-03-16,"Pare um pouco, tire um tempo para você organizar seus pensamentos. Não tenha medo de falar sobre o que sente e procure aprender a falar não. Não precisa ser o salvador da pátria.  Cuide de sua saúde mental! #façaterapia #fazendoescolhas #terapiaonlineepresencial #autocuidado #Psi","#façaterapia, #fazendoescolhas, #terapiaonlineepresencial, #autocuidado, #Psi"
444,2020-03-14,@yurizurigo Sinto muito. #façaterapia,#façaterapia
452,2020-03-02,@eubrunaluiza @universitariaOF Meu Deus que tapão 😅 #facaterapia,#facaterapia
453,2020-03-02,Terapia é uma coisa mágica.Depois de um ano eu conseguir falar sobre a (difícil) relação que tenho com a minha mãe.E foi algo libertador. #façaterapia,#façaterapia
454,2020-03-02,"Longe de mim querer romantizar o fundo do poço, mas é ali que ficam as raízes vivas da psique. No fundo está o melhor solo para semear e ver crescer algo novo. Procure ajuda. #mulheresquecorremcomoslobos #façaterapia #segundou","#mulheresquecorremcomoslobos, #façaterapia, #segundou"
455,2020-02-29,"Liberte de suas mágoas e rancores. A vida é aqui e agora. Ela passa, é um sopro. Mude a realidade hoje, pra amanhã não se arrepender do que poderia ter sido diferente! #FaçaTerapia #PsicologiaLiberta","#FaçaTerapia, #PsicologiaLiberta"
461,2020-02-24,"Alguns teriam utilizado o fluxo, para surfar na ""onda"" e aproveitar. Zero sacrifício! Porém, ir a favor da corrente, pode não ser o seu caminho.  #BoaNoite para quem curte esse perfil e minhas fotos terapêuticas! #FotoeTerapia #video #FaçaTerapia #TerapiaOnline #terapia","#BoaNoite, #FotoeTerapia, #video, #FaçaTerapia, #TerapiaOnline, #terapia"
464,2020-02-21,"Vendo as fotos que tiraram na peça. Eu fico olhando as minhas expressões, jeitos, posicionamento de corpo. E fico vendo que: Mano, a anos atrás eu não teria forças nem pra subir no palco porque minha depressão não deixaria. Cara, terapia me salvou real. #façaterapia",#façaterapia
466,2020-02-18,"Interessante a pessoa que precisa desesperadamente de atenção. Fala A em um ambiente X e não recebe o que quer, aí depois vai lá, com o mesmo conteúdo, e fala AA no ambiente Z pra tentar receber o que deseja. #FaçaTerapia",#FaçaTerapia
472,2020-02-12,Preciso refletir sobre a decisão que preciso tomar!! Às vezes é difícil mas necessário!  #facaterapia #abresuamente,"#facaterapia, #abresuamente"
473,2020-02-11,"A terapia é um espaço de ressignificar, de repensar, de de permitir viver de forma diferente! #psicologia #façaterapia #reflexao #saudemental #autoestima","#psicologia, #façaterapia, #reflexao, #saudemental, #autoestima"
476,2020-02-06,Quando a terapeuta te passa floral pq cê tá com humor muito agressivo 🤪🤯😵🤬😤🤣🤣🤣 #pas #facaterapia,"#pas, #facaterapia"
478,2020-02-04,"Não era pra ser assim, mas a dor pode ser eterna quando nós determinamos que ela é maior que nós mesmos, o difícil é sair da foça. #psicologia #façaterapia #presidenteprudente #pp  #saudemental #depressão #foça  #tristeza","#psicologia, #façaterapia, #presidenteprudente, #pp, #saudemental, #depressão, #foça, #tristeza"
481,2020-02-03,"Tem dias em que a gente acorda com a vontade de fazer um monte de coisas, cheia de coragem pra lutar pela vida, mas tem dias em que a gente só quer dormir o dia todo e se esconder do mundo. E tá tudo bem pq ninguém precisa ser forte o tempo todo!  #façaterapia",#façaterapia
482,2020-02-02,Tem coisa mais triste do que esperar você perder pessoas pra entender que saúde mental importa e muito? #FaçaTerapia,#FaçaTerapia
484,2020-01-30,"Há crianças feridas, escondidas em Adultos ""difíceis""!  #façaterapia ❤️",#façaterapia
485,2020-01-30,tipo de ajuda profissional. #psicologia #façaterapia #transtornosalimentares,"#psicologia, #façaterapia, #transtornosalimentares"
489,2020-01-27,"Vocês falam muito de terapia, mas estão fazendo mesmo? Ou é só meme? #façaterapia",#façaterapia
490,2020-01-26,"pois grandes expedições nunca foram fáceis, imagina uma expedição ou uma odisseia de si mesmo? #reflexao #psicoterapia #façaterapia","#reflexao, #psicoterapia, #façaterapia"
491,2020-01-24,"A questão do machismo sempre me incomodou mt, mas qd eu vejo uma mulher dizendo coisas extremamente machistas me dá uma tristeza tão gde gnt. ainda bem q Tô fazendo terapia e aprendendo a lidar c situações desse tipo pq em outros tempos a briga teria sido feia. #façaterapia",#façaterapia
493,2020-01-22,"Um dia vai surgir uma pessoa na sua vida, que vai fazer com que você compreenda o motivo de você não ter dado certo com ninguém. Essa pessoa é o psicólogo.   #Façaterapia #Cuidedasuasaudemental  ❤️","#Façaterapia, #Cuidedasuasaudemental"
494,2020-01-21,O auge de ir na terapia é você perguntar para sua psicóloga o pq de levar tanto chifre em um curto prazo de tempo ? Será que é normal? 🤔 Ou os chifres faz parte  da evolução humana ? #façaterapia #Psicologia #terapia,"#façaterapia, #Psicologia, #terapia"
495,2020-01-21,"Um dia vai surgir uma pessoa na sua vida, que vai fazer com que você compreenda o motivo de você não ter dado certo com ninguém. Essa pessoa é o psicólogo. #BoaNoite  #FaçaTerapia #CuideDaSuaSaúdeMental","#BoaNoite, #FaçaTerapia, #CuideDaSuaSaúdeMental"
496,2020-01-21,"Um dia vai surgir uma pessoa na sua vida, que vai te ajudar a compreender o motivo de você não ter sido aprovado até o momento.   Essa pessoa é a psicóloga 😉  #FaçaTerapia #TerapiaNecessaria #Psicologia #Psiprapassar","#FaçaTerapia, #TerapiaNecessaria, #Psicologia, #Psiprapassar"
497,2020-01-21,Vc ja cuidou de vc hj?  #facaterapia,#facaterapia
498,2020-01-21,"Um dia vai surgir uma pessoa na sua vida, que vai fazer com que você compreenda o motivo de você não ter dado certo com ninguém. Essa pessoa é o psicólogo.  #BomDia #Psicologia #FaçaTerapia #CuideDaSuaSaudeMental","#BomDia, #Psicologia, #FaçaTerapia, #CuideDaSuaSaudeMental"
499,2020-01-21,"Um dia vai surgir uma pessoa na sua vida, que vai fazer com que você compreenda o motivo de você não ter dado certo com ninguém. Essa pessoa é o psicólogo. #BoaNoite #Psicologia #Façaterapia #cuidedasuasentimental","#BoaNoite, #Psicologia, #Façaterapia, #cuidedasuasentimental"
500,2020-01-20,"Um dia vai surgir uma pessoa na sua vida, que vai fazer com que você compreenda o motivo de você não ter dado certo com ninguém. Essa pessoa é o psicólogo(a) #Psicologia #Façaterapia #cuidedesuasaudemental❤️","#Psicologia, #Façaterapia, #cuidedesuasaudemental"
501,2020-01-20,Um dia vai surgir uma pessoa na sua vida que vai fazer com que você  compreenda o motivo de não ter dado certo com ninguém. Essa pessoa é  o psicólogo. #FaçaTerapia #ProcureumPsicologo,"#FaçaTerapia, #ProcureumPsicologo"
503,2020-01-17,material pro sexto período:  1-o msm caderno do quinto qe inclusive é aqueles qe ganhei na época do elias  2-Uma  caneta azul qualquer  #FAÇATERAPIA,#FAÇATERAPIA
508,2020-01-08,"Não espere do outro o que ele não pode te dar. Amor cobrado, não é amor! #amor #dependenciaemocional #codependencia #Psicología #façaterapia","#amor, #dependenciaemocional, #codependencia, #Psicología, #façaterapia"
509,2020-01-08,#Vila Velha #Serra #Cariacica #Vitoria # ES #vitoriaes #serraes #es #espiritosanto #TAG #ansiedade #depressão #pânico #sindromedopanico #feud #psiquiatria #psicanáliseclinica #emocional #autoconhecimento #carljung #façaterapia #inconsciente #psique #buscarajuda #gratidão,"#Vila, #Serra, #Cariacica, #Vitoria, #vitoriaes, #serraes, #es, #espiritosanto, #TAG, #ansiedade, #depressão, #pânico, #sindromedopanico, #feud, #psiquiatria, #psicanáliseclinica, #emocional, #autoconhecimento, #carljung, #façaterapia, #inconsciente, #psique, #buscarajuda, #gratidão"
526,2020-01-04,Um relacionamento que eu torço pra dar certo é entre minha mente e eu! #janeirobranco #saudemental #facaterapia,"#janeirobranco, #saudemental, #facaterapia"
527,2020-01-03,@nickolasbass Colocação perfeita como sempre #façaterapia,#façaterapia
549,2019-12-29,"Um dia vc tem depressão se odeia.. odeia o mundo odeia a todos sua casa e um lixo!!!  No outro você nao dorme porquê tem dois copos sujos, e não ta nem ai pra macho escroto 😏❤  #façaterapia",#façaterapia
565,2019-12-24,"Acabei de ler uma matéria em que uma celebridade usou a seguinte expressão: ""Eu faço terapia, é o melhor presente que  já me dei"" Estou pensando seriamente em distribuir uns vales-terapias nesse Natal. #terapiaevida  #facaterapia","#terapiaevida, #facaterapia"
566,2019-12-20,Hoje foi dia de chegar em casa parecendo até que apanhei. Ainda bem que tive a minha psicóloga maravilhosa pra amenizar o impacto mental. #façaterapia,#façaterapia
568,2019-12-13,"Como é bom fazer terapia, eu voltei faz um mês, como estou diferente. Mais leve e menos ansiosa.   #façaterapia",#façaterapia
569,2019-12-08,"""Dor compartilhada é dor diminuída.""  Quando compartilhamos a nossa dor ela se torna mais leve.  #FaçaTerapia",#FaçaTerapia
570,2019-12-05,"ESTÁ DEPRIMIDO OU COM ANSIEDADE? PEÇA AJUDA! FALAR É A MELHOR SOLUÇÃO. AFINAL, VOCÊ SOBREVIVEU ATÉ ESSE MOMENTO, NÃO DESISTA AGORA! #autoestima #façaterapia #autocuidado #depressao #depressão #ansiedade #saúdemental #sejafeliz #secuide #seame #amorpróprio  #SetembroAmarelo","#autoestima, #façaterapia, #autocuidado, #depressao, #depressão, #ansiedade, #saúdemental, #sejafeliz, #secuide, #seame, #amorpróprio, #SetembroAmarelo"
578,2019-11-21,#façaterapia #váaopsicólogo Agende sua consulta (83) 98775-2733 Atendimentos em Guarabira e Campina Grande,"#façaterapia, #váaopsicólogo"
580,2019-11-19,"Ao expressar o que está dentro de si, então o que está dentro de si será a sua salvação. Se não expressar o que está dentro de si,então o que está dentro de si irá destruí-lo. (De Elaine Pagels) #FaçaTerapia #PsiDanieleLopes","#FaçaTerapia, #PsiDanieleLopes"
582,2019-11-16,me sinto muito realizada quando meus amigos me marcam em coisas relacionadas a terapia #FaçaTerapia,#FaçaTerapia
583,2019-11-16,"Se o seu cansaço psicológico  for muito maior do que o seu cansaço físico... É  hora de procurar  ajuda de um psicólogo. Fazer terapia ajuda a entender melhor as emoções e o comportamento, tornando sua vida mais feliz, mais saudável e até mais produtiva.  #façaterapia #ansiedade","#façaterapia, #ansiedade"
586,2019-11-11,Mais que nunca preciso cuidar da minha saúde mental !!!  Não cheguei até aqui por acaso. #umpoucodemim #meningeomacerebral  #saudemental #naoefrescura #secuide #procureumprofissional #facaterapia #suavidaimporta #vocenaoestasozinho,"#umpoucodemim, #meningeomacerebral, #saudemental, #naoefrescura, #secuide, #procureumprofissional, #facaterapia, #suavidaimporta, #vocenaoestasozinho"
588,2019-11-05,"A revolução começa dentro de nós através do autoconhecimento. Revolução da nossa relação com nosso corpo, com nossa história e com nossa autoestima. #facaterapia",#facaterapia
589,2019-11-03,As pessoas acham que você vai pra terapia só quando tem depressão ou quando passou por algum trauma.  Tá cheio de gente que precisa de terapia por não saber lidar com os próprios sentimentos e fode com todos ao redor por esse motivo.  #facaterapia,#facaterapia
590,2019-10-31,@BolsonaroSP Você é um coitado ... vai passar e se for lembrado um dia será como esgoto da história  #façaterapia #procureumpsiquiatra quem sabe voce melhora 🤣🤣,"#façaterapia, #procureumpsiquiatra"
591,2019-10-29,"PSICÓLOGA: 👉 ""Agora com uma palavra diga como vc tá saindo dessa sessão?"" PACIENTE: 👉 ""LEVE!""  #IssoNãoTemPreço 😍 #SimMuitoOrgulhoDeMimMesma #JulgueMe 😎 #EstamosFazendoIssoDireito 👏👏👏❤  #BusqueAjuda #CuideDeVc #FaçaTerapia 🌻","#IssoNãoTemPreço, #SimMuitoOrgulhoDeMimMesma, #JulgueMe, #EstamosFazendoIssoDireito, #BusqueAjuda, #CuideDeVc, #FaçaTerapia"
595,2019-10-21,"☝️Não esqueça, esse mês a campanha está toda voltada ao Câncer de Mama, mas a prevenção ⚠️ pode ser feita durante todos os meses.💓  💭  #outubrorosa #prevenção #psicologia #saúde #cuidado #escolhas #façaexames #cuidado #câncer #sério #mulheres #terapiafazbem #façaterapia","#outubrorosa, #prevenção, #psicologia, #saúde, #cuidado, #escolhas, #façaexames, #cuidado, #câncer, #sério, #mulheres, #terapiafazbem, #façaterapia"
599,2019-10-15,LIBERTE-SE: com a Terapia você reaprender a ver o mundo. #Façaterapia #saudemental,"#Façaterapia, #saudemental"
600,2019-10-12,"Conversando aqui com a @ReeBassanesi , percebi que a mesma utiliza esta ferramenta como Terapia “gratuita”. De fato, por isso que ela paga a internet. #pas #amor #façaterapia #nãomeirrita #obrigado","#pas, #amor, #façaterapia, #nãomeirrita, #obrigado"
601,2019-10-11,"“I hope my death makes more cents than my life”. Bem, parece que Arthur, morrendo ao dar a vida ao Joker, resolveu fazer algo que valesse, que fizesse sentido, na sua vida. 11/10/10  #joker #coringa #joaquinphoenix #doencamental #mentalillness #façaterapia","#joker, #coringa, #joaquinphoenix, #doencamental, #mentalillness, #façaterapia"
602,2019-10-09,"Não se preocupe, existe dias piores!  Mas para isso que serve a terapia! #façaterapia",#façaterapia
603,2019-10-09,"A vida está em constante mudança e acontece a todos nós. Umas mudanças são escolhas outras são surpresas, nem sempre agradáveis. Quer seja por decisão nossa ou não,  a mudança traz oportunidades e turbulência.  #façaterapia #decisão #consequências #façaporvocê #cuidedevoce","#façaterapia, #decisão, #consequências, #façaporvocê, #cuidedevoce"
606,2019-10-06,"Como tem tanta gente q se acha insuficiente neste mundo, e isso acaba prejudicando os próximos relacionamentos... #Facaterapia",#Facaterapia
611,2019-09-26,Existe uma pessoa destinada a cada um de nós.  Para alguns  É o psiquiatra! 😜😬 #façaterapia,#façaterapia
614,2019-09-24,"não tem nada mais lindo do quer ver alguém aprendendo a impor limites e exigir o amor que merece, inclusive de si mesmo. Orgulho demais da paciente de hoje #façaterapia",#façaterapia
623,2019-09-02,"Sabe quando você começa a dizer:” EU NÃO TINHA PENSANDO POR ESSE LADO.” Então, é aí que você tem certeza de que a Terapia está dando certo. #facaterapia",#facaterapia
624,2019-09-01,Se conhecer é sempre melhor que não se conhecer ! #façaterapia,#façaterapia
626,2019-08-22,A verdade é que ninguém consegue ser feliz ignorando seus sofrimentos ou se 'anestesiando' com recursos paliativos. . Busque ajuda profissional ainda hoje. Não tente dar conta de tudo sozinho(a)! #façaterapia,#façaterapia
630,2019-08-17,"“Quantos sofrimentos nos custaram, os males que nunca aconteceram!”  Pessoas que sofrem com ansiedade sabem bem o que é isso. Gastam muita energia pensando em inúmeras possibilidades e sofrendo pelo que nem aconteceu e nem acontecerá. #psicoterapia #facaterapia #saudemental","#psicoterapia, #facaterapia, #saudemental"
632,2019-08-15,"@lara_magalhaees aonde filhona, to out. e ota vc q é carente dms #façaterapia",#façaterapia
633,2019-08-15,Tantas situações tóxicas e você aí cortando  carboidratos?🤷🏻‍♀️ #façaterapia,#façaterapia
