,date,tweet,hashtags
3340,2019-06-25,A Psicologia Humanista busca conhecer o homem em sua totalidade. Entende o ser humano como um ser único e não uma máquina a ser programada.   #psicologia #psicologiaporamor #humanista #psicoterapia #terapia #acp #saudemental #depressão #autoestima #saude #vidasaudavel,"#psicologia, #psicologiaporamor, #humanista, #psicoterapia, #terapia, #acp, #saudemental, #depressão, #autoestima, #saude, #vidasaudavel"
3346,2019-06-23,É importante pararmos um instante e pensarmos sobre nossa saúde mental. Para atendimento psicológico online (54) 996351469 ou psi.jacquelinebr@gmail.com com a Psicóloga Jacqueline Boschetti Rui - CRP 07/28535. #Psicologia #Psicoterapia #Autocuidado,"#Psicologia, #Psicoterapia, #Autocuidado"
3362,2019-06-17,"Não pare té que você se orgulhe de você, não digo o orgulho que fere as pessoas, mas sim o orgulho que faz todo mundo ficar feliz e inspirado! #psicoterapia #façaterapia #sejafeliz #sucesso #Instagram","#psicoterapia, #façaterapia, #sejafeliz, #sucesso, #Instagram"
3364,2019-06-17,Humanos: garanto que não tem nada melhor do que investir no seu desenvolvimento emocional. Mesmo que as situações estejam difíceis vc nota que tem lidado melhor e conseguido agir de forma diferente pq ESTÁ diferente.   #Psicoterapia,#Psicoterapia
3413,2019-05-29,"Ih, não sei se ficou claro, mas estou falando de psicoterapia com valor mais acessível. 😬 #Psicoterapia",#Psicoterapia
3419,2019-05-28,"A coisa mais simples do mundo hj é ter uma rede social e expressar QQ tipo de sentimento, expressar QQ opinião. Ame de verdade, expresse pessoalmente esse amor, a vida é um sopro, quando vc acordar pode ser tarde. #EsquerdistasSeguemEsquerdistas #TercaDetremuraSDV #Psicoterapia","#EsquerdistasSeguemEsquerdistas, #TercaDetremuraSDV, #Psicoterapia"
3432,2019-05-20,"I Simpósio Campinense sobre Dependência Química. Na ocasião, contribuirei sobre a Psicoterapia Aplicada a Dependência Química. #DependenciaQuimica #Psicologia #Psicoterapia #Psicanalise","#DependenciaQuimica, #Psicologia, #Psicoterapia, #Psicanalise"
3444,2019-05-13,Sair da análise e sempre escolho uma trilha sonora para ouvir. Hoje é @NorahJones  #psicoterapia #saudemental #Brasil #BolsonaroPiorGovernoDeTodosOsTempos,"#psicoterapia, #saudemental, #Brasil, #BolsonaroPiorGovernoDeTodosOsTempos"
3448,2019-05-13,Tocando a vida e trabalhando por uma psicologia em prol do sujeito e suas potências. #psicologia #psicologo #psicoterapia #trabalho #terapia,"#psicologia, #psicologo, #psicoterapia, #trabalho, #terapia"
3450,2019-05-12,"“Sua visão se tornará clara somente quando você puder olhar para o seu próprio coração. Quem olha para fora, sonha.  Quem olha para dentro, desperta.”  Carl Gustav Jung   FAÇA #PSICOTERAPIA! 🌼 #BelémPa","#PSICOTERAPIA, #BelémPa"
3452,2019-05-10,"Amanhã tem terapia, e eu tô naquele impasse de não ter nada pra falar na sessão, mesmo sabendo que nesse nada tem muita coisa!!! #Psicologia #psicoterapia","#Psicologia, #psicoterapia"
3468,2019-05-06,Quando a terapeuta é firme nas palavras e fofa ao mesmo tempo. Vontade de colocá-la num potinho ❤️ #façaterapia #psicoterapia,"#façaterapia, #psicoterapia"
3469,2019-05-06,"""Os únicos que não tem cicatrizes foram aqueles que abandonaram o combate!"" - psicóloga Cristina Galindo. #paraisopsicologia #atualidades #palestras #psicologia #terapia #videoaula #psicóloga #saudemental #psicoterapia","#paraisopsicologia, #atualidades, #palestras, #psicologia, #terapia, #videoaula, #psicóloga, #saudemental, #psicoterapia"
3481,2019-04-29,Não é amor se não tem respeito!  #relacionamento #amor #autoestima #amorproprio #love #casal #frases #psicologia #casamento #felicidade #namoro #autoconhecimento #terapia #vida #paz #ansiedade  #psicoterapia #relacionamentos #confiam #casais #atitude #depressao #ciumes #respeito,"#relacionamento, #amor, #autoestima, #amorproprio, #love, #casal, #frases, #psicologia, #casamento, #felicidade, #namoro, #autoconhecimento, #terapia, #vida, #paz, #ansiedade, #psicoterapia, #relacionamentos, #confiam, #casais, #atitude, #depressao, #ciumes, #respeito"
3490,2019-04-27,"@juliomacoutinho @jornalnacional Mesmo sendo #ônus de, supostamente, pobres, pois tbm há #evasão_de_impostos, #lotes_vagos_construídos, paradoxal, né?, #prescrição_do_IPTU, a formação em #Ciências_Humanas permitirá fazer estágios de serviço social com essa população, p. e., #Filosofia_Clínica, #Psicoterapia...","#ônus, #evasão_de_impostos, #lotes_vagos_construídos, #prescrição_do_IPTU, #Ciências_Humanas, #Filosofia_Clínica, #Psicoterapia"
3496,2019-04-23,Vem nem mim logo dia de encontrar minha terapêuta. Tou com uns negócio tudo salvo aqui no rascunho pra gente papear. #psicoterapia,#psicoterapia
3510,2019-04-17,Estamos tão focados no tecnológico que desaprendemos a nos relacionar.   #psifaby #relacionamentosaudavel #psicoterapia #depressao #ansiedade,"#psifaby, #relacionamentosaudavel, #psicoterapia, #depressao, #ansiedade"
3513,2019-04-17,"É que meu bem, se não colocar pra fora você morre por dentro 🍃 #psicoterapia #psicologa","#psicoterapia, #psicologa"
3514,2019-04-17,"""No entanto, onde uns viam a abstração, outros viam a verdade."" - A Peste, Albert Camus.#psicologaclinica #psicologiaclinica #psicologia #psicologa #psicologo #terapia #analisesclinicas #analise #psicoterapia #psicanalise #saopaulo  #façaterapia","#psicologaclinica, #psicologiaclinica, #psicologia, #psicologa, #psicologo, #terapia, #analisesclinicas, #analise, #psicoterapia, #psicanalise, #saopaulo, #façaterapia"
3518,2019-04-16,Quero avisar ao @whindersson que fico a disposição! #psicoterapia,#psicoterapia
3567,2019-04-03,Se trata de entender e respeitar que a opinião do outro a seu respeito pode estar equivocada e isso não é problema seu!  Não gaste sua energia tentando convencê-lo...  É so mais uma opinião!!!   #psicologiaemito #InteligenciaEmocional  #psicoterapia,"#psicologiaemito, #InteligenciaEmocional, #psicoterapia"
3574,2019-03-31,📧INFORMES: - AREAP: info@areap.com.ar. - UAI: uai.extensionrosario@uai.ar . #⃣ #Psicología #saludmental #psicologiaclínica #psicoterapia #terapiacognitiva #terapia #cognitiva #psicologos #psicologas #cursosDePsicología #santafe #rosario #cursos #tratamiento #depresion #ansiedad,"#Psicología, #saludmental, #psicologiaclínica, #psicoterapia, #terapiacognitiva, #terapia, #cognitiva, #psicologos, #psicologas, #cursosDePsicología, #santafe, #rosario, #cursos, #tratamiento, #depresion, #ansiedad"
3589,2019-03-27,Atendimentos em Guaíba e Porto Alegre. #brevefocal #psicologia #psicoterapia #cuidardesi,"#brevefocal, #psicologia, #psicoterapia, #cuidardesi"
3597,2019-03-26,Os conflito gerados decorrentes do relacionamento afetivo são uma boa oportunidade de autoconhecimento. #Psicoterapia,#Psicoterapia
3599,2019-03-26,"“Somos seres emocionais que aprendem a pensar, não máquinas pensantes que aprendem a sentir” Stanisla Bachrach  #psicoterapia #psicologia #saudemental #bemestar #liberdade #amor #amorproprio #mente #saude #comportamento #sentir #pensar #terapia #máquinas","#psicoterapia, #psicologia, #saudemental, #bemestar, #liberdade, #amor, #amorproprio, #mente, #saude, #comportamento, #sentir, #pensar, #terapia, #máquinas"
3610,2019-03-22,"Lembranças do V ENCONTRO DE MULHERES DE ALVINÓPOLIS,  no dia 17/03. #elianabarbosa #palestras #psicoterapia #lifecoaching","#elianabarbosa, #palestras, #psicoterapia, #lifecoaching"
3621,2019-03-18,"Cuidem dos seus, enquanto há tempo. #viverpsicologia #getaltterapia #psicologia #psicoterapia #saúdemental #soupsicologocommuitoorgulho","#viverpsicologia, #getaltterapia, #psicologia, #psicoterapia, #saúdemental, #soupsicologocommuitoorgulho"
3635,2019-03-14,"Borderline: quando observados os sintomas, é preciso que se busque ajuda profissional e dê todo o apoio possível à pessoa que sofre.  Contato: (19) 99617-0935 | 98735-8760   #psicologia #terapia #FacaTerapia #psicoterapia #psicologo #borderline #campinas #sp","#psicologia, #terapia, #FacaTerapia, #psicoterapia, #psicologo, #borderline, #campinas, #sp"
3647,2019-03-12,"@_fgf00 #psicoterapia amiga, tamo junta",#psicoterapia
3662,2019-03-05,Depoimentos... 😊  #programacaoneurolinguistica #inteligenciaemocional #leojuniooficial #espacobemestar #pnl #eft #resultados #hipnoterapia  #hipnose #psicoterapia  #terapiaholistica #life #motivacao #hoponopono,"#programacaoneurolinguistica, #inteligenciaemocional, #leojuniooficial, #espacobemestar, #pnl, #eft, #resultados, #hipnoterapia, #hipnose, #psicoterapia, #terapiaholistica, #life, #motivacao, #hoponopono"
3670,2019-03-03,"“Todos somos instigados pela vida. E só podemos responde-la dando conta de nossas vidas, sendo responsáveis.” •Viktor Frankl• Psicanalista, Áustria #Logoterapia  #psicoterapia  #analiseexistencial","#Logoterapia, #psicoterapia, #analiseexistencial"
3706,2019-02-21,"É impossível ter empatia, quando adotamos uma postura de julgamento do outro. #pnl #psicoterapia #coach #coaching #empatia","#pnl, #psicoterapia, #coach, #coaching, #empatia"
3717,2019-02-18,"A doença é mensageira da saúde. A dor é uma voz da vida, gritando para ser ouvida. Há uma história sendo contada, e escutar é o primeiro passo para curar.  #mindfulness #Psicologia #meditação #psicoterapia","#mindfulness, #Psicologia, #meditação, #psicoterapia"
3728,2019-02-13,Uma bela quarta feira nublada e chuvosa. Como você se sente com dias como o de hoje? 🤔🤔  #psicocamilasantos #psicologia #psicoterapia #psico #psicanalise #quartafeira,"#psicocamilasantos, #psicologia, #psicoterapia, #psico, #psicanalise, #quartafeira"
3776,2019-01-31,"Nunca te achiques para caber. Oli Peralta. #psicologia, #terapia, #psicoterapia, @veroreyesterapia","#psicologia, #terapia, #psicoterapia"
3790,2019-01-29,#OliPSIpófilo é uma mistura das palavras #Olissipófilo e #Psicoterapia. É um Neologismo.  Significa quem gosta muito da cidade de #Lisboa e a #terapia.,"#OliPSIpófilo, #Olissipófilo, #Psicoterapia, #Lisboa, #terapia"
3798,2019-01-28,Boa tarde !  #priorizese #sejavoce #voceemprimeirolugar #seame #secuide #amorproprio #meamando #autoconhecimento #psicologia #viver #reciprocidade #terapiadaalma #serfeliz #psicoterapia #superacao #reflexao #coisasdaalma  #amadurecimento #motivacao  #sigaemfrente #sodependedevoce,"#priorizese, #sejavoce, #voceemprimeirolugar, #seame, #secuide, #amorproprio, #meamando, #autoconhecimento, #psicologia, #viver, #reciprocidade, #terapiadaalma, #serfeliz, #psicoterapia, #superacao, #reflexao, #coisasdaalma, #amadurecimento, #motivacao, #sigaemfrente, #sodependedevoce"
3799,2019-01-28,Fechando os horários da agenda de atendimentos da semana... #Psicoterapia,#Psicoterapia
3845,2019-01-14,#psicoterapia é com #psicólogos,"#psicoterapia, #psicólogos"
3895,2018-12-31,"O Fim do ano chegou. Pense comigo rapidamente, você colecionou mais objetos ou momentos e emoções?  #psicoterapia #terapia #psicologas #saudemental #felicidade #anonovo #felizanonovo","#psicoterapia, #terapia, #psicologas, #saudemental, #felicidade, #anonovo, #felizanonovo"
3901,2018-12-28,"@sincero_rod @Cristinabdvm @ptbrasil @jairbolsonaro @ucbrj @UGF Espero que você consiga resolver suas questões sexuais aos invés de projetar seus complexos/frustrações em terceiros. Procure uma #Psicoterapia, mas com um profissional graduado em #Ciências #Psicológicas.","#Psicoterapia, #Ciências, #Psicológicas"
3918,2018-12-22,"Quase tudo pronto para oferecer o melhor acolhimento aos clientes que buscam a psicoterapia. Cuidar da saúde mental, acompanhar o desenvolvimento e o crescimento dos clientes é o que mobiliza a oferecer o melhor serviço, com ética, qualidade, profissionalismo. #psicoterapia.",#psicoterapia
3959,2018-12-08,Aqui a gente aprende de muitas formas! 😀😀 .  Formação em GT -Clínica de Adultos  . Despedindo...com grupo Vir A Ser 🌻 ________________________ #formação #psicologia #psicoterapeuta #gestaltterapia #psicoterapia #psicoterapiagestalt #clinicagestaltica,"#formação, #psicologia, #psicoterapeuta, #gestaltterapia, #psicoterapia, #psicoterapiagestalt, #clinicagestaltica"
3968,2018-12-05,"Curioso paradoxo: Quando me aceito como sou, posso então mudar.  (Carl Rogers)  #psicoterapia #psicologia #crescimentopessoal #cuidese #resiliencia","#psicoterapia, #psicologia, #crescimentopessoal, #cuidese, #resiliencia"
4002,2018-11-19,"Palestra ""A Superação pela arte"" no IX Congresso Brasileiro de Logoterapia e Análise Existencial #logoterapia #ablae #cblae #psicologia #congresso #usp #sentidodavida #psicoterapia","#logoterapia, #ablae, #cblae, #psicologia, #congresso, #usp, #sentidodavida, #psicoterapia"
4010,2018-11-14,"Vejo no mercado gente alugando salas tão apertadas. Eu não me sentiria confortável em atender e nem em ser atendido nessas salas tão apertadas. Pessoal, como vocês se sentem quanto a isso?  #psicologia #psicoterapia #psicólogo #psicóloga #psicanálise","#psicologia, #psicoterapia, #psicólogo, #psicóloga, #psicanálise"
4014,2018-11-13,Olhe realmente para as pessoas.  E não procure amor através de uma tela de celular.  . . . #bomdia #celular #amor #tinder #grindr #happen #hornet psicologia #psicólogo #psico #psicoterapia #terapia #façaterapia #consulteumpsicólogo #consultório #sãopaulo #saudemental,"#bomdia, #celular, #amor, #tinder, #grindr, #happen, #hornet, #psicólogo, #psico, #psicoterapia, #terapia, #façaterapia, #consulteumpsicólogo, #consultório, #sãopaulo, #saudemental"
4042,2018-11-01,"Falar a alguém que está em depressão profunda que ela precisa ser forte é o mesmo que, da segurança de um barco, apenas dizer a uma pessoa que não sabe nadar e está se afogando que ela precisa nadar.  #BoaNoite #PenseNisso #Depressão #Psicologia #Psicoterapia #Terapia","#BoaNoite, #PenseNisso, #Depressão, #Psicologia, #Psicoterapia, #Terapia"
4058,2018-10-29,Matéria sobre Autoestima com a participação de Alexandre Pedro e Poema Ribeiro Revista O Poder da Autoestima Nas bancas!  #materiapublicada #assessoriadeimprensa #autoestima #hipnose #psicoterapia,"#materiapublicada, #assessoriadeimprensa, #autoestima, #hipnose, #psicoterapia"
4078,2018-10-23,"""A lei de ouro do comportamento é a tolerância mútua, já que nunca pensaremos todos da mesma maneira, já que nunca veremos senão uma parte da verdade e sob ângulos diversos.""   Mahatma Gandhi  #psicoterapia",#psicoterapia
4140,2018-10-06,Quando só procuramos erros dificilmente achamos outras coisas... #Psicologia #psicoterapia #diasleves,"#Psicologia, #psicoterapia, #diasleves"
4149,2018-10-02,"Matheus S. Santana Psicólogo clínico | CRP 03/IP18293 (71)99145-8780 End. Rua Alceu Amoroso Lima, N470, sala 411, Caminhho das Árvores - Salvador. Atendimento presencial e online. Siga também no insta: Yesmatheus. #Psicologia #Psicoterapia #Representatividade #AfroSegueAfro.","#Psicologia, #Psicoterapia, #Representatividade, #AfroSegueAfro"
4154,2018-09-29,"2. Daí a #terapia psicológica ñ ser somente um processo de se livrar do #sofrimento mas tb, e principalmente, de reconhecimento daquele sofrimento como seu. #psicoterapia #Psicologia #psicanálise #setembroamarelo","#terapia, #sofrimento, #psicoterapia, #Psicologia, #psicanálise, #setembroamarelo"
4184,2018-09-20,AYCAD - Processo Terapêutico: atendimento inicial / sessão com ayahuasca / integração pos-experiencia / psicoterapia / trabalho vivencial  #ayahuasca #psicoterapia,"#ayahuasca, #psicoterapia"
4202,2018-09-15,O que justifica a sua existência se você não acredita na transcendência e na cura #contardocalligaris Ser psicanalista #psicanálise #freud #psicoterapia,"#contardocalligaris, #psicanálise, #freud, #psicoterapia"
4203,2018-09-14,"“Não chore para quem não saiba decifrar a lágrima de sofrimento em seu olhar, existe um lugar próprio para isso, é você e Deus”   Mas também pode ser com sua PSICÓLOGA 🙌🏼😘   #psicoterapia #terapiacognitivocomportamental #empatia #setembroamarelo","#psicoterapia, #terapiacognitivocomportamental, #empatia, #setembroamarelo"
4222,2018-09-10,#psicoterapia #katiagurgelterapiaonline.com.br,"#psicoterapia, #katiagurgelterapiaonline"
4228,2018-09-09,O estado de incerteza pode lhe conduzir por caminhos desconhecido. #psicologia #psicoterapia #joãoPessoa,"#psicologia, #psicoterapia, #joãoPessoa"
4245,2018-09-04,“Todo excesso esconde uma falta” #lifecoaching #psicoterapia  #autoconhecimento,"#lifecoaching, #psicoterapia, #autoconhecimento"
4261,2018-08-29,"Confiar na natureza, nos seus mecanismos regulatórios e compensatórios, permite o contato do indivíduo com a inteligência primária, sendo ela: fonte de amor, liberdade, beleza, graciosidade.   #reich #psicoterapia #corpo #bio #psíquico #genuíno #afeto","#reich, #psicoterapia, #corpo, #bio, #psíquico, #genuíno, #afeto"
4291,2018-08-20,"Espaço acolhedor e profissional muito competente! Muito atenciosa, nos recebe sempre com muito carinho e um olhar especial aos nossos problemas! Adoro os seus atendimentos!!! #Psicoterapia #Reiki #MassagemRelaxante 👏💖😘🌷 Parabéns Fabiana Rocha!😍","#Psicoterapia, #Reiki, #MassagemRelaxante"
4317,2018-08-12,A Família ABPR deseja a todos os pais um Feliz dia dos Pais!   #abpr #psicoterapia #psicoterapiareencarnacionista #regressaoterapeutica #felizdia #felizdiadospais,"#abpr, #psicoterapia, #psicoterapiareencarnacionista, #regressaoterapeutica, #felizdia, #felizdiadospais"
4324,2018-08-09,"Trabalhe incansavelmente, até que você sinta orgulho disso! 💪 #psicologia #empreendorismo #psicoeducacao #psicoterapia","#psicologia, #empreendorismo, #psicoeducacao, #psicoterapia"
4383,2018-07-17,"Quem estuda psicologia com o objetivo de resolver problema pessoal não consegue resolver nada, pelo contrário, sai pior do que entrou! Se quer tratamento, faça psicoterapia! Só uma dica hahaha  #psicoterapia #psicologia","#psicoterapia, #psicologia"
4417,2018-07-05,"Confraternização na terapia hj.. amadurecimento, despedida e fé que a gente ainda vai ser um grupo ♥️ #façaterapia #psicoterapia #amominhasprimeirasterapeutas #gratidao","#façaterapia, #psicoterapia, #amominhasprimeirasterapeutas, #gratidao"
4454,2018-06-24,Como é que você lida com esses momentos de correspondência e de não correspondência? #carlgustavjung #psicologianalitica #psicologiajunguiana #infância #psicoterapia #facaterapia #inconsciente #reflexão #psique #psicologiaprofunda #criança  #desejo #regressão,"#carlgustavjung, #psicologianalitica, #psicologiajunguiana, #infância, #psicoterapia, #facaterapia, #inconsciente, #reflexão, #psique, #psicologiaprofunda, #criança, #desejo, #regressão"
4488,2018-06-15,"Cuidar da saúde mental não é luxo, é necessidade!   #psicologiaclínica #autoestimafeminina #psicologiaonline #psicoterapia #estudantedepsicologia #coachingonline #coachingpsychology #resgatedaautoestima #fortalecimentoemocional","#psicologiaclínica, #autoestimafeminina, #psicologiaonline, #psicoterapia, #estudantedepsicologia, #coachingonline, #coachingpsychology, #resgatedaautoestima, #fortalecimentoemocional"
4585,2018-05-22,Todos devíamos fazer terapia. É como se tivéssemos uma carga muito pesada que só aquele profissional consegue te ensinar a lidar com ela. #Psicologia #psicoterapia,"#Psicologia, #psicoterapia"
4623,2018-05-15,"""Psicoterapia é permitir que alguém te conheça para que você possa se reconhecer."" - Carla Carotenuto #bomdia #Psicologia #psicoterapia #terapia #psicologiadadança","#bomdia, #Psicologia, #psicoterapia, #terapia, #psicologiadadança"
4634,2018-05-14,"Hoje é segunda, mas ainda sobre sexta... Aula proferida na UNP na disciplina de @carinaunp sobre clínica Gestáltica!  Boa semana! Com ótimos aprendizados!  #Dialogus #PsicologiaPorAmor #Psicoterapia @ UnP – Universidade Potiguar","#Dialogus, #PsicologiaPorAmor, #Psicoterapia"
4797,2018-04-19,Soltar... #relaciones #familia #psicoterapia,"#relaciones, #familia, #psicoterapia"
4828,2018-04-14,"·  FORTALEZA -CE. Curso de Terapia Relacional Sistêmica com Solange Rosset. Inscrições e Informações: 3224-3966 , 98726-2307 e 99788-4000 #terapiarelacionalsistemica #curso #fortalezaceara #psicoterapia #terapia #terapiadefamília #terapiadecasal  #casal","#terapiarelacionalsistemica, #curso, #fortalezaceara, #psicoterapia, #terapia, #terapiadefamília, #terapiadecasal, #casal"
4841,2018-04-12,"Psicoterapia traz ganhos nas mais diversas áreas da vida do paciente. Mudar hábitos, padrões de pensamentos, de relacionamentos e acima de tudo se compreender melhor, faz a vida ficar mais produtiva e feliz!  #QualidadeDeVida #psicologia #felicidade #amor #psicoterapia","#QualidadeDeVida, #psicologia, #felicidade, #amor, #psicoterapia"
4843,2018-04-12,"Sem contar que, com os ganhos que proporciona a nossa disposição e a nossa autoestima, ele também tende a fazer os nossos relacionamentos mais saudáveis!  #esporte #vidasaudavel #saude #saudemental #endorfinas #estilodevida #psicologia #psicoterapia #psiquiatria #bemestar","#esporte, #vidasaudavel, #saude, #saudemental, #endorfinas, #estilodevida, #psicologia, #psicoterapia, #psiquiatria, #bemestar"
4921,2018-03-31,"Sukardosh psicoterapeuta e coach Especializada em terapias breves,brevíssimas e de crise.Faço tudo diferente do resto do mundo e faço rápido.Não existe”não pode”para mim.Convicções que  desenvolvo rapidamente #ideiasquecantamemmim  #psicoterapia corporal  #escritora","#ideiasquecantamemmim, #psicoterapia, #escritora"
4936,2018-03-26,Preparação Enem 2018. Primeiras orientações com o Psicológico Fred de Souza na turma da 3° série do Ensino Médio.  #Enem2018 #TeresadeLisieux #Juntosnasgrandesconquistas #escola #educação #alunos #psicologia #ensinomédio #saladeaula #sisu #enem #orientação #psicoterapia,"#Enem2018, #TeresadeLisieux, #Juntosnasgrandesconquistas, #escola, #educação, #alunos, #psicologia, #ensinomédio, #saladeaula, #sisu, #enem, #orientação, #psicoterapia"
4955,2018-03-21,Compartilhe essa ideia. 998371807 Saúde mental é fundamental. #psicoCarol #psicoterapia #secuide,"#psicoCarol, #psicoterapia, #secuide"
4991,2018-03-15,Finalmente Laura procurou psicóloga. Tal qual como na vida. As pessoas precisam entender que não precisa ser a última opção... procurem psicólogo antes. Ajuda muito! #psicologia #psicoterapia #ooutroladodoparaiso,"#psicologia, #psicoterapia, #ooutroladodoparaiso"
4992,2018-03-15,Primeira vez que vejo uma terapeuta coerente em uma novela #OOutroLadoaDoParaiso #Psicologia #psicoterapia,"#OOutroLadoaDoParaiso, #Psicologia, #psicoterapia"
5049,2018-03-05,"Diego BBB #ForaDiego CNPq cancela a bolsa de Diego Gessualdo Sabádo de Souza... Não faz sentido pagar esse ser pra estudar psicologia, mau caráter, dissimulado, falso... Vergonha nacional #cnpq #psicologia #pucsp #psicoterapia #ufpa #filosofia #bbb #bbb18 #redebbb","#ForaDiego, #cnpq, #psicologia, #pucsp, #psicoterapia, #ufpa, #filosofia, #bbb, #bbb18, #redebbb"
5172,2018-02-10,Só faz sentido entrar numa análise para reconhecer aquilo que habita em nós que está em oposição com nossos ideais. #PsicanaliseS #Psicanalise #Psicologia #Psicoterapia,"#PsicanaliseS, #Psicanalise, #Psicologia, #Psicoterapia"
5269,2018-01-22,Podia percebê-lo em sua psicoterapia infantil. (p. 33) #psicoterapia #infantil,"#psicoterapia, #infantil"
5323,2018-01-12,Tony Soprano na Análise é magnífico! #analise #Psicoterapia #psicologia #Familiasoprano #TheSopranos,"#analise, #Psicoterapia, #psicologia, #Familiasoprano, #TheSopranos"
5407,2017-12-19,"Eu nao sei o que eu quero, só sei o que eu nao quero.... O que é melhor? Dúvida cruel ou esta tudo resolvido? kkk... #consulteumpsicologo #psicologia #psicologias #psicologo #psicologa #psicologos #psicologas #saudemental #psicoterapia #terapia #psicanalise #autoconhecimento","#consulteumpsicologo, #psicologia, #psicologias, #psicologo, #psicologa, #psicologos, #psicologas, #saudemental, #psicoterapia, #terapia, #psicanalise, #autoconhecimento"
5569,2017-11-13,@radiocehte Só o auxílio dela a nossa amiga #psicoterapia,#psicoterapia
5677,2017-10-17,Não demore muito para perceber que é preciso pouco para ser feliz.#terapia #psicoterapia #vida #psi #psico  #psicanálise #psicóloga,"#terapia, #psicoterapia, #vida, #psi, #psico, #psicanálise, #psicóloga"
5694,2017-10-11,Bora para mais um dia de muito trabalho.   #albertopsicoach  #psicoterapia #coachingesportivo,"#albertopsicoach, #psicoterapia, #coachingesportivo"
5752,2017-09-13,Qual legenda você daria para esta imagem? Muitas vezes é nosso próprio cérebro que cria nossas prisões internas. #psicologia #psicoterapia,"#psicologia, #psicoterapia"
5800,2017-08-23,#coaching não é #psicoterapia. Ok? Grato.,"#coaching, #psicoterapia"
5930,2017-06-28,@Marisolivat acredito que por transtornos de ansiedade tb. Disfunções emocionais q todos temos porém às vezes nos prejudicam. #psicoterapia,#psicoterapia
5948,2017-06-21,"""os homens se perturbam não pelas coisas, mas pela visão que têm delas""  (Epictetus 60-117 d.C.) #Psicologia #Clínica #Psicoterapia #Terapia","#Psicologia, #Clínica, #Psicoterapia, #Terapia"
6041,2017-05-22,@God_is_a_she @ruimaga7 #psicoterapia !!! É mandarem clientes ☺,#psicoterapia
6143,2017-04-22,"Não tem preço ouvir isso: ""Estou zen, dá pra acreditar, logo eu rainha da ansiedade.."" #psicoterapia",#psicoterapia
6152,2017-04-13,"'Contra' tentativas de suicídio, piche paredes! Não! Procure ajuda. #psicoterapia #psicologia","#psicoterapia, #psicologia"
6156,2017-04-11,lembre-se de que essa mensagem pode ser a mais sábia das respostas!😉 📍  #psicoenergia #psicoterapia #psicologia #bomdia #manhã #inspiração,"#psicoenergia, #psicoterapia, #psicologia, #bomdia, #manhã, #inspiração"
6192,2017-03-29,Vou passar o estágio inteiro lendo sobre interpretação dos sonhos...  #Psicologia #Psicoterapia,"#Psicologia, #Psicoterapia"
6208,2017-03-25,Faça terapia :) #Psicologia #Psicoterapia #LucioPsicologo #AnaliseExistencial,"#Psicologia, #Psicoterapia, #LucioPsicologo, #AnaliseExistencial"
6230,2017-03-16,Pode preparar a caixinha de lenço porque hoje o choro é livre. 🤧 #Psicoterapia,#Psicoterapia
6254,2017-03-10,"""Todo ser é potência, e a potencialidade de cada um se desenvolve na relação."" Spinoza #psicoterapia #coaching","#psicoterapia, #coaching"
6376,2017-01-23,O apoio de um psicólogo é fundamental para ajudar a superar certas dificuldades. #psicologia #psicoterapia #psykhé,"#psicologia, #psicoterapia, #psykhé"
6399,2017-01-16,Preciso de um psicólogo para tratar alienação parental que eu faço em mim mesma. Alguém mais é assim? Me explica... #Familia #Psicoterapia,"#Familia, #Psicoterapia"
6402,2017-01-13,"O ser humano comum, inconsciente,  não tem nenhuma individualidade;  ele tem apenas uma personalidade.  #Osho #Filosofia #Psicoterapia","#Osho, #Filosofia, #Psicoterapia"
6411,2017-01-06,Ando buscando lo q tanto he      anhelado..#psicoterapia,#psicoterapia
6425,2016-12-31,O que 2017 pode esperar de você? #coaching #psicoterapia #2017,"#coaching, #psicoterapia, #2017"
6489,2016-11-26,"""Só conseguimos compreender a frustração do ser humano quando compreendemos a sua motivação."" - Viktor E. Frank #logoterapia #psicoterapia","#logoterapia, #psicoterapia"
6552,2016-11-12,@IgualdadLGBT Psicoterapia ONLINE especializada para personas LGBT+. Cita por whatsapp! #psykonexion #psicoterapia  #lgbt,"#psykonexion, #psicoterapia, #lgbt"
6582,2016-11-04,Se quiser saber mais sobre o livro: blog: Fortalecendo Relações  #Psicologia #comportamento #depressão #livros #Relacionamento #psicoterapia,"#Psicologia, #comportamento, #depressão, #livros, #Relacionamento, #psicoterapia"
6627,2016-10-19,Muito ansiosa pra começar meus atendimentos. Vem logo Novembro e que Deus me ajude 🙌🙏 #Psicologia #Psicoterapia,"#Psicologia, #Psicoterapia"
6750,2016-09-21,Vivi uma das experiências mais extraordinárias da minha vida. #espiritismo #psicoterapia ❤,"#espiritismo, #psicoterapia"
6789,2016-09-11,"Pensar na morte como saída, fuga ou alívio é sinal de que é preciso buscar ajuda - e já! #Psicologia #Psicoterapia #Clínica","#Psicologia, #Psicoterapia, #Clínica"
6953,2016-07-26,Dica do dia e para a vida: faça psicoterapia.... é libertador!  #procureumpsicologo #psicoterapia #libertese #autoconhecimento,"#procureumpsicologo, #psicoterapia, #libertese, #autoconhecimento"
7095,2016-06-16,"""Diferente de uma conversa com uma pessoa próxima, a psicoterapia não funciona apenas como um aconselhamento"" #psicologia #psicoterapia","#psicologia, #psicoterapia"
