,date,tweet,hashtags
780,2021-02-16,"Só hoje foram dois, mas muitos já me disseram que levo jeito pra ser psicólogo ou se eu sou psicólogo. Meu caro, não sou psicólogo, apenas uso algumas ferramentas da mesma na abordagem centrada na pessoa  #medicinadefamiliaecomunidade #saudemental","#medicinadefamiliaecomunidade, #saudemental"
781,2021-02-16,"Em sessão de terapia.  Paciente:   Eu penso que (silêncio), Vir pra cá (consultório) e sair depois é como se fosse uma esponja de louça pesada e encharcada com água e sabão, daí você fala e ela fica leve e limpa.  Adolescente, 16 anos.  #Psicoterapia #saudemental","#Psicoterapia, #saudemental"
782,2021-02-16,"#BBB já está ai tem mais de 20 anos!!! A galera sabe o que rola lá dentro, sabe o que rola aqui fora...agora, o que não entendo é como mesmo assim o povo entra mesmo estando com o psicológico todo abalado 😟 Não sabe que vai piorar? A #SaudeMental vai pras cucuias #bbb21","#BBB, #SaudeMental, #bbb21"
785,2021-02-15,Fazia tempo que eu não me sentia mal por causa de ansiedade. Na crise de hoje pude vivenciar o que vejo várias pessoas comentar e não lembro de sentido isto antes. O lado bom foi que pude validar de exercícios de respiração ajudam de verdade. #ansiedade #saudemental,"#ansiedade, #saudemental"
786,2021-02-15,Seguinte: não está se sentindo bem por qualquer motivo? Procure ajuda médica. Vai parar de tomar qualquer remédio de uso contínuo? Pergunte ao seu médico. Não brinque com sua saúde.  #saude #saudemental #BBB2021,"#saude, #saudemental, #BBB2021"
789,2021-02-15,Piadinhas sobre toc estragam meu dia... serio gente! TOC não é gracinha de organização nao! Se manquem #saudemental #toc,"#saudemental, #toc"
791,2021-02-15,@babylola26 O Bruno tinha acabado de falar sobre a medicação que anda a tomar para a depressão. Acham mesmo que uma pessoa medicada pode acrescentar comprimidos assim sem mais nem menos? #saudemental #bbtvi,"#saudemental, #bbtvi"
792,2021-02-15,"O Museu Da Silveira Imagens do Inconsciente permanece aberto até hoje, com uma coleção de mais de 350.000 peças por pacientes. Seu trabalho inspirou muitos outros, o que levou à criação de instituições terapêuticas no Brasil e no mundo.  #saudemental #nisedasilveira","#saudemental, #nisedasilveira"
793,2021-02-15,"Tenho visto como as pessoas tem tido dificuldade para tomar decisões a curto prazo e como estão ansiosas. Foi quando me calei e me felicitei por ter a tal ""saúde mental"", não que eu seja um poço de sabedoria, mas como essa saúde se faz necessário nos dias de hoje. #saudemental",#saudemental
794,2021-02-15,"A #pandemia não deu trégua e este ano o feriado de #carnaval será para a gente se cuidar e pular o próximo #carnaval.   Aproveite os dias de descanso ❤️ Sua #saúdemental importa! E lembre, se for sair de casa, #usemáscara . 😷","#pandemia, #carnaval, #carnaval, #saúdemental, #usemáscara"
797,2021-02-14,Qual a razão do seu surto noturno ?   #Psicologia #SaudeMental,"#Psicologia, #SaudeMental"
798,2021-02-14,"@showdavida Descobri que tinha Pânico, não aceitei e neguei até que as crises ficassem piores. A saída é com medicação e terapia. Só quem passa por isso sabe o sofrimento. #pânico #saúdemental #Fantástico","#pânico, #saúdemental, #Fantástico"
799,2021-02-14,Hoje um usuário passou a mão suja de bosta na minha cara. Nunca fiquei tão feliz por estar usando máscara! 🤣 #saúdemental #CAPS,"#saúdemental, #CAPS"
800,2021-02-14,"Eu ajudo pessoas a vencer a ansiedade, o sentimento de insegurança e baixa autoestima e a construir um futuro oportunidades e realizações. #hipnoterapia #hipnose #terapia #desenvolvimentohumano #saúdemental","#hipnoterapia, #hipnose, #terapia, #desenvolvimentohumano, #saúdemental"
801,2021-02-14,"gostando da pessoa errada menos tempo irá ter com a pessoa certa, desejo tudo de bom para vcs, se cuidem e se hidratem!! :) #autocuidado #saúdemental #seameprimeiro","#autocuidado, #saúdemental, #seameprimeiro"
802,2021-02-14,"""ninguém solta a mão de ninguém!*""  *a não ser no carnaval, não posso deixar de sair com meus amigos né? quem aguenta ficar em casa! #saudemental",#saudemental
804,2021-02-14,"@GuiltyRede @biggiebrotherr A mim cansam-me são as pessoas supostas ""iluminadas"" q continuam a misturar um programa de televisão, com a vida real privada, criticando nas redes sociais pessoas q já estão frágeis, ansiosas e deprimidas com todo o caos q estamos a viver com esta pandemia. Causa #saudemental !!",#saudemental
805,2021-02-14,A #urgência das coisas me amedronta. Vixe! Ainda bem que isso não me pegou. Nunca tive pressa para nada na minha vida. Nunca! A minha #saúdemental agradece!,"#urgência, #saúdemental"
809,2021-02-14,Não aceite menos que respeito!  #respeito #saudemental,"#respeito, #saudemental"
810,2021-02-13,"Tcho voltar pro show do @ZNC_Oficial que é eu ganho mais, viu...  #SaúdeMental #GimaZen","#SaúdeMental, #GimaZen"
814,2021-02-13,"Sabe por o ansioso está sempre cansado? Porque viver com receito, pensando e elaborando formas de evitar algo ruim que pode não acontecer é extremamente cansativo.  #ansiedade #saudemental #Psicologia #psicoterapia #psicologa #saude á","#ansiedade, #saudemental, #Psicologia, #psicoterapia, #psicologa, #saude"
816,2021-02-13,"@dioguinhoblog Não vi mas,infelizmente a falta da noção,burrice,e frustração faz com que se brinque com algo muito sério como a #SaúdeMental não vale tudo para ganhar.Foi criada uma narrativa nesse sentido,já a tinha desmascarado,fico muito feliz de alguém da área falar do assunto 🙏🏼 #bbtvi","#SaúdeMental, #bbtvi"
817,2021-02-12,"Obrigada,@SusanaDiasRamo1. O tempo que dedicou em directo, no Extra (e dedica há muitos anos noutros contextos) a ensinar aos espectadores que a medicação para estados depressivos não é um benefício e tampouco deve ser pedra de arremesso ou alvo de gozo. #saudemental #bbtvi","#saudemental, #bbtvi"
818,2021-02-12,"#bbtvi  #saudemental  É importante após( agradecendo a @SusanaDiasRamo1 ) falarem tanto em jogo baixo, em jogo fora e dentro da casa, uma coisa que eu nunca admito é gozar com saúde mental!!  É importante respeitar uns aos outros","#bbtvi, #saudemental"
819,2021-02-12,Obrigado @SusanaDiasRamo1!👏 #saudemental #bbtvi,"#saudemental, #bbtvi"
821,2021-02-12,"Eu estou numa fase da minha vida, que nem sei que fase eu tô.... 🙄😂🤡  . . .  #sos #VidaEquilibrium #saudemental #comedia #brincadeira","#sos, #VidaEquilibrium, #saudemental, #comedia, #brincadeira"
823,2021-02-12,"Não olhe negativamente para suas cicatrizes, comece a enxergar a fase que você evoluiu, te deixou mais forte e mais sábia. Tudo depende de como escolhemos lembrar... #psicologia #saudemental #psico","#psicologia, #saudemental, #psico"
824,2021-02-12,"Como a vacina  injetada a agulha logo mergulha  e volta a sina logo vazia,  ou nao vai surtir efeito. Rir ainda é o melhor remedio!  #Vacina #poema #RIR #palindromo #terapia #flexibilidade #saudemental #saudeemocional #saude #vacinacontracovid19 #vacinassalvamvidas #vacinacovid19","#Vacina, #poema, #RIR, #palindromo, #terapia, #flexibilidade, #saudemental, #saudeemocional, #saude, #vacinacontracovid19, #vacinassalvamvidas, #vacinacovid19"
827,2021-02-11,@CocaCola_Br compactuando com @bbb e os mais diversos abusos psicológicos explícitos na história da tv ao vivo. #BBB21 #RedeBBB #saudemental,"#BBB21, #RedeBBB, #saudemental"
828,2021-02-11,"Torcendo pra nossa princesa @ssarahandrade ganhar   Ela indica a Jaque, que puxa o Gil. A gente vota até cair o dedo e tirar com 99% de rejeição.  Com isso a gente fica perto de ter nossa #paz e #saudemental enquanto assiste o #BBB21 #ProvaDoLider","#paz, #saudemental, #BBB21, #ProvaDoLider"
829,2021-02-11,"Ahh quem eu sou? . Eu já superei ausências, tristezas, saudades, o tempo e algumas feridas... Então não duvide de mim, eu posso lidar com qualquer coisa! . . . . #vida  #saudemental  #amor  #familia  #felicidades  #alegria","#vida, #saudemental, #amor, #familia, #felicidades, #alegria"
830,2021-02-11,"As pessoas fazem 2, 3, 4 anos de terapia e recebem alta. Eu fç desde os 11 anos, tenho 42 anos e ainda s previsão de alta. Das duas uma: ou essa galera é mto abençoada e com poucos traumas ou realmente sou um caso perdido. Posso jogar a mente fora, ñ tem conserto. #saudemental",#saudemental
833,2021-02-11,"Só Deus tem misericórdia,o ano mal começou e já tem umas 900 atividade pra fazer....#saudemental #escolaocupamuitotempo #eutenhoqueestudarmasnaoaconselho","#saudemental, #escolaocupamuitotempo, #eutenhoqueestudarmasnaoaconselho"
834,2021-02-11,"Para esse ano só quero Paz!!! A meta é retribuir carinhos, amizade e espalhar o que for bom. Acredito que cultivar boas energias nesse momento fará tão bem a mim que  consequentemente transparecerá aos que estão ao meu redor. :)  #paz #saudemental","#paz, #saudemental"
836,2021-02-11,Mais alguém com #sonhoestranhos? Hoje sonhei com um filme de realidade virtual q matavam as pessoas e faziam gelados com os seus restos? #pandemia #covid #saudemental,"#sonhoestranhos, #pandemia, #covid, #saudemental"
839,2021-02-11,Benefícios da #pandemia  Consultar o psiquiatra deitado na cama #issoéluxo  #covid #corona #coronavirus #saudemental,"#pandemia, #issoéluxo, #covid, #corona, #coronavirus, #saudemental"
841,2021-02-11,"@Dantinhas O poder de um manipulador doentil é assim, infelizmente...manobra as pessoas sem dó e consegue ser extremamente convincente com mentiras e situações fakes...É mais real do q parece ☹ #BBB21  #saudemental já!","#BBB21, #saudemental"
843,2021-02-10,"@leletwolf Psicologia também é área de saúde, bb! Hehehe #saudemental #rizoma","#saudemental, #rizoma"
844,2021-02-10,#bbtvi #bbdi   sejam amigos dos vossos inimigos #saudemental #ouveoteuinterior,"#bbtvi, #bbdi, #saudemental, #ouveoteuinterior"
845,2021-02-10,O #BBB21  ensinou que 1 milhão e meio não valem a saúde mental de ninguém! Todo mundo querendo sair! 😵 #saudemental,"#BBB21, #saudemental"
846,2021-02-10,@Bruyurie ai que saudade #saudemental,#saudemental
847,2021-02-10,A gente nega a sexualidade e a morte.  #saudemental #psicanalise  #freud,"#saudemental, #psicanalise, #freud"
851,2021-02-10,"+ O benéfico está em possibilitar -se dar nomes aos assuntos até então inominados, ao cuidado muitas vezes impossibilitado e construir uma melhor qualidade de vida. #Psicanálise #atendimentosocial #atendimentopsicologico #clinicasp #saudemental #escuta #analisesclinicas #Análise","#Psicanálise, #atendimentosocial, #atendimentopsicologico, #clinicasp, #saudemental, #escuta, #analisesclinicas, #Análise"
853,2021-02-10,"O mundo sempre teve gente maluca (do bem e do mal),  gente tóxica e ""vampiros"" - gente que suga a sua energia. Mas tá demais! Sempre foi assim ou as redes sociais multiplicaram esses ""gremlins""???? rss  #Paz #saudemental #amizadeétudo #humor","#Paz, #saudemental, #amizadeétudo, #humor"
856,2021-02-10,"Tem de estar no contrato do BBB que, saindo de lá, é obrigatório passar por um psiquiatra. Aliás, para ser presidente, também. Não só na saída. #saúdemental #ForaBolsonaroGenocida #BBBB21","#saúdemental, #ForaBolsonaroGenocida, #BBBB21"
858,2021-02-10,"Que todos profissionais da Psicologia consigam tomar a vacina logo, pra poder atender a demanda de pacientes que surgiu com a pandemia. Amém 🙏🏻 #saúdemental",#saúdemental
860,2021-02-10,Uma pausa nós assuntos de BBB para uma pergunta: DOR vs. CRIATIVIDADE tem algo a ver?!  É sobre isso q falo no meu POST de amanhã  PARA SABER MAIS SOBRE PSICOLOGIA me siga no Instagram: @brunaacamilo  #SaudeMental,#SaudeMental
861,2021-02-09,"Já dizia Joelma: têm coisas na vida que a gente não perde,a gente se livra...   . . #SaudeMental",#SaudeMental
862,2021-02-09,"Minha terapeuta saiu de férias, pronto! Agora preciso usar o Twitter pra falar de tudo! Hahahha #SaudeMental #psicoterapia","#SaudeMental, #psicoterapia"
863,2021-02-09,"Minha Psicóloga disse!  Se você levar tudo para lado pessoal, viverá ofendida a maior parte da sua vida. Lembre-se de que as pessoas não fazem coisas para você, as pessoas fazem coisas e você decide se elas te afetam ou não #saudemental #autocuidado","#saudemental, #autocuidado"
864,2021-02-09,"@SClaumi @PauloPe79396510 @andre_melo3 @leilasbsantos @lulu_sccp_ @Arlindopiresli1 @Cristia68910465 @Adecoringao @glauco_rock @SarcasticoLuan @gadelhacosta121 @JuarezRinaldo @SidneiCorinthi2 @cgmariano @Cleythynho07 @joseluizalves06 @dannnijc @gildetecamargo @fiel_saocaetano @Ailtontimao33 @SueliRizzi3 @LLhpcorinthians @Arlindopiresde3 @roseiitape @ROQUEAOLIVEIRA @dineisalazar @_lurdinhasant @deniswoen @CLOVISBRAVO @josypaulinno @anynhakit @JefeyMaya @anaberssani1 @CTinelli66 @malokero_loko @emilysafira7 @diego_brunno @PamelaThia @Claudia49286925 @Alexand71690282 @Roberto87291644 @Si__Brejim @rtamarozi @NegroGato_SDV @noritimao @liviaformozo @FRANSIMOES @NinoDinarelli @ValAmanda2 Mano , estou gostando , desta minha nova versão. #SaudeMental",#SaudeMental
866,2021-02-09,"Abusos não é apenas sexual, mas sim psicológicos, de poder, ameaças e assim vai! #SaudeMental é saúde",#SaudeMental
869,2021-02-09,"Pela entrevista do @koka_lucas hoje na Globo, se percebe a alegria e naturalidade com que ele fala quando se sente acolhido. Tudo o que ele não foi no BBB. Saúde mental importa! #BBB21 #SaudeMental","#BBB21, #SaudeMental"
870,2021-02-09,Alguém ouve o podcast aqui?   #podcast #SaudeMental #aosvinteetantos,"#podcast, #SaudeMental, #aosvinteetantos"
872,2021-02-09,"Saúde mental é importante! Seja a Joana, o Joaquim ou a Maria! De que adianta defenderem causas, se depois são os primeiros a fazer ataques cerrados às pessoas! #ficajoanabeta #vergonhatvi #bbtvi #SaudeMental","#ficajoanabeta, #vergonhatvi, #bbtvi, #SaudeMental"
873,2021-02-09,"Acabamos de sair do #janeirobranco , temos um longo caminho até o #setembroamarelo . O #BBB21 está escancarando para o Brasil o quanto é urgente falar sobre #SaudeMental em todos os meses do ano.","#janeirobranco, #setembroamarelo, #BBB21, #SaudeMental"
874,2021-02-09,"Por uma questão de jogo eu queria que o @bilaraujjo ficasse.  Mas a pandemia nos mostrou e ensinou o quanto saúde mental é importante e devido a isso, eu acho que ele deve sair, antes que a situação se agrave e piore.  #SaudeMental #BillMereceRespeito #billbbb21 #ForaBil","#SaudeMental, #BillMereceRespeito, #billbbb21, #ForaBil"
875,2021-02-09,"@bilaraujjo Cuidar da cabeça tbm né Bil  Isso aí, o que vale ser um mulherão da porra se não cuida da cabeça #saudemental",#saudemental
876,2021-02-09,Nunca antes no BBB tivemos tantas famílias pedindo para seus parentes saírem da casa sem o prêmio final por estarem sofrendo assédios. Sinal dos tempos: estamos surtados e dando valor a saúde mental. #bbb21 #bbb2021 #saudemental,"#bbb21, #bbb2021, #saudemental"
877,2021-02-09,"Pressão psicológica não é bom, não se deve mexer com isso! Isso é coisa séria, pode causar outros tipos de doenças - depressão - por exemplo. #SaudeMental",#SaudeMental
879,2021-02-09,"Pois as mulheres são taxadas de loucas e por muitas vezes que sofrem violência, são questionadas quando fazem a denuncia... Infelizmente a #KAROL está  desencorajando milhares de mulheres que hoje precisam de ajuda! #bbb21 #saudemental #abuso #mulheres","#KAROL, #bbb21, #saudemental, #abuso, #mulheres"
880,2021-02-09,O maior prêmio desse #BBB21 é o participante voltar pra casa. #saudemental,"#BBB21, #saudemental"
883,2021-02-09,"que ela se organize e se trate, esses comportamentos não são adequados e identitárias para pessoas com qualidade mental e de consciência. é preciso que seja intervido nos seus atos para com os outros, e que toda ação seja respondida perante a justiça brasileira.  #SaúdeMental",#SaúdeMental
884,2021-02-09,"Como que a produção desse programa deixa isto acontecer?! Se continuar desse jeito vai sair um por um por estar abalado psicologicamente. Primeiro o Lucas, depois Bil e assim por diante. #BBBB21 #SaudeMental #abusopsicologico","#BBBB21, #SaudeMental, #abusopsicologico"
885,2021-02-09,@MaraTellesReal Pra vc ver o sonho era entrar depois de 21 edições o povo quer sair. Melhor prêmio dessa casa sair duro sem um puto mas com saúde mental. #SaudeMental. Pauta de #bbb21.,"#SaudeMental, #bbb21"
886,2021-02-09,EU ACHO  QUE IREI DESITIR DE ASSITIR BBB OLHA PELA MINHA SAUDE MENTALSinceramente  eu quero dormi mais parece que tô ouvindo a voz da lumena na minha mente  eu tô surtando  MINHA ANSIEDADE ESTA A MIL #BBBB21  #SaudeMental,"#BBBB21, #SaudeMental"
887,2021-02-09,"O certo é deixar Jaque,  projota, nego diabo é lumenas disputar sozinho essa porra e ninguém da mais audiencia a esse programa #SaudeMental #BBB21","#SaudeMental, #BBB21"
888,2021-02-09,"A gente tem de reconhecer que a #karolconka tem um talento nato: violentar psicologicamente qualquer pessoa que discorde dela. Quando tu ficar na dúvida de o que é ser alguém abusivo, é só olhar a conduta dela ☺️#SaudeMental #Arcrebiano #LucasPenteado #Juliette","#karolconka, #SaudeMental, #Arcrebiano, #LucasPenteado, #Juliette"
889,2021-02-09,"Juliette, Lucas, Bill, Gilberto, Carla e Sarah sendo humilhados pela mesma pessoa por não concordar com à ela, é muita humilhação, é triste ver isso. Respeito é uma palavra que precisa ser apresentada às pessoas da casa. #bbb21 #BoninhoFazAlgumaCoisa #saúdemental #respeito","#bbb21, #BoninhoFazAlgumaCoisa, #saúdemental, #respeito"
890,2021-02-09,"#BBB21 #Boninho pela reportagem só se preocupa com $$$, já a #SaúdeMental que é destruida, oprimida por @Karolconka e @LumenaAleluia terá que ser resolvida na #Policia @AvonBR @americanascom @CocaColaBrasil_ Es tá horrivel, cruel ver este @bbb","#BBB21, #Boninho, #SaúdeMental, #Policia"
891,2021-02-09,@thiagoleifert_ @boninho Chamem Karol e conversem sobre abuso psicológico. Ela está fazendo o segundo participante chorar e querer sair. Abuso psicológico é coisa séria.  #saudemental #BBB21 #RedeBBB #bbbaovivo,"#saudemental, #BBB21, #RedeBBB, #bbbaovivo"
894,2021-02-08,"Minha mãe faleceu há 10 anos, nunca sonhei com ela, certa vez no desespero da saudade pedi a Deus pra morrer. Ouço ela dizendo que em 9 anos sonharia com ela. Hoje é meu aniversário, será que é o meu melhor presente? #saudademae #SaudeMental","#saudademae, #SaudeMental"
895,2021-02-08,"Gente, saudade até da Flay passando Gloss no macaco, pq ele n era fi de rapariga... #SaudeMental",#SaudeMental
896,2021-02-08,Nunca permita que a imaginação limitada dos outros limite você.   #psicologia #saudemental #saudeemocional #amorproprio #autoestima #autoconhecimento #autoaceitacao #autoestimaelevada #amorpróprio #autocompaixão #saúdemental #psicologoonline #terapiaonline,"#psicologia, #saudemental, #saudeemocional, #amorproprio, #autoestima, #autoconhecimento, #autoaceitacao, #autoestimaelevada, #amorpróprio, #autocompaixão, #saúdemental, #psicologoonline, #terapiaonline"
897,2021-02-08,De um reset e volte a ser original. ⏳🔄🤲  #terapia #saudemental #amor #autoconhecimento #vida #amorproprio #autoestima #ansiedade #coach #saude #gratidão #paz #bemestar #frases #façaterapia #psi #BBB2021 #brasil #psicologa #felicidade #psicanalise #foco #coaching #deus  #amar,"#terapia, #saudemental, #amor, #autoconhecimento, #vida, #amorproprio, #autoestima, #ansiedade, #coach, #saude, #gratidão, #paz, #bemestar, #frases, #façaterapia, #psi, #BBB2021, #brasil, #psicologa, #felicidade, #psicanalise, #foco, #coaching, #deus, #amar"
899,2021-02-08,Por q não esquecemos quem nós faz bem🤫 #SaudeMental,#SaudeMental
901,2021-02-08,Crise de Pânico é algo assustador. O mundo fecha a sua volta 😭 #saudemental #panico #ansiedade,"#saudemental, #panico, #ansiedade"
904,2021-02-08,Essa questão do @koka_lucas mostra que realmente nem todo mundo ta bem!!! #saudemental #psicologico,"#saudemental, #psicologico"
905,2021-02-08,"E a culpa é sempre do outro, o outro que erra toda hora, você não. Você sempre acerta, você não falha... Só que os negócios vão mal, sua vida é um inferno, VOCÊ não prospera! #BBB21 #cienciadoperdao #semansiedade #maisrespeito #saudemental #saudeemocional","#BBB21, #cienciadoperdao, #semansiedade, #maisrespeito, #saudemental, #saudeemocional"
906,2021-02-08,É necessário saber a hora certa de partir. Não insistir em algo que te faz mal não é uma fraqueza. #saudemental #BBBB21 #LucasPenteado #sejaforte,"#saudemental, #BBBB21, #LucasPenteado, #sejaforte"
907,2021-02-08,Quem disse que a voz de maioria é a voz da verdade? #LucasPenteado #saudemental #terapia #psicologo  #,"#LucasPenteado, #saudemental, #terapia, #psicologo"
908,2021-02-08,"Conciliar relações já era complexo antes, imagina agora que estamos há quase 1 ano vivendo inteiramente pra si? #SaudeMental",#SaudeMental
910,2021-02-08,O BBB21 é um ensaio psicológico sobre poder. #RedeBBB #REDEBBB21 #Psicologia #saude #saudemental #BigBrotherBrasil #REDEBBB21 #violencia,"#RedeBBB, #REDEBBB21, #Psicologia, #saude, #saudemental, #BigBrotherBrasil, #REDEBBB21, #violencia"
912,2021-02-08,Essa edição veio pra nos ensinar ou pra nos deixar piores. #bbb #saudemental,"#bbb, #saudemental"
913,2021-02-07,Jaque Patombá é delirantemente egocêntrica. #bbb21 #gatilho #saudemental,"#bbb21, #gatilho, #saudemental"
914,2021-02-07,Em pensar que uma psicóloga em rede nacional negou ajuda a uma pessoa. Vergonha para classe. #psicologia #saudemental #BBBB21 #RedeBBB @bbb,"#psicologia, #saudemental, #BBBB21, #RedeBBB"
915,2021-02-07,@rocelliviana AGORA EU SOU MALUCO?  #Saudemental #setembroamarelo #janeirobranco #transtornoboderline #paz #pas,"#Saudemental, #setembroamarelo, #janeirobranco, #transtornoboderline, #paz, #pas"
916,2021-02-07,Tortura psicológica NÃO é entretenimento! #saudemental #bbb21,"#saudemental, #bbb21"
917,2021-02-07,No BBB você vai no confessionário e pede pra sair. Na vida real você comete suicídio. Reflita sobre o que você faz com as pessoas e o que você deixa as pessoas fazerem com você!   #BBB21  #SaudeMental,"#BBB21, #SaudeMental"
919,2021-02-07,Em muito tempo meu psicológico n ficava tao fodido .. minha cabeça ta pedindo pelo amor de Deus para de pensar eu não aguento mais.. #saudemental,#saudemental
920,2021-02-07,"""Ain, não vou mais ver o BBB, muito triste tudo isso #saudemental""   Vão continuar vendo sim, tão é adorando, vão votar muito na rapper com k e o programa tá batendo recorde de audiência. Me poupem.",#saudemental
921,2021-02-07,"Acabamos de sair do Janeiro branco, temos um longo caminho até Setembro amarelo. O #bbb está escancarando para Brasil o quanto é urgente falar sobre #saúdemental em todos os meses do ano","#bbb, #saúdemental"
922,2021-02-07,"O mundo chocado com uma realidade que leva muitos jovens ao suicídio: exclusão social, seja por cor, credo, orientação sexual ou só porque é ""divertido "". Passou da hora de acordar, meu povo. Autoconhecimento e autorresponsabilidade. #BBB221 #autoconhecimento #saudemental","#BBB221, #autoconhecimento, #saudemental"
923,2021-02-07,Silienciando certas pessoas e certos assuntos pra preservar minha paz mental. 🙇🏾‍♀️ #saudemental,#saudemental
924,2021-02-07,"A Cultura do Cancelamento, movimento surgiu há alguns com o objetivo de dar voz/ espaço para grupos oprimidos e assim forçar ações políticas de marcas ou figuras públicas em favor desses grupos.   Segue a linha:  #saudemental #CANCELAMENTO #BBB21 #reflexao","#saudemental, #CANCELAMENTO, #BBB21, #reflexao"
926,2021-02-07,"@crp_sp bem que vocês podiam soltar uma notinha sobre esse comportamento da psicóloga Lumena no bbb, ela está criando uma péssima imagem da categoria #BBB21  #Lumena  #Psicologia #psicologiaécoisaseria #saudemental","#BBB21, #Lumena, #Psicologia, #psicologiaécoisaseria, #saudemental"
927,2021-02-07,"Apesar de ficar triste com a saída de Lucas, fico feliz por ele poder cuidar e proteger agora a sua #saúdemental #BBB21","#saúdemental, #BBB21"
928,2021-02-07,O #bbb21 está nos dizendo que precisamos cuidar da nossa saude mental e também valorizar os profissional da área. #BBB21 #BBBB21 #sus #SUS #saudemental #BBB2021 #bbb221 #saude,"#bbb21, #BBB21, #BBBB21, #sus, #SUS, #saudemental, #BBB2021, #bbb221, #saude"
929,2021-02-07,"Alô @doritosbrasil Kd aquela história dos 3 Doritos depois, adianta esse #bbb21 aí! Faz a sonsa não! Socorro! #Kaboudoritos #socorro #tafoda #doritos #toloka #FalandoDeBBB #TeamGil #Teamlucaspenteado #ProBosta #saudemental","#bbb21, #Kaboudoritos, #socorro, #tafoda, #doritos, #toloka, #FalandoDeBBB, #TeamGil, #Teamlucaspenteado, #ProBosta, #saudemental"
930,2021-02-07,"@fefito @Splash_UOL @UOL Fefito parabéns por expressar o que penso, que texto necessário esse que vc nos deu. Te admiro ainda mais. Que muita gente do bem acolha o #LucasPenteado para ele recuperar sua #saudemental e #saudeemocional #TMJLucas","#LucasPenteado, #saudemental, #saudeemocional, #TMJLucas"
931,2021-02-07,"Arrasada com esse #BBB21 na real Lucas fez bem de sair, nunca vi tanta opressão!! 1,5milhao não paga a #saudemental  . . . . . #RedeBBBB #LucasPenteado  #BBB #bbbrasil #BBB2021 #Lucasmerecerespeito","#BBB21, #saudemental, #RedeBBBB, #LucasPenteado, #BBB, #bbbrasil, #BBB2021, #Lucasmerecerespeito"
933,2021-02-07,"💭  ""Nada é mais importante do que sua saúde mental, NADA... Não se estresse por coisa pouca!""  #BomDia #PenseNisso #SaúdeMental #Tranquilidade #Paz #Frases #Pensamentos #Reflexão #FinalDeSemama","#BomDia, #PenseNisso, #SaúdeMental, #Tranquilidade, #Paz, #Frases, #Pensamentos, #Reflexão, #FinalDeSemama"
934,2021-02-07,"Que situação esse #BBB21 quantas interrogações de assuntos diferentes, mas pertinentes e importante de ser debatido como: #saúdemental, #racismo, #xeNOfobia e #homofobia a edição é histórica e necessária. Parabéns @boninho agora vamos aguardar os próximos capítulos.","#BBB21, #saúdemental, #racismo, #xeNOfobia, #homofobia"
935,2021-02-07,"Isso que eu chamo de ganhar no grito. Escroto o que fizeram com @koka_lucas espero que ele consiga melhorar seu psicológico para viver de forma plena. Em paz, com saúde e tudo que possa querer! #saudemental #vida #respeito #empatia","#saudemental, #vida, #respeito, #empatia"
936,2021-02-07,"Das mtas coisas desse BBB, uma que seria tbm quebra de paradigma seria parar a bebida. O álcool é uma droga mto seria! #BBBB21 #BBBSemAlcool #saudemental","#BBBB21, #BBBSemAlcool, #saudemental"
937,2021-02-07,"Saude mental é MUITO importante e tem que ser levada a sério! Precisamos identificar os sinais, se são ou nao condizentes! #saudemental",#saudemental
938,2021-02-07,"Nossas próximas publicações abordarão aspectos gerais e biológicos dessas doenças, não vai passar reto hein!  #biologia #saúdemental #psiquiatria","#biologia, #saúdemental, #psiquiatria"
940,2021-02-06,"Em 2020 o tema #SaudeMental bombou pela #pandemia. A casa do #BBB21 foi ocupada por quem estava de #quarentena , depois ficou trancado em solitária em hotel e depois entraram na casa do #bbb . A chance de todos estarem com a saúde mental afetada é mega @boninho @Tiago_Leifert","#SaudeMental, #pandemia, #BBB21, #quarentena, #bbb"
941,2021-02-06,"As minhas mensagens estão abertas para qualquer um de vocês que queira desabafar.  Não posso oferecer ajuda profissional mas posso sempre oferecer abrigo para aqueles que precisam 💛  Vão superar tudo o que estão a passar, acreditem em vocês!   #confinamentoemfamilia #saudemental","#confinamentoemfamilia, #saudemental"
943,2021-02-06,"Tem coisas que nem vale seu pensamento, preserve-se...  #saudemental #KAROLKONKAEXPULSA","#saudemental, #KAROLKONKAEXPULSA"
944,2021-02-06,Não esqueça de marcar na agenda e chamar os migos (tem muita gente precisando). Bora falar de saúde mental!  #SimpósiodeEnfermagem #Simpósio #Enfermagem #FaculdadedeCeilândia #Eneenf #SaúdeMental #Pandemia #Psicologia #Terapia #Saúde #Grátis,"#SimpósiodeEnfermagem, #Simpósio, #Enfermagem, #FaculdadedeCeilândia, #Eneenf, #SaúdeMental, #Pandemia, #Psicologia, #Terapia, #Saúde, #Grátis"
948,2021-02-05,4 dicas para quando tiver crises de ansiedade!  #SaúdeMental #InteligênciaEmocional #QualidadeDeVida #Ansiedade #Dicas,"#SaúdeMental, #InteligênciaEmocional, #QualidadeDeVida, #Ansiedade, #Dicas"
949,2021-02-05,Esse negócio de mamacita fala e vagabundo senta ao vivo e a cores me faz refletir sobre o empoderamento feminino Esse negócio de chamar de louca  mulher que diz dos seus limites de um jeito próprio sem a ninguém ofender também. #BBB21 #saudemental,"#BBB21, #saudemental"
950,2021-02-05,"Me lembro de várias vezes ter dito ""não posso mais"" e ter conseguido muito.  #saudemental",#saudemental
