,date,tweet,hashtags
294,2020-04-04,O autoconhecimento nunca será mais eficaz do que o conhecimento do alto!!! #SaudeEmocional,#SaudeEmocional
295,2020-03-30,Ela virou a cabeça... Virou na direção da liberdade e foi ser feliz!  #liberdade #feminismo #AmorPropio #saudeemocional #felicidade,"#liberdade, #feminismo, #AmorPropio, #saudeemocional, #felicidade"
297,2020-03-27,"Cuide da sua saúde mental! Em tempos como esse, é de extrema importância cuidarmos da saúde da nossa mente e das nossas emoções. Medite, respire profundamente, foque no positivo! #saudemental #saudeemocional","#saudemental, #saudeemocional"
298,2020-03-22,"Poxa tentando manter o equilíbrio emocional nesse momento difícil,mas está complicado!  #quarentenaBrasil  #saudeemocional #vergonhapolitica","#quarentenaBrasil, #saudeemocional, #vergonhapolitica"
299,2020-03-21,Tomara que a proxima temporada de handmaids demore pra sair kkk #saudeemocional,#saudeemocional
300,2020-03-18,Cuidado com o excesso de informação e com a falta dela. Dose! #saudeemocional,#saudeemocional
301,2020-03-13,Previna se ao Corona vírus. Mas... não se desespere. Se não a epidemia  vai passar e você estará com crise de pânico. #saudeemocional,#saudeemocional
302,2020-03-06,"Para isso, basta ir até o Cíngulo e começar a trilhar esse caminho.   #insegurança #medo #estresse #autoconhecimento #bemestaremocional #autoestima #ansiedade #saudeemocional #bemestaresaude #meditaçao #atencao #ânimo #comportamento #desenvolvimentopessoal #saudeebemestar","#insegurança, #medo, #estresse, #autoconhecimento, #bemestaremocional, #autoestima, #ansiedade, #saudeemocional, #bemestaresaude, #meditaçao, #atencao, #ânimo, #comportamento, #desenvolvimentopessoal, #saudeebemestar"
305,2020-02-21,"Os rabinos antigos diziam que para se chegar aos 120 anos, as pessoas deveriam viver sorrindo. Já sorriu hoje? #longevidade #saudeemocional #sorrir","#longevidade, #saudeemocional, #sorrir"
306,2020-02-18,"Se um desejar é a chave que liga, um [re]imaginar é o combustível do esperançar. É o poder criativo da [re]imaginação que alimenta a esperança. | #dercinei #esperança #esperançar #desejar #imaginar #reimaginar #imaginação #criatividade #saúde #saúdeemocional #viverbem #bemviver","#dercinei, #esperança, #esperançar, #desejar, #imaginar, #reimaginar, #imaginação, #criatividade, #saúde, #saúdeemocional, #viverbem, #bemviver"
307,2020-02-18,A tecnologia tem ajudado na saúde. Temos falado disso no #dfnoar. Hoje vamos mostrar uma iniciativa que combina tecnologias para combater a depressão. #saudeemocional #vivamelhor,"#dfnoar, #saudeemocional, #vivamelhor"
310,2020-02-16,Hoje eu termino o capítulo do bentido livro no qual sou co-autora 😁👩🏼‍💻📚 #coautoria  #saudeemocional,"#coautoria, #saudeemocional"
313,2020-02-05,Como exercitar a motivação? Uma boa forma de se ter uma vida mais leve e feliz é ter alinhamento entre as nossas tarefas do dia a dia com os nossos propósitos e objetivos. #saudeemocional #propositodevida #prioridades,"#saudeemocional, #propositodevida, #prioridades"
316,2020-01-18,"Mais importante que as situações que vivemos é a avaliação que fazemos das situações.  Quantas vezes achamos que algo ia dar errado e deu certo e quantas vezes achamos que algo daria certo e deu errado?  Pensamentos são só pensamentos, e não são fatos #BemViverBem #SaúdeEmocional","#BemViverBem, #SaúdeEmocional"
321,2020-01-07,"Feliz dia novo ⛅⛅ #InspirandoPessoas  ""Cada um sabe a dor e a delícia ser o que é"" #SaúdeMental #SaúdeEmocional #UseFLORAIS Invista amorosamente em você #FarmáciadoCriador 💜🌺 — se sentindo inspirada","#InspirandoPessoas, #SaúdeMental, #SaúdeEmocional, #UseFLORAIS, #FarmáciadoCriador"
324,2020-01-05,"Os pais são responsáveis por 95% dos problemas emocionais dos filhos, mas eles também são a solução.  Você tem sido problema ou solução?  #maternidade #paternidade #parentalidade #parentalidadesaudavel #samuelcostapsicologo #saudeemocional","#maternidade, #paternidade, #parentalidade, #parentalidadesaudavel, #samuelcostapsicologo, #saudeemocional"
326,2019-12-30,A saúde emocional dos pais tem influência direta na saúde das crianças.  #saude #saudeemocional #segundou #psi #psico #psicologia,"#saude, #saudeemocional, #segundou, #psi, #psico, #psicologia"
327,2019-12-29,"Três palavras para hoje : paciência , coragem e determinação.🌷🌟#saudeemocional",#saudeemocional
328,2019-12-27,Quanto tempo do seu dia é realmente seu?  Vamos aproveitar este final do ano para fazer uma autoavaliação e ressignificar algumas questões para 2020.  Priorize-se! Cuide da sua saúde emocional !  #saudeemocional  #prioridades #psicologia  #aleneuropsi,"#saudeemocional, #prioridades, #psicologia, #aleneuropsi"
329,2019-12-26,"Querer a presença do outro é saudável  mas exígí-la é nocivo; procurar fazer coisas juntos tempera a relação, mas não se alegrar sem a presença do outro  é doentio. Amar a presença do parceiro é riquíssimo, mas reclamar atenção exclusiva é aprisionador.  #saúdeemocional",#saúdeemocional
334,2019-11-26,"O interessante disso é que todas elas são HABILIDADES, portanto, podem ser TREINADAS e APRENDIDAS. Se for difícil para você, conte com a ajuda de um psicólogo💕 Seja sempre sua melhor versão💪🏼 #mudançassãonecessárias #pazinterior #saúdemental #saúdeemocional #bemestar","#mudançassãonecessárias, #pazinterior, #saúdemental, #saúdeemocional, #bemestar"
337,2019-11-20,"Estou numa fase de esgotamento psicológico tão grande que estou vivendo no modo automático. Nem triste, nem feliz, apenas existindo. #ansiedade #depressao #saudemental #autoestima #frescura #saude #estresse #sindromedopanico #tristeza #saudeemocional #stress #medo #dor #solidao","#ansiedade, #depressao, #saudemental, #autoestima, #frescura, #saude, #estresse, #sindromedopanico, #tristeza, #saudeemocional, #stress, #medo, #dor, #solidao"
338,2019-11-20,Atitudes libertadoras:   Não quero. Não aceito. Não gosto. Não posso.  Como é bom se respeitar.  #terapia #paz #saudeemocional,"#terapia, #paz, #saudeemocional"
344,2019-10-31,Vamos falar sobre namoro? Se você não está com suas emoções saudáveis não é a hora de procurar um relacionamento.  #dica #namoro #relacionamento #saudeemocional #namorocristao,"#dica, #namoro, #relacionamento, #saudeemocional, #namorocristao"
345,2019-10-29,"Muitas vezes você se fecha tanto, que as pessoas ao seu redor nem sabem o real motivo do seu distanciamento, seja ele físico ou emocional. Parece difícil, mas é preciso falar sobre isso. Saúde mental importa! #ansiedade #anxiety #anxietudo #saúdeemocional #saúdemental","#ansiedade, #anxiety, #anxietudo, #saúdeemocional, #saúdemental"
349,2019-10-18,Ninguém merece ir dormir desejando não acordar mais.  #saudeemocional #depress #depressao,"#saudeemocional, #depress, #depressao"
356,2019-09-29,"Local inspirador, pessoas inesquecíveis!!!  Sucesso não é a chave para a felicidade; felicidade é a chave para o sucesso.   #Inspire #SaúdeEmocional #CesarFialho #PsicologiaPositiva #SejaNoMínimoMuitoFeliz","#Inspire, #SaúdeEmocional, #CesarFialho, #PsicologiaPositiva, #SejaNoMínimoMuitoFeliz"
357,2019-09-10,"Ao longo deste mês, o #ChegaJunto mergulha no tema da #SaúdeEmocional. Nesta semana, converso com a psicóloga #FlaviaPitella, que desfaz mitos e estereótipos sobre ansiedade, depressão, TOC, Síndrome do Pânico, e diz como isso tudo pode se relacionar com o #suicídio.","#ChegaJunto, #SaúdeEmocional, #FlaviaPitella, #suicídio"
358,2019-08-29,"Vá pra terapia você tambéeeeeem... Vá!  Indique, recomende e Incentive!  . . . . #psicologia #psicoterapia #saúde #saúdemental #saudeemocional #terapia","#psicologia, #psicoterapia, #saúde, #saúdemental, #saudeemocional, #terapia"
359,2019-08-26,"Os fatores psicológicos e ambientais são importantes, mas uma alimentação equilibrada e saúde intestinal são grandes passos em busca do equilíbrio emocional. #nutrimmel #saudeemocional #nutrição","#nutrimmel, #saudeemocional, #nutrição"
360,2019-08-16,Às vezes precisamos abandonar a vida que havíamos planejado porque já não somos mais a pessoa que fez aqueles planos.  #autoestima #Psicologia #terapia #saude #saudemental #saudeemocional #Brasil #psicologiaporamor #paicologiaclinica #paz #Familia #life #ilove #autoconhecimento,"#autoestima, #Psicologia, #terapia, #saude, #saudemental, #saudeemocional, #Brasil, #psicologiaporamor, #paicologiaclinica, #paz, #Familia, #life, #ilove, #autoconhecimento"
361,2019-08-16,"Segredo para saúde emocional:   ""Não queira modificar ninguém que não queira ser modificado. Pare de assumir responsabilidade pelos maus hábitos de outros.""   #LidandoComPessoasDificeis #SaúdeEmocional","#LidandoComPessoasDificeis, #SaúdeEmocional"
362,2019-07-31,@alexandrismos 2... Já acordei sendo bombardeada de desinformação e discurso de ódio contra gordos... E ainda tem a capacidade de usar #saudeemocional mas só me gerou ódio e tristeza... O q será q passa na cabeça desses seres humanos?,#saudeemocional
363,2019-07-27,💭 Ótimo  sábado! ☺ . . #emocional #saudeemocional #emoções #comportamento#vida #resiliência#gratidão #positividade #determinação #autoestima #autoconhecimento #pensamentos#foco #bemestar #coragem #equilibrioemocional #saudemental #reflexaododia,"#emocional, #saudeemocional, #emoções, #comportamento, #resiliência, #positividade, #determinação, #autoestima, #autoconhecimento, #pensamentos, #bemestar, #coragem, #equilibrioemocional, #saudemental, #reflexaododia"
364,2019-07-23,Você se sente muito mais forte quando encara de frente sua maior dor. #curame #forca #depressao #superacao #euvenci #umarazaopraviver #persistencia #saudeemocional,"#curame, #forca, #depressao, #superacao, #euvenci, #umarazaopraviver, #persistencia, #saudeemocional"
366,2019-07-05,Eu realmente não sei explicar como eu me sinto por dentro. Parecendo q to no olho do furacão. Putz!!!  #seguiremfrente #reflexaododia #acreditar #atraircoisasboas  #diasmelhores #saudeemocional #frasesepensamentos #frasedodia #amadurecimento #autoconhecimento,"#seguiremfrente, #reflexaododia, #acreditar, #atraircoisasboas, #diasmelhores, #saudeemocional, #frasesepensamentos, #frasedodia, #amadurecimento, #autoconhecimento"
368,2019-05-15,"“Já não sou eu quem vive, mas Cristo vive em mim.” (Gálatas 2:20) ☝🏼🙏🏼☝🏼 - 👉Vem aí: gullyver  Viva Com Saúde👈 #EuVivoPelaFé #CristoViveEmMim #guVivaComSaúde #SaúdeEmocional #SaúdeFísica #SaúdeEspiritual #gullyverBlindadoPorDeus #oJustoNãoSeJustifica #DeusÉamor #DeusÉDEUS☀️","#EuVivoPelaFé, #CristoViveEmMim, #guVivaComSaúde, #SaúdeEmocional, #SaúdeFísica, #SaúdeEspiritual, #gullyverBlindadoPorDeus, #oJustoNãoSeJustifica, #DeusÉamor, #DeusÉDEUS"
369,2019-05-13,O que você pensa determina o que você sente. #PensamentoDoDia #saudeemocional #vivabem #SegundaDetremuraSDV,"#PensamentoDoDia, #saudeemocional, #vivabem, #SegundaDetremuraSDV"
372,2019-03-28,📍AtenÇão! Passe para o lado e compartilhe. . #criancanaonamora #institutomayaralmeida #infanciaeparentalidade #prevencaoeinformacao #saudeemocional #protecaoainfancia #disciplinapositiva #campanha,"#criancanaonamora, #institutomayaralmeida, #infanciaeparentalidade, #prevencaoeinformacao, #saudeemocional, #protecaoainfancia, #disciplinapositiva, #campanha"
373,2019-03-15,Trabalhe sua auto-estima e você verá as mudanças em sua vida! #autoestima #amorproprio #saudeemocional #psicologia #mellanciablog,"#autoestima, #amorproprio, #saudeemocional, #psicologia, #mellanciablog"
374,2019-02-24,O que diz a Lenda da Fada dos Dentes? #magia #fantasia #imaginação #noitemagica #banguela #fadadodente #moedinhas #familia #vinculosfamiliares #vinculo #saudeemocional #saudedafamilia #afadadosdentes,"#magia, #fantasia, #imaginação, #noitemagica, #banguela, #fadadodente, #moedinhas, #familia, #vinculosfamiliares, #vinculo, #saudeemocional, #saudedafamilia, #afadadosdentes"
375,2019-02-16,"Não jogue sua vida fora, não desperdice seu tempo com má qualidade de vida por causa dos seus problemas psíquicos/emocionais. Enfrente-os e resolva-os. Acredite, você é forte o suficiente pra isso.   #SaúdeEmocional #Equilíbrio","#SaúdeEmocional, #Equilíbrio"
376,2019-02-07,Estar sozinho é diferente de solidão. Estar sozinho precisa ser uma escolha real que te permita cuidar de sua saúde mental; solidão pode indicar que você precisa de ajuda para lidar com conteúdos emocionais. #saudeemocional,#saudeemocional
377,2019-01-30,Tenha fé:  na sua religião; na terapia; nos medicamentos prescritos; no profissional de saúde mental; no tratamento; no desabafo; no tempo; em você 💛  Tudo vai ficar bem.  #ProjetoVocêImporta 💛 #SaúdeMental #SaúdeEmocional #PrevençãodoSuicídio,"#ProjetoVocêImporta, #SaúdeMental, #SaúdeEmocional, #PrevençãodoSuicídio"
378,2019-01-15,Treine sua mente para ver o lado  bom de qualquer situação #Deusnocontrole #saudeemocional,"#Deusnocontrole, #saudeemocional"
379,2019-01-09,"Tudo tem seu tempo , e na hora exata tudo se resolve. Controla essa ansiedade!!!Procure colocar tudo nos braços do Senhor e descansa. No final da tudo certo! #saudeemocional",#saudeemocional
380,2019-01-05,Entre a raiz e a flor há o tempo.’ #CarlosDrummonddeAndadre #janeirobranco #saudeemocional,"#CarlosDrummonddeAndadre, #janeirobranco, #saudeemocional"
383,2018-12-15,🗣✍🏻Reflexão. #psicologiainfantil #psicologia #autoconhecimento #autoestima #saudemental #saudeemocional,"#psicologiainfantil, #psicologia, #autoconhecimento, #autoestima, #saudemental, #saudeemocional"
385,2018-11-30,Hoje no Globo Repórter vai passar uma matéria falando sobre ansiedade e os distúrbios que pode acontecer se não tratar adequadamente. #Ansiedade #DisturbiosDaAnsiedade #TranstornosDaAnsiedade #SaúdeMental #SaúdeEmocional,"#Ansiedade, #DisturbiosDaAnsiedade, #TranstornosDaAnsiedade, #SaúdeMental, #SaúdeEmocional"
386,2018-11-28,"Uma boa parte dos intelectuais não desenvolveu suas emoções e mente igualmente. Geniais nas ideias, mas infantis ou estéreis no campo emocional. #Saude #SaudeEmocional","#Saude, #SaudeEmocional"
388,2018-11-27,"Você tem protegido sua emoção ou ela é um barco à deriva, sem bússola?  #SaudeEmocional",#SaudeEmocional
389,2018-10-24,"Mais uma reunião técnica, hoje com a discussão sobre o consumo de drogas: prevenção e tratamento. Equipe ASSISTA atualizando conhecimentos. #clinicaassista #saudeemocional  @ Assista","#clinicaassista, #saudeemocional"
391,2018-10-12,"Bom dia! 😉😊  ""Minuto de Reflexão""  Não há Medicina que cure o que não cura a Felicidade!   Behappy 😊  #FarmacyCoach  #dicasdesaudequalidadevida  #dicasdafarmaceutica #behappy #nutricaoemocional #heathcoach #coachingdesaude #felicidade #saudeemocional #fernandatavares","#FarmacyCoach, #dicasdesaudequalidadevida, #dicasdafarmaceutica, #behappy, #nutricaoemocional, #heathcoach, #coachingdesaude, #felicidade, #saudeemocional, #fernandatavares"
392,2018-10-10,"De que adianta ser o mais rico de um cemiterio, o mais abastado atolado na lama do mau humor, o mais bem-sucedido afogado nas águas da ansiedade?  #SaudeEmocional",#SaudeEmocional
393,2018-09-18,"""Sua vida só vai mudar quando você estiver mais comprometido com seus sonhos do que com a sua zona de conforto."" Billy Cox  #frases #mudanças #ficadica #LaCruz #TherapyLifeCare #lifecare #desenvolvimentopessoal #transformação #saúdeemocional #inteligênciaemocional","#frases, #mudanças, #ficadica, #LaCruz, #TherapyLifeCare, #lifecare, #desenvolvimentopessoal, #transformação, #saúdeemocional, #inteligênciaemocional"
396,2018-09-15,"Se em 2015, o percentual de suicídio de mulheres entre 15 - 29 anos eram gestantes, parturientes ou puerperais e correspondem a 8% da taxa de suicídio.  Precisamos falar sobre isso pra ontem! #setembroamarelo #vidatodomes #saudeemocional","#setembroamarelo, #vidatodomes, #saudeemocional"
398,2018-08-29,Ter emoções sem deixar que elas tenham você. #saudeemocional,#saudeemocional
399,2018-08-02,Moranguinho do meu jardim...  Quem passa pelos ventos de agosto merece desfrutar a primavera!   #primavera #inverno2018 #ventosdeagosto #ventosdeinverno #saúdeemocional #hobby #qualidadedevida #morangosilvestre #autoconhecimento #autotransformação,"#primavera, #inverno2018, #ventosdeagosto, #ventosdeinverno, #saúdeemocional, #hobby, #qualidadedevida, #morangosilvestre, #autoconhecimento, #autotransformação"
400,2018-08-02,Seja bom para você mesmo. #saudeemocional,#saudeemocional
401,2018-07-26,"Gente querida, cheia de expectativas e sonhos, querendo muito e recebendo atendimento nas sessões de mentoria clínica. Há esperança. Sempre há! Numa hora, tudo muda, converte, melhora. #saudeemocional #psico #comportamental #cavalcantetraining  @ Manaus, Brazil","#saudeemocional, #psico, #comportamental, #cavalcantetraining"
402,2018-07-13,"As turmas do 6º ao 8º ano do Ensino Fundamental participaram de uma conversa com a psicóloga Vladia Schmidt nesta manhã. No debate sobre o tema ""Adolescência"", os estudantes tiveram uma conversa descontraída e esclarecedora. ♻️🤓 #SaúdeEmocional #SemanaAmbiental","#SaúdeEmocional, #SemanaAmbiental"
403,2018-07-10,IGNORE TODOS os insultos... RESPIRA... e mais uma vez... IGNORE TODOS OS INSULTOS! #saúdemental #saúdeemocional #educandoparavida,"#saúdemental, #saúdeemocional, #educandoparavida"
404,2018-07-09,"Tratar bem uma pessoa que você não gosta não é ser falso, é ser educado. Bom dia. #bomdia #buongiono #viverempaz  #saúdeemocional","#bomdia, #buongiono, #viverempaz, #saúdeemocional"
405,2018-06-24,Obrigada @escoladevoceoficial pelo carinho que recebi no nosso encontro de ontem #palestramotivacional #serounaoserfelizaescolhaésua #escoladevoce #empoderamentofeminino #autoestima #amorproprio #bemestar #saudeemocional #jacquelinemeirelles #eternamentemiss #dacoroaaocajado 🌷,"#palestramotivacional, #serounaoserfelizaescolhaésua, #escoladevoce, #empoderamentofeminino, #autoestima, #amorproprio, #bemestar, #saudeemocional, #jacquelinemeirelles, #eternamentemiss, #dacoroaaocajado"
406,2018-05-26,"O poder da esperança impactando vidas no MS!#impactoesperança #OPoderdaEsperança #saudeemocional #esperança #impactandovidas #iasdcgr  @ Campo Grande, Brazil","#impactoesperança, #OPoderdaEsperança, #saudeemocional, #esperança, #impactandovidas, #iasdcgr"
407,2018-05-15,Nosso II SuperAÇÃO... Casa cheia... estamos muito felizes!!!  . . #SuperAção #VidaeAção #saudeemocional #saudefinanceira #bemestar #qualidadedevida  @ Espaço Ideal Eventos,"#SuperAção, #VidaeAção, #saudeemocional, #saudefinanceira, #bemestar, #qualidadedevida"
408,2018-04-25,morro de medo de fazer planos seja um passeio de fim de semana ou comprar uma casa ! a possibilidade de fracassar me paralisa! como é que se resolve isso??? #psicologa #coaching #saúdeEmocional #help @spsaude_   @Saudesexual,"#psicologa, #coaching, #saúdeEmocional, #help"
410,2018-04-08,"É sempre bom reavaliar a importância das pessoas na sua vida, as vezes gente nociva tá ficando apenas por tempo de casa  #amizade #saudeemocional","#amizade, #saudeemocional"
413,2018-04-02,A especialista Andressa Mascaro fala sobre a importância da inteligência emocional!! #vidaeestilo #saudeemocional #redebrasildetelevisão,"#vidaeestilo, #saudeemocional, #redebrasildetelevisão"
414,2018-03-22,“Corredores” bem treinados mantêm a mente limpa! (Lições Bíblicas Janeiro/Fevereiro/Março – 2018)  👆#SaúdeEspiritual #SaúdeMental #SaúdeEmocional 👉 #SaúdeFísica 👉 #VidaEterna,"#SaúdeEspiritual, #SaúdeMental, #SaúdeEmocional, #SaúdeFísica, #VidaEterna"
416,2018-01-05,"O Ano começou e é normal criarmos expectativas.E para que isso não se torne um problema emocional, faça uma reflexão sobre o ano anterior, o que precisa ser melhorado e o que você pode fazer para melhorar.  #RiodeJaneiro #saudeemocional #EquilibrioSomosTodos  #ansiedade","#RiodeJaneiro, #saudeemocional, #EquilibrioSomosTodos, #ansiedade"
418,2017-08-18,"Quando seu emocional grita, não tem como o corpo não escutar! #Saude #imunidade #saudeemocional #canalvoutecontar #youtube","#Saude, #imunidade, #saudeemocional, #canalvoutecontar, #youtube"
419,2017-08-12,Num mundo de relacionamentos superficiais a rejeição e o abandono são comuns e isso produz carência e ansiedade. #saudeemocional,#saudeemocional
420,2017-06-06,"""Por trás de uma pessoa que fere a uma pessoa ferida""  Augusto​ cury #sercoach #saúdeemocional#lifecoach — se sentindo motivadora","#sercoach, #saúdeemocional"
421,2017-03-08,"Pessoas perfeitas não mentem, não brigam, não erram, e principalmente, não existem.... #vidafeliz #saudeemocional #vidacomDeus","#vidafeliz, #saudeemocional, #vidacomDeus"
424,2017-01-05,Provérbios 17 -  22. O coração alegre serve de bom remédio; mas o espírito abatido seca os ossos. #vidaemcristo #biblia #saudeemocional,"#vidaemcristo, #biblia, #saudeemocional"
428,2016-12-26,Espaço Bem Estar Psi em campo grande  Edifício West tower  #acolhimento #saudemental #saudeemocional #bemestarfisico #corpoemente #gestalt,"#acolhimento, #saudemental, #saudeemocional, #bemestarfisico, #corpoemente, #gestalt"
429,2016-11-17,Fina é a ostra que quando é incomodada pelo grão de areia reage produzindo pérolas. #SaúdeEmocional,#SaúdeEmocional
433,2016-08-11,"""A raiva é o vento que sobra, e apaga a vela da inteligência"" #SaúdeEmocional",#SaúdeEmocional
434,2016-02-14,"""Nenhuma dor é maior do que a ausência de amor !""  #SaudeEmocional #InteligenciaEmocional Sigmund Ítalo Thais Amorim","#SaudeEmocional, #InteligenciaEmocional"
439,2015-03-31,"@fbbreal Fátima, um ótimo assunto a ser discutido em seu programa, vai a dica: #SaúdeEmocional",#SaúdeEmocional
441,2014-04-07,7 de abril Día Mundial da #Saúde Que significa para vós este concepto? #saúdefísica #saúdepsíquica #saúdeemocional #saúdeintegral,"#Saúde, #saúdefísica, #saúdepsíquica, #saúdeemocional, #saúdeintegral"
442,2014-03-10,"Fortalecer a #saúdemental e a #saúdeemocional, pede um plano de trabalho, assim como fazemos em nosso #fitness .","#saúdemental, #saúdeemocional, #fitness"
443,2016-04-15,#saúdemocional - Mantenha sua mente onde seu corpo estiver,#saúdemocional
