,date,tweet,hashtags
736,2018-11-26,#TercaDetremuraSDV  MINHA DM ESTÁ DISPONÍVEL PRA VOCÊ QUE ESTÁ PENSANDO EM SUICÍDIO.  SE VOCÊ QUISER DESABAFAR FIQUE A VONTADE EM ME CHAMAR SAIBA QUE VC TEM ALGUEM PARA CONVERSAR !!!!!!!  #SuaDorNaoÉSoSua #EuMeImporto,"#TercaDetremuraSDV, #SuaDorNaoÉSoSua, #EuMeImporto"
738,2018-11-24,Amigas to aguando vocês para África 2019 #africa2019 #mission #serviraorei #eumeimporto #agenciaeumeimporto  @deboraibp @aletaborda.aguiar,"#africa2019, #mission, #serviraorei, #eumeimporto, #agenciaeumeimporto"
739,2018-11-02,Flores para hoje.  Um dia para levar conforto as famílias enlutadas. Que Deus abençoe cada um nesse dia de lembranças e saudades eternas.  #diadefinados  #eumeimporto  @ Cemitério Parque Jardim da Paz,"#diadefinados, #eumeimporto"
741,2018-10-15,"OPORTUNIDADES DE EMPREGO! Vagas anunciadas pelo Jornal de Piracicaba neste Domingo, dia 14 de Outubro de 2018.  Se você está precisando e seu currículo encaixa em alguma delas, envie e boa sorte!!!  #eumeimporto #oportunidade #vagas #emprego #piracicaba #vagaspcd","#eumeimporto, #oportunidade, #vagas, #emprego, #piracicaba, #vagaspcd"
750,2018-09-22,Vamos vencer isso juntos?  #EuMeImporto #SetembroAmarelo #QuebrandoOSilencio,"#EuMeImporto, #SetembroAmarelo, #QuebrandoOSilencio"
756,2018-09-08,"Por favor, pelo menos três dos meus amigos do Facebook, poderiam copiar e colar essa informação? Linha de prevenção ao suicídio:  0800-273-8255 Ou 188 #simavida #eumeimporto","#simavida, #eumeimporto"
766,2018-08-19,Se alguém quiser desabafar eu estou aqui 😁 #eumeimporto,#eumeimporto
770,2018-08-12,Você pode ser um agente transformador na vida de alguém. #paternidade #eumeimporto,"#paternidade, #eumeimporto"
771,2018-08-12,"@_gabimariaa Oi gabs, sdds #eumeimporto",#eumeimporto
772,2018-08-08,"(+) Ação faz parte do lançamento da campanha #EuMeImporto, que visa despertar mais empatia pelos pacientes com #câncer / @fundacaocancer @isabelacapeto @HeloisaTolipan @SandraTeschner @CombateCancer","#EuMeImporto, #câncer"
776,2018-08-01,Olha o Paulo Leme Filho em Araçatuba lendo a matéria da #folhadaregiao sobre sua passagem na cidade para lançamento do livro #vaivalerapena  #paulolemefilho #eumeimporto,"#folhadaregiao, #vaivalerapena, #paulolemefilho, #eumeimporto"
778,2018-07-27,“Ser diferente é normal” #EuMeImporto,#EuMeImporto
781,2018-07-24,Eu quero um mundo com mais respeito e igualdade entres as pessoas! #EUMEIMPORTO #Jeieclb #XXIVCONGRENAJE,"#EUMEIMPORTO, #Jeieclb, #XXIVCONGRENAJE"
782,2018-07-24,Pelos q tem fome  #EUMEIMPORTO #JEIECLB,"#EUMEIMPORTO, #JEIECLB"
785,2018-07-24,Respeito e consideração #EUMEIMPORTO #JEIECLB #CONGRENAJE2018,"#EUMEIMPORTO, #JEIECLB, #CONGRENAJE2018"
786,2018-07-24,#EuMeImporto #jeieclb um mundo com congrenaje todos os anos 😜,"#EuMeImporto, #jeieclb"
787,2018-07-24,Igualdade Sem corrupção #eumeimporto #jeieclb #matogrosso,"#eumeimporto, #jeieclb, #matogrosso"
789,2018-07-24,Distribuição de renda igualitariamente!  #EUMEIMPORTO  #JEIECLB,"#EUMEIMPORTO, #JEIECLB"
793,2018-07-09,Quem conhece o Eu me Importo? 🙆🙌 Essa é nossa equipe que recepciona e dá suporte às pessoas e às caravanas que vem para o Jovens Para as Nações! Você é de Campina Grande e se interessa em servir nesse grupo? Procura @jessicataionaria! ☺ #JPN2018 #JPNBrasil11 #EuMeImporto,"#JPN2018, #JPNBrasil11, #EuMeImporto"
797,2018-07-01,#EuMeImporto em todos os lugares não só na frente de quem vc quer se amostrar,#EuMeImporto
814,2018-05-20,"Devemos falar mais sobre saúde mental. Convivo com transtornos mentais há anos e estou aberto a te ouvir e compartilhar histórias. Você não pode encontrar uma entrada de flores, mas você, assim como eu, pode plantar e criar a sua própria. 🌻 #EuMeImporto #SaúdeMental","#EuMeImporto, #SaúdeMental"
818,2018-05-14,Dizes que eu não te sinto Que não me importo consigo Tu precisas é de um boy  Que seja teu ombro amigo.  #EuMeImporto,#EuMeImporto
824,2018-04-30,"Sigam o @vaiValer_aPena e saiba mais sobre o aplicativo #eumeimporto e o trabalho de fiscalização contra os excessos e equívocos do poder público. A ação popular que suspendeu a PPP da Iluminação, negócio de R$ 7 bilhões, foi iniciativa da equipe do canal Vai Valer a Pena.",#eumeimporto
827,2018-04-23,@oatila o processo de dessalinização poderia nos salvar de uma possível falta de água ou o procedimento ainda é inviável/caro demais?Não seria interessante governos investir nisso? Claro sem deixar de usar de forma consciente o que temos;#eumeimporto,#eumeimporto
835,2018-03-26,"@Flamengo #eumeimporto #DeixaElaTrabalhar Respeito às mulheres no esporte, no trabalho, em qualquer lugar!","#eumeimporto, #DeixaElaTrabalhar"
837,2018-02-06,#eumeimporto com o outro,#eumeimporto
840,2017-12-29,Retweeted #EuMeImporto (@KeypadOficial):  Ninguém é menos importante até mostrar quanto vale.,#EuMeImporto
842,2017-12-23,"Sério, eu amo minha igreja!!! Quase 8 toneladas de alimentos distribuídos, fora o atendimento jurídico, medição de pressão e glicose, cuidados com a pele, cabeleireiro etc.  Aquele orgulho explodindo dentro de mim 😭😭😭😭  IAF ❤  #Eumeimporto #IAF #amoraoproximo #ide","#Eumeimporto, #IAF, #amoraoproximo, #ide"
844,2017-11-25,HOJE!! Eu creio em mais de 500KG!! Faça sua doação - 22-99807 - 3358 Conto com sua ajuda e apoio de todos!! #EUMEIMPORTO #IAFNÃOPARA,"#EUMEIMPORTO, #IAFNÃOPARA"
845,2017-11-25,A gente precisa de falar sobre violência antes que esta nos alcance e se torne naturalizado. #EuProtejo #EuMeImporto,"#EuProtejo, #EuMeImporto"
846,2017-11-22,"#EuMeImporto nasceu!! 16 de Dezembro, save The date",#EuMeImporto
851,2017-10-18,"@Rua15Saulo Alma sensível , ser humano ímpar !! #EuMeImporto Deus te abençoe sempre e pra sempre ❤️",#EuMeImporto
856,2017-08-18,Com a equipe para partir para o Sertão!   #EuMeImporto #céunosertão,"#EuMeImporto, #céunosertão"
859,2017-07-06,"Com o tempo, a gente cansa, pq nada é esquecido, nada passa batido!!!! #eumeimporto #vouficarnaminha","#eumeimporto, #vouficarnaminha"
861,2017-05-19,"Camila merece muito, só pela coragem de mostrar para nós a sua dor, compartilhar conosco. #EuMeImporto #BuyCryingInTheClubOniTunes","#EuMeImporto, #BuyCryingInTheClubOniTunes"
862,2017-04-29,"""Ninguém pode fazer você se sentir inferior sem o seu consentimento."" —Eleanor Roosevelt #eumeimporto #atedarcerto","#eumeimporto, #atedarcerto"
864,2017-04-09,Queria entender o que está acontecendo com nossos jovens de hoje. #emtudo #nomundo #comtodos #eumeimporto,"#emtudo, #nomundo, #comtodos, #eumeimporto"
868,2017-03-20,@larissatelles21 parabéns lary tudo de bom sempre! #eumeimporto hahaha @phpedro97,#eumeimporto
870,2016-12-26,"Encha seus pulmões de ar e grite para o mundo. ""Eu sou quem sou e não tenho vergonha de dizer isso""  #eumeimporto #naocalarei","#eumeimporto, #naocalarei"
871,2016-12-05,Esse projeto #Eumeimporto lá da igreja pras crianças está tão legal ❤❤❤❤,#Eumeimporto
873,2016-10-17,@cassia_ohana pena qe eu não fingo 😒 #eumeimporto,#eumeimporto
874,2016-09-28,@cvinicius782 @XavierM13 @JoaoWestt @joaoobzc para Carlão MT 6:33 cadê o #EumeImporto kkkkkkk,#EumeImporto
875,2016-09-19,"É errado simplesmente não dar nada e, em troca, viver apenas cobrando as pessoas. #ograndedoador #eumeimporto #40diasdedoaçao","#ograndedoador, #eumeimporto, #40diasdedoaçao"
879,2016-09-15,Dpois de 5 anos vc ainda se pergunta se ele n queria só brincar... #SetembroAmarelo #gentequeseimporta #eumeimporto #pelavida #yellowribbon,"#SetembroAmarelo, #gentequeseimporta, #eumeimporto, #pelavida, #yellowribbon"
880,2016-09-14,#sejamoscomoJesus que realmente se importava com o próximo #EuMeImporto,"#sejamoscomoJesus, #EuMeImporto"
890,2016-09-09,77% dos jovens vítimas de homicídio no Brasil são negros. Queremos ver os jovens vivos! #ChegaDeHomicidios #JovemNegroVivo #EuMeImporto,"#ChegaDeHomicidios, #JovemNegroVivo, #EuMeImporto"
891,2016-08-20,#Sextajoy #barrasul #sabadojoy #niteroi #ibatitude #ide #mda #juntossomosmelhores #compartilheamor #eumeimporto  Endereço in box !,"#Sextajoy, #barrasul, #sabadojoy, #niteroi, #ibatitude, #ide, #mda, #juntossomosmelhores, #compartilheamor, #eumeimporto"
893,2016-07-25,"@LuizABNeto83 #EuMeImporto, Então SDV??",#EuMeImporto
896,2016-06-25,Concordo c/ pequeno editorial do Globo: falta (e muito) solidariedade da sociedade c/ assassinatos em série de policias. #EuMeImporto,#EuMeImporto
899,2016-05-05,Perdão foi a palavra que mais curou depois do nome de Jesus. #eumeimporto #primitivosmovement  #graça #reino #avivamento,"#eumeimporto, #primitivosmovement, #graça, #reino, #avivamento"
901,2016-04-16,Bom dia hoje vai ter #GuiRebustini em #MogidasCruzes #Conferencia #EuMeImporto,"#GuiRebustini, #MogidasCruzes, #Conferencia, #EuMeImporto"
904,2016-03-19,"""alguém diferente em uma geração de iguais"" #EuMeImporto #TeamJesusChrist","#EuMeImporto, #TeamJesusChrist"
905,2016-03-09,Gosto de usar os emoticons em diferentes tons de pele toda hora no whats pra mostrar que #EuMeImporto,#EuMeImporto
906,2015-12-26,Ser humilde não significa pensar menos de si e sim pensar menos em si. #eumeimporto #espalharesperança,"#eumeimporto, #espalharesperança"
907,2015-12-03,77% dos jovens assassinados no   Brasil são negros. Vc se importa ? #EuMeImporto #ChegaDeHomicídios #JovemNegroVivo #AnistiaInternacional,"#EuMeImporto, #ChegaDeHomicídios, #JovemNegroVivo, #AnistiaInternacional"
909,2015-11-14,"#EuMeImporto com o que acontece no mundo. Sei que também é um problema meu. Não meu individual, mas meu como coletivo, tipo eu, vc, nós.",#EuMeImporto
911,2015-11-02,"Bom dia pra você, que acorda cedo numa segunda-feira de chuva e feriado pra fazer voluntariado. &lt;3 #rimou #coraçãojolie #ikmr #eumeimporto","#rimou, #coraçãojolie, #ikmr, #eumeimporto"
912,2015-10-24,Algumas das nossas peças da nova coleção #amobelleslingeries #eumeimporto #maravilhosas #fashion #lucianefigueiramodaíntima  #compreonline,"#amobelleslingeries, #eumeimporto, #maravilhosas, #fashion, #lucianefigueiramodaíntima, #compreonline"
913,2015-10-23,"#eumeimporto, eu reparo e fico chateada muito fácil, principalmente com as coisas que as pessoas fazem sem perceber.",#eumeimporto
916,2015-09-21,Porque eu quero que as pessoas vejam dentro dos meus olhos o que eu carrego estampado na minha camisa!!! #EuMeImporto,#EuMeImporto
917,2015-09-17,"12. Entretanto, os filhos de Eli eram ímpios; não se importavam com o SENHOR, (1 Samuel, 2) Assim muitos dos sacerdotes estão!#EuMeImporto",#EuMeImporto
918,2015-09-17,Estou com uma Puta preocupação #vidanadafacil #eumeimporto #youandme,"#vidanadafacil, #eumeimporto, #youandme"
919,2015-09-15,#Eumeimporto...  Assistindo o @trocandoideias com @padreandersoncn sobre #PerseguiçãodosCristãos #PenseNisso,"#Eumeimporto, #PerseguiçãodosCristãos, #PenseNisso"
920,2015-09-14,"Deus te fez  inteligente, desperta a inteligência que a dentro de você!!! By @jaysonsartorato #eumeimporto",#eumeimporto
921,2015-09-12,"4 pessoas. 1 assaltado foi, 1 sacerdote tinha prioridades, 1 levita talvez uma canção cantou, 1 samaritano cheio de compaixão. #Eumeimporto",#Eumeimporto
922,2015-09-06,#partidA exige o fim do extermínio do povo #GuaraniKaiowa no #MatoGrossoDoSul e de todos os povos originários do Brasil! #EuMeImporto,"#partidA, #GuaraniKaiowa, #MatoGrossoDoSul, #EuMeImporto"
923,2015-09-04,"@Oieusouocris que bom, migo :) #eumeimporto",#eumeimporto
924,2015-08-21,Video super importante para toda nossa sociedade! #coscientização #eumeimporto #salvandovidas,"#coscientização, #eumeimporto, #salvandovidas"
926,2015-08-15,Jaja tem projeto #EUMEIMPORTO ♥,#EUMEIMPORTO
929,2015-07-30,"Fiz minha parte..#eumeimporto#soudoadordesangue@Hemoce  #acordaNicolas","#eumeimporto, #soudoadordesangue, #acordaNicolas"
931,2015-07-27,#IEGDPRAVC #EUMEIMPORTO Deus no controle,"#IEGDPRAVC, #EUMEIMPORTO"
932,2015-07-25,Isto é #XJC uma juventude que se importa! #XJC7 #EuMeImporto,"#XJC, #XJC7, #EuMeImporto"
935,2015-07-14,Postagem 123! (Pontuação 131)  Quando eu me importo tenho a Missão de ser usada em minha geração. #EuMeImporto,#EuMeImporto
942,2015-06-28,#EUmeIMPORTO que VC esteja bem,#EUmeIMPORTO
953,2015-05-12,Galera da ESPOCC no lançamento da campanha Jovem Negro Vivo.  Fotos: Lucas Jatobá  #JovemNegroVivo #EuMeImporto #ChegaDeHomicídios,"#JovemNegroVivo, #EuMeImporto, #ChegaDeHomicídios"
954,2015-05-06,Melhor lugar do mundo: célula 󾌧 #eumeimporto #oropor3,"#eumeimporto, #oropor3"
956,2015-04-16,amanhã é o primeirinho congresso do #eumeimporto e é ruim que eu não vou,#eumeimporto
958,2015-04-12,Agora eu faço parte do #eumeimporto ❤️,#eumeimporto
959,2015-04-12,Chegando agora da festa...#batismo Preparando para a celebração logo mais a noite... Hoje 6 IEQ as 19:30. #euMeImporto,"#batismo, #euMeImporto"
961,2015-04-09,Muitas das vezes quem mais dar é quem menos tem . #eumeimporto,#eumeimporto
962,2015-04-03,A Cruz não foi mais pesada que os pecados da humanidade que Ele levou.  Mas Hj podemos dizer que somos LIVRES...  #Eumeimporto,#Eumeimporto
964,2015-04-01,Jovens Negros Morrendo Injustamente #EuMeImporto #ChegaDeHomicidios #JovemNegroVivo,"#EuMeImporto, #ChegaDeHomicidios, #JovemNegroVivo"
965,2015-03-29,"@LarissaComunic  #EuMeImporto, obrigada pelo o vínculo de sempre minha irmã. :*",#EuMeImporto
967,2015-03-28,Global tava maravilhoso !  #eumeimporto,#eumeimporto
968,2015-03-28,@FabioBaeta_ #EuMeImporto  e você?,#EuMeImporto
969,2015-03-28,"Hoje, (28) no Parque da Jaqueira às 16h30 acontece um ato pelos cristãos perseguidos no Oriente o #EuMeImporto. Participe.",#EuMeImporto
970,2015-03-25,@criolomc agora mesmo na TV #DuasDeCinco #ChegaDeHomicidios #EuMeImporto,"#DuasDeCinco, #ChegaDeHomicidios, #EuMeImporto"
971,2015-03-23,Eu quero ver os jovens vivos!! #JovemNegroVivo #ChegaDeHomicídios #EuMeImporto,"#JovemNegroVivo, #ChegaDeHomicídios, #EuMeImporto"
972,2015-03-21,#eumeimporto hoje orando pela linda da Thalita Marques Miguel... amo  &lt;3,#eumeimporto
976,2015-03-02,#JovemNegroVivo #ChegaDeHomicídios #EuMeImporto Vale a pena conferir!,"#JovemNegroVivo, #ChegaDeHomicídios, #EuMeImporto"
977,2015-02-11,Célula e comemoração do niver de Mariana! Desejamos que Deus te abençoe grandemente! #CélulaResgate #CéluladeLevitas #EuMeImporto,"#CélulaResgate, #CéluladeLevitas, #EuMeImporto"
979,2015-02-09,#euMEimporto com a minha #Saúde #corrida,"#euMEimporto, #Saúde, #corrida"
980,2015-02-07,"Bom dia, hoje o dia será longo! Graças a Deus! Muitas coisas a fazer até a madrugada. #EuMeImporto 😌",#EuMeImporto
983,2015-01-24,@Laaumachado melhoras pelo seu mal estar #eumeimporto #eumechamoantonio,"#eumeimporto, #eumechamoantonio"
985,2014-12-13,E lá vamos nós a melhor festa do ano. #FestaDosPrestadores #EuMeImporto.,"#FestaDosPrestadores, #EuMeImporto"
986,2014-12-01,#jovemnegrovivo #eumeimporto ta e aí,"#jovemnegrovivo, #eumeimporto"
988,2014-11-24,"Deixe o espírito santo te guiar, ser teu amigo, te restaurar, erguer.. Do mesmo jeito que fez comigo! #JuventudeDeAtitude #EuMeImporto","#JuventudeDeAtitude, #EuMeImporto"
989,2014-11-21,Muito bom @ramoslazaro . Vamos romper esse pacto de silêncio! #eumeimporto #jovemnegrovivo @AnistiaOnline,"#eumeimporto, #jovemnegrovivo"
990,2014-11-13,"Daqui pouco assessoria mandato irá colocar aqui link para vídeo deste pronunciamento, via nosso canal Youtube #JovemNegroVivo #eumeimporto","#JovemNegroVivo, #eumeimporto"
993,2014-11-13,"O Brasil se pergunta: ""quando esses desaparecimentos de jovens negros terão fim?"" #CadêDavi #jovemnegrovivo #Eumeimporto","#CadêDavi, #jovemnegrovivo, #Eumeimporto"
998,2014-11-13,@ramoslazaro Lazaro tenho orgulho de saber q meu país tem atores como vc e Tais #eumeimporto Justiça igual pra todos Ñ pode ser uma Utopia,#eumeimporto
1001,2014-11-09,"Até qdo milhares de jovens, pobres e ,na maioria, negros serão assassinados? Estamos nos acostumando  ao mal? #jovemnegrovivo #EuMeImporto","#jovemnegrovivo, #EuMeImporto"
1003,2014-10-29,Hoje é o dia mundial do AVE 😍 #eumeimporto,#eumeimporto
1013,2014-09-21,@vanmesquita A gnt não vai deixar vc se perder!!! 💜 #eumeimporto,#eumeimporto
1018,2014-09-16,@naathalia_limaa kkkkk ja ja o defeito some #Eumeimporto 😂😂,#Eumeimporto
1020,2014-09-12,"""Ser cristão tem + a ver com segunda feira d manhã, do q domingo a noite..."" Pr.Lucinho #ComJESUSTemJeito #EuMeImporto","#ComJESUSTemJeito, #EuMeImporto"
1024,2014-09-05,"Como se , eu me importasse kasoksoaksoaksokaoskoaskoa' affs '-' #eumeimporto :(",#eumeimporto
1028,2014-08-26,Fui doar sangue hoje (: #EuMeImporto #SouDoadora #DoeTambém,"#EuMeImporto, #SouDoadora, #DoeTambém"
1029,2014-08-24,"#LuauIbe como e bom que os irmãos viva em comunhão,foi muito gratificante e edificante. #EuMeImporto #IBE","#LuauIbe, #EuMeImporto, #IBE"
1036,2014-08-18,Minha entrevista no DFTV 2º edição vai começar! Acompanhem! #PitimanGovernador #SeriedadeParaMudar #EuMeImporto,"#PitimanGovernador, #SeriedadeParaMudar, #EuMeImporto"
1042,2014-08-15,#AgneloQueiroz 48% de rejeição!!! O DF já não agüenta mais o descaso! Quer uma Brasília melhor? #EuMeImporto @luizpitiman @profcoutinho,"#AgneloQueiroz, #EuMeImporto"
1048,2014-08-06,#vamoskickar e divulgar!Acabei de comprar o Kit da @Kickante com caderninhos lindos e adesivo da @GreenpeaceBR #eumeimporto #euparticipo,"#vamoskickar, #eumeimporto, #euparticipo"
1057,2014-07-27,Quem se importa? Dê o primeiro passo e os demais te seguirão. A oferta de sangue foi por todos. Faça-a conhecida! #eumeimporto #missões,"#eumeimporto, #missões"
1059,2014-07-23,Ela curte tudo que vc dedica a mim #EuMeImporto #SaFeiaSai #TôBem #TôFeliz,"#EuMeImporto, #SaFeiaSai, #TôBem, #TôFeliz"
1060,2014-07-23,"#eumeimporto""@_ihu: Desmatamento na Amazônia Legal sobe 358% em apenas 1 ano”",#eumeimporto
1062,2014-07-12,Mais uma conexão para honra e glória de Deus! #missõesestaduais #eumeimporto,"#missõesestaduais, #eumeimporto"
1065,2014-07-08,Sempre depois da tristeza vira um gozo de alegria nada é envão #Eumeimporto Pra tudo existe um pra que !,#Eumeimporto
1066,2014-06-29,#Conexão  #CélulaRoxa #Eumeimporto participe kkk rsrs,"#Conexão, #CélulaRoxa, #Eumeimporto"
1068,2014-06-28,@bumoraes só fui assistir o futebol depois que o Roger venceu.... hahahaha #eumeimporto hahahaha,#eumeimporto
1069,2014-06-27,"Graça e paz Acordar com chuva no interior do Ceará não tem preço, até parece que Deus está dizendo para nós Ei tbm #EuMeImporto rsrsrs",#EuMeImporto
1085,2014-06-17,"Professores sendo ameaçados c inquérito administrativo, mas e daí é copa, quem se importa? #eumeimporto #temCopa #TEMLUTA #sosEDUCAÇÃOrj","#eumeimporto, #temCopa, #TEMLUTA, #sosEDUCAÇÃOrj"
1088,2014-05-29,"Hoje é dia de culto na Semear Macaé às 19:30h, Av.Fabio Franco,654 - Visconde. Venha louvar ao Senhor conosco! #VcVaiVoltar! #EuMeImporto!","#VcVaiVoltar, #EuMeImporto"
1090,2014-05-20,Polícia civil do DF fará paralisação amanhã das 08 às 23: 59 horas. Só serão atendidos os casos graves e de flagrante delito. #EuMeImporto,#EuMeImporto
1093,2014-05-20,"Deus ama almas, se somos cristãos precisamos ter esse amor no coração! #vcvaivoltar #eumeimporto.","#vcvaivoltar, #eumeimporto"
1094,2014-05-19,"Nao aguento esse povo q diz q nao se importa,mas nao para d falar do assunto. ""Eu n me importo"" para d palhaçada #EuMeImporto",#EuMeImporto
1095,2014-05-16,#eumeimporto Com o DESEMPREGO em Brasília. O @Gov_DF deveria criar situações e postos de trabalho para atender o povo de Brasília.,#eumeimporto
1098,2014-05-13,Não tirei foto no #EuMeImporto,#EuMeImporto
1099,2014-05-07,Amigos e família #EuMeImporto com vcs ♥ Mateus Henrique Romain tbm se importa ♥,#EuMeImporto
1104,2014-04-26,"Amanhã após o CCD, às10:30h teremos uma reunião com os presidentes das Sociedades Internas. #EUMEIMPORTO",#EUMEIMPORTO
1107,2014-04-22,"@MatheusLeone45 Concordo, a preservação do patrimônio é tão importante quanto a sua conquista. #EuMeImporto",#EuMeImporto
1108,2014-04-19,Estou preste a ir comprar meu kimono #EuMeImporto,#EuMeImporto
1121,2014-04-01,Por Que dele e por ele são todas as coisas. #god #by #bons #sonhos #eumeimporto,"#god, #by, #bons, #sonhos, #eumeimporto"
1122,2014-03-25,"Rio Madeira continua subindo e chega ao nível de 19,61m.. #Orando #EuMeImporto","#Orando, #EuMeImporto"
1124,2014-03-11,"Fico me perguntando pq antes os jovens tinham vergonha de tirar foto fumando, com bebida na mao...agora eles acham bonito :'( #eumeimporto",#eumeimporto
