,date,tweet,hashtags
4956,2020-09-02,Se você gosta de um linchamentozim virtual vc n se importa com saúde mental de NINGUÉM pf sem #SetembroAmarelo,#SetembroAmarelo
4958,2020-09-02,"pessoa em setembro: #SetembroAmarelo 😍😍😍  mesma pessoa em TODOS os outros meses do ano: *cancelando todo mundo desnecessariamente p chamar atenção e lacrar por motivos nd a ver, xingando os outros p sair por cima e querendo estar certo sobre td*",#SetembroAmarelo
4959,2020-09-02,"Não é fácil, mas desejo que vc encontre a porta de saída. Procure ajuda, vc não precisa passar por isso sozinho. Vc pedir ajuda não é ser fraco e sim ao contrário é ser muito forte. Pois somente pessoas fortes vêem que necessitam de alguém para lhe auxiliar.  #SETEMBROAMARELO",#SETEMBROAMARELO
4960,2020-09-02,"nada adianta postar texto bonito no #SetembroAmarelo se continua sendo a mesma coisa, se você quer que algo seja diferente, comece por você antes de qualquer coisa!",#SetembroAmarelo
4962,2020-09-02,😍😇🤗🟡💛não tenham depressão💛🟡😍😇🤗 #SetembroAmarelo  pra mim a maioria das campanhas são assim,#SetembroAmarelo
4963,2020-09-02,"Você que adora “Cancelar” pessoas nas redes socias, sabia que pode ter ou estar contribuindo para algum suicídio. Pratique o #SetembroAmarelo sempre!",#SetembroAmarelo
4965,2020-09-02,"Não entendi #SetembroAmarelo é pra disseminar informações contra doenças psicossomáticas e lutar para prevenir o suicídio ou é só pra criticar quem fala sobre o assunto mas ""não fez nada o ano inteiro""?",#SetembroAmarelo
4966,2020-09-02,Preguiça de gente hipócrita engajando um mês hipocrita. A pessoa faz um inferno da vida dos outros e quer pagar de santo no setembro amarelo... Aham senta la coronel de cabresto... kkkkkkkk #SetembroAmarelo,#SetembroAmarelo
4968,2020-09-02,"tente se conectar verdadeiramente com todo o universo de emoções que você vivencia. Não negue esse direito ao outro, converse com acolhida e escuta assertiva. Escute o outro sem pensar em como vai respondê-lo, vamos acabar com o papo burocrático do cotidiano. #SetembroAmarelo",#SetembroAmarelo
4971,2020-09-02,"agora me diz, do que adianta em setembro você fazer campanha do setembro amarelo, se passa o resto do ano cancelando e fudendo o psicológico dos outros?  #SetembroAmarelo",#SetembroAmarelo
4973,2020-09-02,Lembrete do Dia: Não se sinta culpado por fazer oque é melhor pra você. #SetembroAmarelo,#SetembroAmarelo
4975,2020-09-02,"""Saber ouvir é a manifestação mais real do amor"" #SetembroAmarelo  #escute #cuide  #ame","#SetembroAmarelo, #escute, #cuide, #ame"
4976,2020-09-02,eu me amo #SetembroAmarelo,#SetembroAmarelo
4977,2020-09-02,"@lazykiddy Muito obrigada ! Alguém aqui tem sanidade mental , eu fico abandonada o ano inteiro tentei cometer suicidio todo mundo me julgou e disse que era falta de coro, de Deus e frescura agora vem eles com esse papinho de #SetembroAmarelo  não se mate aaaaaa hipocrisia jantou msm",#SetembroAmarelo
4978,2020-09-02,"@deborarebelo Aí como odeio isso, alertar todo mundo quer, mas dá acesso ao gordo e respeitar ele, aí ninguém quer! E vamos de #SetembroAmarelo",#SetembroAmarelo
4980,2020-09-02,"Não sejam hipócritas de usarem a tag #SetembroAmarelo apenas para fazerem publicações bonitinhas, mas logo após nos outros meses fazem de conta que as vidas não importam. Então... Demonstrem apoio todos os dias, afinal, as dificuldades não existem só nesse período.",#SetembroAmarelo
4982,2020-09-02,"Só preciso q vc aqui, principalmente vc, a toxina em pessoa, seguidor raiz da cultura do cancelamento, o hate puro, a hipocrisia escrita, por favor N TWITE COM A #SetembroAmarelo agora tu n tem lugar de fala n da licença daqui projetinho, tu fudeu com a mente de muita gente...bye",#SetembroAmarelo
4983,2020-09-02,"Fala e posta que o mês de Setembro é o mês de PREVENÇÃO A VIDA. Mas no mês passado tava lá, apoiando o ABORTO! Enfim a hipocrisia   #VidasImportaSim #SetembroAmarelo","#VidasImportaSim, #SetembroAmarelo"
4984,2020-09-02,"Então vamos nos preocupar, perguntar, se envolver emocionalmente com algumas pessoas, pq pode ser sério, as vezes aquela pessoa que mais ri, mais brincalhona é a que mais precisa de ajuda..  ENTÃO DIGA NÃO AO SUICÍDIO #diganãoaosuicídio #SetembroAmarelo","#diganãoaosuicídio, #SetembroAmarelo"
4985,2020-09-02,#SetembroAmarelo Exemplo de como reforço negativo não dá certo: Fotos de doenças graves nas embalagens de cigarro. Ninguém parou de fumar por causa das imagens!,#SetembroAmarelo
4987,2020-09-02,"Eu acho tão preocupante quando as pessoas resolvem postar que se alguém quiser desabafar a DM tá aberta, a pessoa pode te trazer uma demanda enorme que vc, leigo não vai saber “fechar” vai terminar causando mais sofrimento. Saúde Mental não é brincadeira. #SetembroAmarelo",#SetembroAmarelo
4988,2020-09-02,"Valorizar o SUS é pensar na saúde mental de todas as pessoas e não só pra quem pode pagar. O teu discurso é importante, mas o teu voto também!    #saudemental #SetembroAmarelo #sus #nutritwitter #nutrisanitarista","#saudemental, #SetembroAmarelo, #sus, #nutritwitter, #nutrisanitarista"
4990,2020-09-02,vai la posta #SetembroAmarelo  quando na verdade voce destroi as pessoas com quem convive.,#SetembroAmarelo
4991,2020-09-02,O ventilador de teto não suporta mais de 60kg tenta outro lugar #SetembroAmarelo,#SetembroAmarelo
4992,2020-09-02,"Depressão não é frescura, Eu fico puta com essas coisas. Se uma pessoa fala que não tá bem e precisa de ajuda, apenas ajudee. #nofapsetembro #SetembroAmarelo","#nofapsetembro, #SetembroAmarelo"
4994,2020-09-02,"@rafacmdo eu tbm acho mas gosto de manter esse Twitter com pensamentos positivos sabe, já tem mt negatividade nesse site #SetembroAmarelo 😌😌😌😌",#SetembroAmarelo
4995,2020-09-02,Empatia só é lembrada em setembro   #SetembroAmarelo,#SetembroAmarelo
4996,2020-09-02,"+ você nunca vai saber a situação da pessoa que comentou, vc n sabe da vida dela... Eu fiquei muito triste, e o pior é q a pessoa q tirou mais sarro de mim tava com foto do #SetembroAmarelo ... Depois não adianta vir fazer textinho aqui se vc propaga ódio em outras redes.",#SetembroAmarelo
4997,2020-09-02,"Hoje é o segundo dia do ""mês hipocrisia"", Mais conhecido como ""setembro amarelo"", é o mês em que todo mundo enxerga a dor do próximo,mas o resto do ano é só ""uma fase"" ou "" frescura"". #SetembroAmarelo #SuicidePrevention","#SetembroAmarelo, #SuicidePrevention"
4998,2020-09-02,"Saúde mental é importante todos os dias, não só no mês de setembro  #SetembroAmarelo",#SetembroAmarelo
5000,2020-09-02,"Espalhe amor, porque de dor e sofrimento o mundo já está  cheio 💛✨  #SetembroAmarelo  #MaisAmor #MenosCritica  #EspalheAmor  #EspalheLuz","#SetembroAmarelo, #MaisAmor, #MenosCritica, #EspalheAmor, #EspalheLuz"
5002,2020-09-02,"Que mané setembro amarelo! Você cancelou 27 pessoas só esse ano, acorda! . #setembro #SetembroAmarelo #setembro💛","#setembro, #SetembroAmarelo, #setembro"
5003,2020-09-02,"O que devia fixar nas pessoas no #SetembroAmarelo é que a prevenção e o debate sobre suicídio se dá no ano todo, não só em setembro",#SetembroAmarelo
5005,2020-09-02,"Bom dia amigos, se tiverem depressão ou estiverem na cama de um hospital: agradeçam a Deus. #SetembroAmarelo",#SetembroAmarelo
5006,2020-09-02,"Fui feita pra suportar qualquer ocaso Estarei aqui por você, sempre #SetembroAmarelo #espalhandooreino","#SetembroAmarelo, #espalhandooreino"
5008,2020-09-02,"#SetembroAmarelo ou galera, não adianta postar só nesse dia não, pois não irá mudar nada, pra quem tem depressão 👍",#SetembroAmarelo
5009,2020-09-02,"Tenho uma pequena raiva de quem baseia o #SetembroAmarelo como apenas um mês de hipocrisia, realmente compreendo a indignação das pessoas com outros indivíduos realmente escrotos... Mas é um mês de visibilidade, feito exatamente pra dar importância sobre o suicídio+",#SetembroAmarelo
5010,2020-09-02,"#SetembroAmarelo Vi um pessoal com boas intenções falando ""minha dm tá aberta pra conversar"" se você não é psicólogo pra poder ajudar em algo, você pode piorar a situação dependendo do caso ou até mesmo te prejudicar de alguma forma se você não estiver bem psicologicamente+",#SetembroAmarelo
5011,2020-09-02,"Os cara espera um mês pra se importar com quem quer se matar, mas o amigo q tá do lado eles mandam ir se fuder.  Enfim a hipocrisia do #SetembroAmarelo .",#SetembroAmarelo
5012,2020-09-02,"Eu percebi uma coisa, eu não posso ficar sem fazer nada por muito tempo. Não é que eu fique entediado ou algo assim, mas sim porquê começo a ter pensamentos que para muitos são frescura ou falta de Deus, e por isso eu sempre me ocupo com qualquer coisa possível. #SetembroAmarelo",#SetembroAmarelo
5015,2020-09-02,"Nessas de #SetembroAmarelo , há quatro anos atras, vendo 13rw, eu percebi que precisava de ajuda. Anteontem, depois queeu tive coragem de continuar a série, terminei todos os eps e percebi que o suicídio realmente não é a solução. Sua vida importa!",#SetembroAmarelo
5017,2020-09-02,Não desanime. Respire fundo e busque a força que existe dentro de você. #SetembroAmarelo,#SetembroAmarelo
5018,2020-09-02,O que ninguém sabe ninguém estraga. O que ninguém sabe ninguém respeita também. Neaam?!. #VacinaEAmorAoProximo #SetembroAmarelo #AmorESorte,"#VacinaEAmorAoProximo, #SetembroAmarelo, #AmorESorte"
5020,2020-09-02,Cada dia é uma nova concepção nestes tempos de pandemia e isolamento! #SetembroAmarelo #Bomdia,"#SetembroAmarelo, #Bomdia"
5021,2020-09-02,"#SetembroAmarelo se tornou o mês mais esperado pra gente jogar na cara da sociedade as coisas 👌🏻  O brasileiro, ele... 🤦🏻‍♀️😂👏🏻",#SetembroAmarelo
5022,2020-09-02,"Você não está sozinho. E você amigo, familiar que tá notando algo diferente em alguem PERGUNTE, SE IMPORTE, NÃO JULGUE, AJUDE! #SetembroAmarelo",#SetembroAmarelo
5024,2020-09-02,"Não desista, você é importante!!! 💛 #SetembroAmarelo",#SetembroAmarelo
5025,2020-09-02,"Postei um IGTV sobre #suicidio #SetembroAmarelo em meu perfil profissional e observei que muitos que nem sequer me seguem visualizaram a publicação.   Gostei do alcance... E que o vídeo, super didático inclusive, desperte em todos a importância de falar sobre este assunto!","#suicidio, #SetembroAmarelo"
5026,2020-09-02,"Enfim, começou, SETEMBRO AMARELO, aquele mês que vocês se importam, ou pelo menos fingem se importar se as pessoas vivem. As redes cheias de #setembroamarelo enquanto a pessoa do seu lado precisa de algum apoio, mas aí foda-se né, ela mesma escolheu o caminho dela",#setembroamarelo
5028,2020-09-02,"Qd a pessoa pensa em suicídio, ela nao quer se matar.. quer matar a dor q sente #SetembroAmarelo",#SetembroAmarelo
5029,2020-09-02,40-O mundo não seria o mesmo sem você #SetembroAmarelo,#SetembroAmarelo
5032,2020-09-02,E começou o mês onde a hipocrisia sobre saúde mental reina e uma pá de gente finge se importar com os outros e praticar a empatia e cuidar de quem está ao seu redor. #SetembroAmarelo #saudemental,"#SetembroAmarelo, #saudemental"
5034,2020-09-02,#SetembroAmarelo   Setembro Amarelo é um movimento mundial que objetiva conscientizar a população sobre a realidade do suicídio e mostrar que existe prevenção em mais de 90% dos casos.,#SetembroAmarelo
5035,2020-09-02,"A Pessoa passa 335 dias do ano, cancelando e atacando outras PESSOAS,e agora vem querer entrar na onda d #SetembroAmarelo. Hipócritas...",#SetembroAmarelo
5036,2020-09-02,"É muito importante falar sobre saúde mental todos os dias sim, não só em setembro! Mas vc, que critica a campanha #SetembroAmarelo, faz o que pra ajudar no dia a dia? Depressão e suicídio não existem só em setembro. É apenas o mês pra CONSCIENTIZAÇÃO.",#SetembroAmarelo
5039,2020-09-02,Pare de usar a frase “gente que se cuida” como sinônimo de “gente que malha”. O que não falta é gente com o abdômen trincado e a mente doente. E gente mentalmente saudável fora dos padrões aceitáveis de corpo. #SetembroAmarelo,#SetembroAmarelo
5040,2020-09-02,Uma boa sorte para o pessoal do #nofapsetembro e do #SetembroAmarelo   Porque já desisti dos dois.,"#nofapsetembro, #SetembroAmarelo"
5041,2020-09-02,"Setembro chegou, já fizeram seus textos sobre o #SetembroAmarelo cheio de hiprocrisia, falando pra ajudar a prevenir o suicídio, mas qnd vê o amiguinho com depressão ignora e deixa ele pra baixo cada vez mais?? Vsf se soubessem o quão horrível é viver com isso.",#SetembroAmarelo
5042,2020-09-02,"Bom dia. 🌻 . Lembre-se que, você sempre tem com quem contar. 💛 . #SetembroAmarelo",#SetembroAmarelo
5044,2020-09-02,"Já tive depressão ,já tentei me suicidar 3vezes ,tenho crise de ansiedade ,as vezes tenho insônia,minha ansiedade as vezes toma conta de mim.Essa é minha vida e quando espalhei isso pro mundo apenas uma amiga me ajudou e minha família o restante virou as costas #SetembroAmarelo",#SetembroAmarelo
5046,2020-09-02,"Não adianta nada postar sobre o #SetembroAmarelo se quando a coleguinha posta uma foto tu vai lá e diz que tá feia, que tá querendo chamar a atenção ou qualquer outra crítica.   A gente ajuda com uma conversa, incentivando a pessoa ou simplesmente cuidando da própria vida.",#SetembroAmarelo
5051,2020-09-02,"Como diria um grande poeta contemporâneo que eu gosto demais: “O que sua mãe carregou 9 mês na barriga não foi lumbriga, foi uma máquina de vencer, bora ralar desgraça e nunca se esqueça: beba água e planta uma árvore” kkk #SetembroAmarelo",#SetembroAmarelo
5052,2020-09-02,@jiaoguilherm Usando roupa amarela pra apoiar o suicídio #SetembroAmarelo,#SetembroAmarelo
5053,2020-09-02,"Sobre Setembro Amarelo... Lembre que a luta dessas pessoas é diária e temos que estar atentos e disponíveis todos os dias do ano, não é ""frescura"" nem estão ""querendo chamar atenção"" É se sentir sozinho mesmo cercado de pessoas! #SetembroAmarelo #amoraoproximo","#SetembroAmarelo, #amoraoproximo"
5054,2020-09-02,"Posta sobre setembro amarelo sim. Mas trate os outros bem no resto do ano, tenha empatia, cuidado e carinho com o próximo. Todo mundo trava batalhas difíceis diariamente que você nem imagina. 💛 #SetembroAmarelo",#SetembroAmarelo
5056,2020-09-02,"Qdo alguém falar mal de vc ou de alguém q vc gosta, mas q vc sempre preze pelo respeito, e não fale coisas ridículas como "" se m4t4""  e afins. Não é brincadeira, é uma doença e tem q ser tratada como uma! Feliz setembro amarelo, pra todos até pros hipócritas #SetembroAmarelo",#SetembroAmarelo
5057,2020-09-02,"Ainda ontem me sentei e falei sobre isto como não falava há muito, muito tempo. Passaram 13 anos. Mas é uma bagagem que carrego para o resto da vida. E é boa esta coragem de falar. Peçam ajuda, profissional, à família, amigos. Não deixem o silêncio vencer. #SetembroAmarelo",#SetembroAmarelo
5058,2020-09-02,Alegrai-vos com os que se alegram e chorai com os que choram.  Romanos 12:15 💛🎗️ #SetembroAmarelo #EspalhandoOReino  Bom dia ✨,"#SetembroAmarelo, #EspalhandoOReino"
5060,2020-09-02,"Não julgue, ajude!   #Setembroamarelo #prevencao #voluntario #vida #PE2020 #Fut7 #VamoSanta #Fut7Coral #SantaCruzFut7 #SantaCruz #Futebol7 #Tricolor #SantaFut7 #SejaNossoParceiro #Esporte #Futebol #Futebolbrasileiro #santacruzfutebolclube #fut7brasil #fut7pe #ligafut7","#Setembroamarelo, #prevencao, #voluntario, #vida, #PE2020, #Fut7, #VamoSanta, #Fut7Coral, #SantaCruzFut7, #SantaCruz, #Futebol7, #Tricolor, #SantaFut7, #SejaNossoParceiro, #Esporte, #Futebol, #Futebolbrasileiro, #santacruzfutebolclube, #fut7brasil, #fut7pe, #ligafut7"
5065,2020-09-02,"quem tá postando dizendo que os amigos não ligam para a depressão deles.. BOM. se seu amigo não está disposto a te ajudar no enfrentamento de uma doença grave, bom, você já sabe, né. #SetembroAmarelo",#SetembroAmarelo
5066,2020-09-02,"Ontem começou o #SetembroAmarelo , que tem como o objetivo a prevenção ao suicídio. Todos nós passamos por maus momentos, mas para os conseguirmos enfrentar é necessário saúde mental, algo (infelizmente) raro. [1/9]",#SetembroAmarelo
5067,2020-09-02,Motivo pra não se matar: Dá muito trabalho #SetembroAmarelo,#SetembroAmarelo
5069,2020-09-02,"Ok.. setembro já chegou, já podem começar a hipocrisia e o teatro e encher suas redes sociais de mídias sobre Setembro Amarelo.. e daí, que você passou o ano todo sem se importar se suas palavras ferem alguém? Afinal, só acontece suicídio em Setembro.. 👀🖤💛 #SetembroAmarelo",#SetembroAmarelo
5070,2020-09-02,"Busquemos ouvir mais as pessoas, empatia verdadeira e sincera pode salvar uma vida. #SetembroAmarelo",#SetembroAmarelo
5071,2020-09-02,"As razões podem ser bem diferentes, porém muito mais gente do que se imagina já pensou em suicídio. Nem sempre é drama, tente olhar para o outro com um pouco mais de amor e menos julgamento. Seja um anjo na vida de alguém, salve vidas!  #SetembroAmarelo",#SetembroAmarelo
5073,2020-09-02,Lembrem -se o Céu e tomado por bastante esforço.  Bom dia a todos! #SetembroAmarelo  #GodWins,"#SetembroAmarelo, #GodWins"
5075,2020-09-02,"Olá gente, valorize-se pq vc é INCRIVEL, é serio, vc é importante pra alguma pessoa  Fico muito feliz que vc esta aq conosco #SetembroAmarelo",#SetembroAmarelo
5076,2020-09-02,"Os níveis de ansiedade mais que dobraram esse ano. Profissionais da saúde já eram muito suscetíveis a desenvolver transtornos emotivos e psicológicos. Esse ano, então!  Setembro amarelo em 2020 é mais que um emblema, é luta, é Vitória, é força. #SetembroAmarelo",#SetembroAmarelo
5077,2020-09-02,dia 2 de setembro e já pensei em cometer suicídio umas 5 vezes☺️☺️☺️ #SetembroAmarelo,#SetembroAmarelo
5078,2020-09-02,O mês de treinamentos começou! #SetembroAmarelo  Borá ali treinar os psis 😍,#SetembroAmarelo
5079,2020-09-02,"@Tokyoogirl @punkgrazer @Silveredit1 n to com ódio no coração, só to gastando lek, aq é paz, mas vai toma no cu pq hj é #SetembroAmarelo 😀🙏🙏",#SetembroAmarelo
5080,2020-09-02,"não se mate😍😍😍👏👏👏, a menos se vc for homem sendo assim pode morrer 😂😂😂✌️✌️✌️✌️ #SetembroAmarelo  #morteaoshomens","#SetembroAmarelo, #morteaoshomens"
5081,2020-09-02,"@bruuuuuuuuuuuu_ 💛💛💛💛💛💛💛 tá com vontade de se matar? Poxa vida, não tenha!!! #SetembroAmarelo 🥰",#SetembroAmarelo
5083,2020-09-02,"#SetembroAmarelo o mês onde a hipocrisia de muitos começa,o mês onde aqueles que cancelaram pessoas e julgaram elas sem nenhum motivo aparecem no twitter pra fazer textão sobre setembro amarelo,aquelas pessoas que te julgaram,aquelas que acabaram um pouco com a sua saúde mental+",#SetembroAmarelo
5084,2020-09-02,"Dia 2 dos Jogos Vorazes 2020. Teremos nos próx.28 dias, inúmeras pessoas falando sobre como é importante a vida, como devemos ter alguém p contar nossos sentimentos e bla bla bla. Mas na real é só dá boca p fora. Tudo por like, só p participar da campanha do #SetembroAmarelo",#SetembroAmarelo
5085,2020-09-02,"ow é sério que vcs tão com essa pira de #SetembroAmarelo APENAS porque é setembro?  kkkkkkkk tomanocu, o ano inteiro pessoal se suicidando à rodo mas isso só é importante em setembro, sociedade só previne ser escrota em setembro então?? foda",#SetembroAmarelo
5087,2020-09-02,"#SetembroAmarelo nas trends AHAHAHAHAHHAHAHAHAHAAHAHAHAHAHAHA cancelam pessoas o ano inteiro, gozam com saúde mental diariamente ou o suicídio do Pedro Lima não conta? E agora dão para salvadores da pátria.",#SetembroAmarelo
5088,2020-09-02,"Olá #SetembroAmarelo! Mês da falsidade, e da prevenção ao suicídio. Não gosto dessa # então tchau!!! Ah, e lembre-se que o ano todo é amarelo, o suicídio é um extremo que pode ser evitado com ações simples!",#SetembroAmarelo
5089,2020-09-02,"Quarta-feira, 02 de setembro.   Mais um mês que se inicia em meio à pandemia, obrigado Deus por nunca ter deixado faltar nada, por sempre me proteger e me guiar. Que esses 30 dias de setembro, sejam repletos de saúde e boas notícias.  Amém! 🙏🏻 #Bomdia #SetembroAmarelo","#Bomdia, #SetembroAmarelo"
5090,2020-09-02,"– Bom, todos o nossos problemas acabam quando deixamos de existir, né? – Mas aí vem um outro problema: deixar de existir. – Mas existir é o principal problema! #SetembroAmarelo",#SetembroAmarelo
5091,2020-09-02,"Neste #SetembroAmarelo é importante relembrar o sofrimento, a angústia e a frustação que a comunidade negra é obrigada a combater diariamente. Estudos de 2019 mostram que o suicídio entre adolescentes cresceu, sendo 45% superior que na comunidade branca. Isto ""só"" no Brasil. +",#SetembroAmarelo
5092,2020-09-02,"Sabe pq muita gente acha que uma pessoa com pensamentos suicida só quer chamar atenção? Pq essa pessoa não tem a coragem que muitos tiveram, pq essa pessoa só tenta e nunca da certo, pq só é dor de verdade quando essa pessoa se mata de fato. #SetembroAmarelo",#SetembroAmarelo
5093,2020-09-02,Pedir ajuda não é sinal de fraqueza   #setembroamarelo,#setembroamarelo
5094,2020-09-02,Não esquecer que Setembro é também o mês de prevenção e combate ao suicídio. Ninguém está sozinho. 💛 #SetembroAmarelo,#SetembroAmarelo
5096,2020-09-02,""" Ele exalta o puro de coração e se revela aos que buscam sua face...""  @taoficial   #SetembroAmarelo  #IceCreamScoopTwo","#SetembroAmarelo, #IceCreamScoopTwo"
5097,2020-09-02,"#SetembroAmarelo será que o povo da escola já preparou as mensagens de ""apoio"" para as mesmas pessoas a quem eles direcionavam o bullying, racismo e homofobia? se sim, estarei sentado aguardando",#SetembroAmarelo
5098,2020-09-02,"não se mate, se nao vc nunca mais vai comer um bolo, fique vivo pelo menos mais um mês, em outubro pode morre mas por enquanto #SetembroAmarelo  😔✊🏻",#SetembroAmarelo
5100,2020-09-02,Nesse #SetembroAmarelo  dica importante: pare de seguir influencer que acaba com a sua saúde mental 🤗,#SetembroAmarelo
5101,2020-09-02,"Entramos em um dos meses mais difíceis pra minha família, o mês que perdemos uma parte de nós que foi meu primo pro suicídio, o mês mais duro e que deixa nosso coração cheio de saudade 😓 #BrunoVive #SetembroAmarelo","#BrunoVive, #SetembroAmarelo"
5104,2020-09-02,Linha SOS voz amiga. Linha de apoio emocional e prevenção ao suicídio:   800 209 899  #SetembroAmarelo,#SetembroAmarelo
5106,2020-09-02,"Durante o ano:   - vc precisa ter mais fé em Deus; precisa ser mais positivo; vc é mto mal-agradecido; é difícil te agradar; nunca está contente com nada; se esforce mais, preguiçoso !   Setembro :   - #setembroamarelo - mês de prevenção ao suicídio 😊🙏🚫💛💛💛💛💛",#setembroamarelo
5108,2020-09-02,"Só sejam presentes na vida da pessoa, não deixem ela de lado dizendo que isso é frescura . #SetembroAmarelo",#SetembroAmarelo
5109,2020-09-02,Enfim a hipocrisia. #SetembroAmarelo,#SetembroAmarelo
5110,2020-09-02,Vendo as pessoas tóxicas postar #SetembroAmarelo  Eu fico tipo 🤡🤡🤡🤡🤡🤡🤡🤡,#SetembroAmarelo
5111,2020-09-02,Cada dia que passa me sinto mais sozinho #SetembroAmarelo,#SetembroAmarelo
5114,2020-09-02,Já preparou seu textão sobre o #SetembroAmarelo enquanto você caga para o seu amigo que tem depressão e você acha que é besteira dele???,#SetembroAmarelo
5115,2020-09-02,"Apoia #SetembroAmarelo  mas se mata na bronha ,enfim o #nofap .","#SetembroAmarelo, #nofap"
5116,2020-09-02,Sera que a conscientização e a empatia de vcs é pra durar só setembro mesmo? #SetembroAmarelo tem que ser todos os dias!!!,#SetembroAmarelo
5117,2020-09-02,"#setembroamarelo Se vc conhece alguém que esteja precisando de ajuda, a leitura abre portas que dificilmente serão fechadas. #comoserfelizapesardetudo #suicidio #doutrinaespirita #bsb #espiritualidade #seboecafecapitu #aguasclarasdf #brasília","#setembroamarelo, #comoserfelizapesardetudo, #suicidio, #doutrinaespirita, #bsb, #espiritualidade, #seboecafecapitu, #aguasclarasdf, #brasília"
5118,2020-09-02,"Se vc passou o ano inteiro falando q o problema ou a crise de ansiedade do(a) amigo(a) era apenas uma ""fase"" não seja hipócrita, não finja q se importa. A ansiedade, depressão e afins, não existem só em setembro, as pessoas ñ precisam de ajuda só em setembro.🎗 #SetembroAmarelo",#SetembroAmarelo
5119,2020-09-02,@ashrwver tem anorexia? coma 💛💛💛💛💛💛💛💛💛💛 #SetembroAmarelo #contraadepressao,"#SetembroAmarelo, #contraadepressao"
5120,2020-09-02,"E engraçado como as pessoas têm a coragem de praticar bullying, atos de cancelamentos com os próximos (pra enfatizar que foram muitos)...pra chegar em setembro ficarem fazendo campanha de setembro amarelo.  Tá aí óóóó a hipocrisia!!!  #hipocrisia #SetembroAmarelo 💛💛💛 melhore!!","#hipocrisia, #SetembroAmarelo"
5121,2020-09-02,Boa noite gente! Estou passando aqui para dizer o quanto você é essencial em cada um de nós. Não só no mês de Setembro! Mas todo dia você é importante e especial. #Ligue188cvv #CVV #SetembroAmarelo #MuitosteAmam #SuaVidaImportaMuito,"#Ligue188cvv, #CVV, #SetembroAmarelo, #MuitosteAmam, #SuaVidaImportaMuito"
5124,2020-09-02,"Falar sobre setembro amarelo é mais do que falar sobre suicídio, é entender que não é da noite pro dia que alguém deixa de querer morrer e é parar e analisar as coisas que levam as pessoas a se suicidar pra ter consciência do que a gente faz com os outros. #SetembroAmarelo",#SetembroAmarelo
5126,2020-09-02,+Se vc fosse kpoper de vdd saberia como isso afeta diretamente os idols. Então não vem postar textão agora que estamos em #SetembroAmarelo ou se lamentar no twitter quando o pior acontecer (como nós já vimos algumas vezes infelizmente) pq vc estaria sendo hipócrita pra caralho.,#SetembroAmarelo
5127,2020-09-02,"@Ludmilla Enquanto você tá rindo tem gente com depressão que não consegue dá um sorriso, tenha mais amor  #SetembroAmarelo",#SetembroAmarelo
5128,2020-09-02,"Deus ta vendo você que cancelou, maltratou e fez mal aos outros, durante o ano todo, vindo demonstrar apoio ao #SetembroAmarelo Enfim, a hipocrisia...",#SetembroAmarelo
5130,2020-09-02,"Chegou o mês em que os amigos fingem que se importam com sua ansiedade/depressão etc, e pagam de empaticos nas redes sociais  #SetembroAmarelo",#SetembroAmarelo
5131,2020-09-02,ta triste? sorria 💫 tem depressão? se cure 💫 tem baixa autoestima? se ame 💫  e vamos de #SetembroAmarelo,#SetembroAmarelo
5132,2020-09-02,Ae garai tamo no mês de finjir q nos importamos com as pessoas só pra ganhar biscoito pq afinal o resto do ano não importa foda-se  #SetembroAmarelo,#SetembroAmarelo
5133,2020-09-02,nao ser mata você tem mor rabao. ! #SetembroAmarelo,#SetembroAmarelo
5134,2020-09-02,"Independente do mês saiba que estarei aqui pra você desabafar, a melhor solução é falar #SetembroAmarelo",#SetembroAmarelo
5136,2020-09-02,"Setembro. Mês de todo mundo fingir que ligam pra saúde mental das outras pessoas,tem 12 meses pra falarem sobre isso mais não. Esperam 8 meses pra fazer uma #SetembroAmarelo .",#SetembroAmarelo
5138,2020-09-02,Tô aqui pensando Que venha setembro... E seja incrível... Aí lembro que setembro é cheio de virginianos 🤣🤣🤣 medo. #morri #SetembroAmarelo,"#morri, #SetembroAmarelo"
5139,2020-09-02,"Não é fraqueza, não é falta de fé, não é pra aparecer...   #SetembroAmarelo",#SetembroAmarelo
5140,2020-09-02,#SetembroAmarelo #nofapsetembro OLHA MEU AMG SE VC TA NA BAD TENTA PROCURAR COMPRAR/ADOTAR UM CACHORRO/GATO/ AMIGUINHO 💛 E obs: qm usa ticket no #nofapsetembro N VALE KRL PQP ISSO É TENTAÇÃO!!! NÃO CAIAAAA,"#SetembroAmarelo, #nofapsetembro, #nofapsetembro"
5142,2020-09-02,"Acho linda a conscientização do #setembroamarelo, mas acho triste muitos ainda não entenderem como podem prevenir diretamente na vida de amigos, familiares e conhecidos.   Saiba: você não pode controlar o efeitos das suas palavras no outro, então, cuidado (:",#setembroamarelo
5143,2020-09-02,É tanta falsidade nesse mês que tá até  vontade de excluír as redes sociais  #SetembroAmarelo,#SetembroAmarelo
5144,2020-09-02,@bea_moreiraaa é boiola? pare💛 #setembroamarelo,#setembroamarelo
5145,2020-09-02,Passou o ano até agora reclamando sobre dar conselhos a um amigo que tem algum problema psicológico ou um problema que o abale constante e psicologicamente. Mas em setembro vai vir com textinho de #SetembroAmarelo HIPÓCRITA fingindo que se importa com o próximo.,#SetembroAmarelo
