,date,tweet,hashtags
170,2018-09-05,"Eu sei que é difícil as vezes, eu sei que a vida não é fácil, mas existe um Deus que te ama, que te planejou e você é um projeto dele e todos os projetos de Deus dão certo. Você é muito importante.   #SuaVidaImporta",#SuaVidaImporta
171,2018-09-05,"É difícil, acreditem. Os pensamentos se confundem. Assim como boas palavras nos salvam.  #SuaVidaImporta",#SuaVidaImporta
172,2018-09-05,Só sabe da importância da ajuda quem precisou dela e não recebeu. #SuaVidaImporta,#SuaVidaImporta
173,2018-09-05,"Se alguém não te deu valor, te machucou, então faça dessa pessoa algo sem importância. Mas não você, por que #SuaVidaImporta Sim 🙏💛",#SuaVidaImporta
174,2018-09-05,caso você precise ouvir:  você é lindx; você é suficiente; você é amadx; você é ótimx; você não é inútil; você é incrível!  #SuaVidaImporta,#SuaVidaImporta
175,2018-09-05,•Você é importante   •Você é capaz •Você é suficiente pra tudo •Você tem sua beleza independente de padrões •Sua presença no mundo faz diferença  &gt;CONTINUE VIVO(A)!  #SuaVidaImporta,#SuaVidaImporta
177,2018-09-04,"Pela manhã , deixe a luz entrar em seu quarto! Respire...Ore..Respire novamente.. Se quiser conversar, estarei aqui! #SuaVidaImporta",#SuaVidaImporta
178,2018-09-04,Pelo número de twittes deveria ser: 1° Naná 2° #TheVoiceBrasil  3° #MasterChefBR  4° #SuaVidaImporta 5° #sextou 6° Roberval 7° #QuartaDetremuraSDV  8° Priscila Tossan ... e assim vai...,"#TheVoiceBrasil, #MasterChefBR, #SuaVidaImporta, #sextou, #QuartaDetremuraSDV"
179,2018-09-04,"#SuaVidaImporta, a minha não",#SuaVidaImporta
180,2018-09-04,VOCÊ É IMPORTANTE VOCÊ É IMPORTANTE VOCÊ É IMPORTANTE VOCÊ É IMPORTANTE VOCÊ É IMPORTANTE VOCÊ É IMPORTANTE #SuaVidaImporta,#SuaVidaImporta
182,2018-09-04,#SuaVidaImporta  sério 💛,#SuaVidaImporta
183,2018-09-04,"""Veja! Não diga que a canção Está perdida Tenha fé em Deus Tenha fé na vida Tente outra vez!  Tente! (Tente!) E não diga Que a vitória está perdida Se é de batalhas Que se vive a vida Tente outra vez!""  Não desista! Procure ajuda! #SuaVidaImporta",#SuaVidaImporta
184,2018-09-04,Seja forte. Aguente firme. Caia. Levante-se. Erga a cabeça. E continue sempre seguindo em frente. Você é mais forte do que pensa. 💖😘   #SuaVidaImporta,#SuaVidaImporta
185,2018-09-04,"Sim, você faz toda a diferença Sim, ainda tem muitos risos para rir Sim, sempre vai ter gente pra amar E claro, gente para te amar de volta Você não é o único, se for pra ficar pra baixo Não vai ficar sozinho #SuaVidaImporta",#SuaVidaImporta
186,2018-09-04,"vai por mi, vc é mais forte do que pode imaginar #SuaVidaImporta",#SuaVidaImporta
187,2018-09-04,"- intolerância + compreensão   - pessoas pensando em como fazer o mal  + pessoas pensando e fazendo o bem  - ""isso não tem jeito mesmo"" + eu consigo resolver isso  - medo do novo e de novas pessoas  + entusiasmo com novas perspectivas  que se repita sempre  🎗 💛 #SuaVidaImporta",#SuaVidaImporta
188,2018-09-04,"#SuaVidaImporta você só precisa achar uma válvula de escape, que não machuque vc ou outra pessoa. Eu n recomendo exatamente isso, meio q funciona pra mim, mas n 100%, procure um profissional, alguém q entenda melhor do assunto, n sou o mais indicado pra isso.  #sextou  #ToDentro","#SuaVidaImporta, #sextou, #ToDentro"
189,2018-09-04,#SuaVidaImporta VOCÊ NÃO ESTÁ SOZINHO❤,#SuaVidaImporta
190,2018-09-04,"#SuaVidaImporta eu tomei remédios, eu faço terapia eu não tenho vergonha, eu pedi ajuda...   Não tenha medo, não tenha vergonha, sei o quanto é difícil,  MAS PEÇA AJUDA, UM DIA TODOS NÓS PRECISAREMOS   Vá a um profissional!!!!",#SuaVidaImporta
193,2018-09-04,"E se quiser desabafar, só digo que eu não sou a melhor pessoa designada para isso. Mas sempre haverá alguém para escutá-lo! #SuaVidaImporta",#SuaVidaImporta
198,2018-09-04,#MasterChefBR #FlaviaVianaNaColcci #MusicaBoaAoVivo #sextou #SuaVidaImporta #ARMYprotegeARMY #SegundoSol  #TheVoiceBrasil #TheVoiceBr Quem foi o melhor da noite ?,"#MasterChefBR, #FlaviaVianaNaColcci, #MusicaBoaAoVivo, #sextou, #SuaVidaImporta, #ARMYprotegeARMY, #SegundoSol, #TheVoiceBrasil, #TheVoiceBr"
199,2018-09-04,"Só lembre disso. Você é importante para alguém, para algo, para você mesmo/a.  #SuaVidaImporta 🌻",#SuaVidaImporta
201,2018-09-04,Você vale a pena Sua vida vale a pena Seu futuro vale a pena 💛 #SuaVidaImporta,#SuaVidaImporta
203,2018-09-04,#SuaVidaImporta Sempre' A vida,#SuaVidaImporta
204,2018-09-04,"Eu tô mto impactada com essa hash #SuaVidaImporta logo hj que foi tão difícil, agradecida pq venci a depressão mais um dia.",#SuaVidaImporta
205,2018-09-04,você é incrível  você é forte  você consegue  estamos contigo  #SuaVidaImporta,#SuaVidaImporta
206,2018-09-04,Não desista pois #SuaVidaImporta,#SuaVidaImporta
208,2018-09-04,"Mesmo quando as coisas parecem fora do seu controle, ou sem saída. Nunca deixe sua fé se perder , Existe um Deus que te Ama porque  #SuaVidaImporta muito para ele e para quem te ama! #TorcemosJuntos  #TercaDetremuraSDV","#SuaVidaImporta, #TorcemosJuntos, #TercaDetremuraSDV"
212,2018-09-04,Você suportou até agora por uma razão...  Você é forte Você é incrível Você é especial Não se isole... Se precisar de algo converse com alguém  Seus pais ou um amigo de confiança Nunca se esqueça que você é único na vida de alguém e que #SuaVidaImporta 💛,#SuaVidaImporta
213,2018-09-04,O que você tem de diferente é o que você tem de mais bonito.  #SuaVidaImporta,#SuaVidaImporta
214,2018-09-04,@Janainasantosl's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,
215,2018-09-04,"toda dor passa, mas uma vida não, lembre-se #SuaVidaImporta",#SuaVidaImporta
216,2018-09-04,"Você ainda precisa conhecer a neve, dormir com o barulho da chuva mais uma vez, aguentar firme mais alguns dias ruins, afinal, você sobreviveu a tantos outros.  Não pode desistir sem saber o que ia acontecer de bom contigo. Você é único 💛 #SuaVidaImporta",#SuaVidaImporta
219,2018-09-04,"Espalhe amor. o mundo já tá cheio de dor.  o setembro amarelo é uma campanha linda e por mais que saibamos que se deve falar de empatia o ano todo, não perca seu tempo criticando. aproveite a oportunidade de espalhar amor junto com um tanto de gente hoje.  #SuaVidaImporta",#SuaVidaImporta
220,2018-09-04,"#SuaVidaImporta quando estiver disposto a se matar, lembre-se que teve alguém que pagou um alto preço pra vc estar vivendo:JESUS. PENSE NO QUE ELE FEZ POR VOCÊ E PEÇA A ELE PARA CURAR ESSA DOR, POR MAIS QUE SEJA DIFÍCIL.",#SuaVidaImporta
222,2018-09-04,"Não desista. Você é importante e muito capaz, você é incrível 💛 #SuaVidaImporta",#SuaVidaImporta
224,2018-09-04,"O suicidio não é a solução, fique vivo O mundo precisa de você, as pessoas precisam de você. Você é importante! ❤️🎗 #SuaVidaImporta",#SuaVidaImporta
225,2018-09-04,"""Todos estão enfrentando uma batalha dentro de si mesmo. Seja gentil. Sempre!"" #SuaVidaImporta 💛",#SuaVidaImporta
228,2018-09-04,#SuaVidaImporta Deus não rejeita oração 🎵🎶🎵🎶 Ele não nos abandona!💞,#SuaVidaImporta
230,2018-09-04,"#SuaVidaImporta busque força no fundo da sua alma, não tenha medo de assoprar a poeira das tristezas para abrir o baú da felicidade.  Se olhe no espelho, enfrente os seus medos.   Vc pode tudo!",#SuaVidaImporta
232,2018-09-04,"ei ei, vem cá ler isso rapidinho. você tem sido muito forte, viu? não desiste não. você é especial. continue aqui. vamos passar por isso juntos, uh? você é forte, por favor, permaneça. mesmo não te conhecendo, saiba que você é amado(a) por mim. conte comigo... #SuaVidaImporta",#SuaVidaImporta
233,2018-09-04,Já chegou ao ponto em que qualquer frase de apoio é indiferente mesmo que você queira ajuda??  #SuaVidaImporta,#SuaVidaImporta
235,2018-09-04,"""Não aceite críticas construtivas de quem NUNCA construiu NADA"" #SuaVidaImporta",#SuaVidaImporta
236,2018-09-04,"Por mais que as coisas estejam difíceis e você queira desistir Lembre-se que você é único! Ninguém jamais vai ser como você Todos os seus detalhes são seu e apenas seu, você é insubstituível. Você é suficiente Você é extraordinário  Você vale a pena Você é amado  #SuaVidaImporta",#SuaVidaImporta
237,2018-09-04,vamos fazer uma corrente do bem? Funciona assim:  Se você estiver precisando conversar comente: 🎗   Se você estiver disposto a ouvir  comente: 💛  Não passe por isso sozinho! Desabafe e peça ajuda. Você é importante!  #SetembroAmarelo #SuaVidaImporta,"#SetembroAmarelo, #SuaVidaImporta"
241,2018-09-04,#SuaVidaImporta  Eu juro que vai passar e que tem um Deus que te dá forças para qualquer obstáculo que se levante contra você   O universo está ao seu favor,#SuaVidaImporta
242,2018-09-04,"#SuaVidaImporta não ouse desistir da sua VIDA , JESUS DEU A DELE PRA SALVAR A SUA  , JESUS TE AMA !!",#SuaVidaImporta
243,2018-09-04,queria pensar como metade do povo daqui do Twitter 😓😓 #SuaVidaImporta,#SuaVidaImporta
244,2018-09-04,"Não abra seu messenger e seu wpp, tt só em Setembro, você tem que fazer isso o ano todo. Suicídios acontecem todos os dias. E todos os dias existe alguém que precisa conversar, se abrir, desabafar.  Não se conscientize só no Setembro amarelo. #SuaVidaImporta",#SuaVidaImporta
246,2018-09-04,"Vendo essa tag #SuaVidaImporta me lembra as pessoas q não ligam pra rádio pra pedir música, e sim pra falar com o locutor...",#SuaVidaImporta
249,2018-09-04,"pra você que faz texto de consciência a vida pras pessoas não se matarem Mas quando um amigo fala que está triste, com depressão vc fala que ele apenas que atenção  Aprendam a entender as pessoas, e não julgar sem saber de nada #SuaVidaImporta",#SuaVidaImporta
250,2018-09-04,"Suicídio não é a saída ! Está precisando desabafar ? Pode falar, eu estou disposto a ouvir todos.  #SuaVidaImporta",#SuaVidaImporta
251,2018-09-04,"Eu estou disponibilizando meu WhatsApp e minha dm para você que quer conversar e desabafar sobre seus problemas. Esse é o meu dever como humana, ajudar ao meu próximo. 💛💛 #SuaVidaImporta",#SuaVidaImporta
252,2018-09-04,"Não sejam amiga da Duny,ela ameaça e xinga vocês, má influência   #SuaVidaImporta",#SuaVidaImporta
253,2018-09-04,#SuaVidaImporta vou lembrar sempre,#SuaVidaImporta
254,2018-09-04,"Tá doendo muito? Tá se sentindo sufocado? Escreva tudo que precisa, oque sentir, oque quiser escrever, e depois vai perceber o alívio dentro de você, faça lindas poesias, textos ou letras de canções, leia um pouco 💛  #SuaVidaImporta",#SuaVidaImporta
256,2018-09-04,"Você é incrível, é amado(a), é inteligênte, é importante! Eu acredito em você ^_^ #SuaVidaImporta",#SuaVidaImporta
257,2018-09-04,"Chorar não é fraqueza. Lágrimas são águas do tempo, que vazam e seguem seu curso, até evaporarem como sua dor.  Chore. Não segure o que está aí dentro.  #SuaVidaImporta",#SuaVidaImporta
258,2018-09-04,"Respire fundo, tudo vai fica bem 💛 #SuaVidaImporta",#SuaVidaImporta
263,2018-09-04,"#SuaVidaImporta se vc tem qualquer problema mas não tem ninguém pra desabafar, saiba que minha DM tá sempre aberta.",#SuaVidaImporta
266,2018-09-04,"Você não está sozinhx, você é importante pra muita gente, não se culpe se algum imbecil não enxerga isso, você é maravilhosx #SuaVidaImporta",#SuaVidaImporta
269,2018-09-04,Não ouça o que de negativo aparece em sua mente #suavidaimporta,#suavidaimporta
270,2018-09-04,"eu quero mto de coração ajudar, se vc que tá lendo precisar de cv pode chamar  #SuaVidaImporta",#SuaVidaImporta
271,2018-09-04,"Eu sei que é difícil  Mas senta aqui do meu lado Vamos tomar um bom café Me fale como foi seu dia Como está se sentindo Desabafe comigo  Vamos colocar uma música bem animada e dançar de qualquer jeito, assistir uma série, filme, rir de piadas sem graças #SuaVidaImporta",#SuaVidaImporta
272,2018-09-04,O importante é o que importa então #SuaVidaImporta,#SuaVidaImporta
275,2018-09-04,"Nesse setembro amarelo, um pedido. Dêem uma maior visibilidade para outros transtornos mentais além da depressão e ansiedade, ambos são horríveis mas também existe o bipolar, o esquizofrênico etc...Pessoas simplesmente vista como malucas.  Saúde mental vai mt além #SuaVidaImporta",#SuaVidaImporta
276,2018-09-04,"A vida no meio acadêmico não é fácil, não importa em que grau vc está ou o cargo que exerce.  Lembre-se, sua saúde mental DEVE ser prioridade, não permita que a pressão de produzir e ser bom engula sua paz. #SuaVidaImporta",#SuaVidaImporta
278,2018-09-04,Por mais difícil que possa parecer o momento que esteja passando você é importante... #SuaVidaImporta,#SuaVidaImporta
279,2018-09-04,Setembro Amarelo :)  #SuaVidaImporta,#SuaVidaImporta
280,2018-09-04,to amando muito essa tag 💛 #SuaVidaImporta,#SuaVidaImporta
281,2018-09-04,@laurmilastark #SuaVidaImporta  bebê,#SuaVidaImporta
284,2018-09-04,Você é muito mais que só você Tens um propósito aqui  Tens sonhos a realizar-se Você é um universo  Você faz sentido  Você não é só você Você é o sol e a  lua Tão lindo(a) quanto um eclipse  Você é importante E sempre pense que tudo tem um jeito.   #SuaVidaImporta 🌼,#SuaVidaImporta
285,2018-09-04,#SuaVidaImporta nunca se esqueça disso Você é amado Você é especial  Você é SUFICIENTE  💛,#SuaVidaImporta
286,2018-09-04,"Oi gente, hoje eu resolvi criar essa conta, pra ajudar quem precisa ser ouvido; o intuito principal é contar suas experiências, sentimentos e medos. (dm ou marcação) Sigam, e ajudem a divulgar! #SuaVidaImporta e se você tiver pessoas pra te ouvir você vai perceber isso!",#SuaVidaImporta
287,2018-09-04,"#SuaVidaImporta Se não temesse a Deus, Eu já teria suicidado. Ninguém me convence que a vida vale a pena, são 59 anos de desilusão,frustração e derrota.",#SuaVidaImporta
288,2018-09-04,Sempre tem alguém disposto a te escutar CVV . #SuaVidaImporta,#SuaVidaImporta
289,2018-09-04,"#SuaVidaImporta pq ela é única q n deixe que os outros digam oq vc deve ou nao ser/fazer  Seja livre, viva a sua vida como quiser",#SuaVidaImporta
290,2018-09-04,"depressão não é drama, depressão não é para chamar atenção, depressão não é falta de Deus, depressão não é frescura.  depressão é coisa séria e precisa de atenção.  #SuaVidaImporta 💚",#SuaVidaImporta
291,2018-09-04,Que tag linda #SuaVidaImporta,#SuaVidaImporta
292,2018-09-04,"Parece que não, mas passa, seja forte 💛 . . #SuaVidaImporta",#SuaVidaImporta
293,2018-09-04,Olhando a tag #SuaVidaImporta foi inevitável não lembrar de uma ex namorada que sofria de depressão. Vou repetir uma coisa que eu sempre dizia pra ela : Quando a tempestade chegar lembre-se de todos aqueles que te amam e que são felizes por você existir. Você é forte e vai vencer,#SuaVidaImporta
294,2018-09-04,#SuaVidaImporta isso era pra ser uma pergunta? pq a resposta é nao,#SuaVidaImporta
295,2018-09-04,"#SuaVidaImporta importa nada 🙄desgraçado aqui só serve pra sofrer, ser iludido, enganado ou traído. E ainda ter que aguentar as perdas dos ' amigos ' eu hein🙄🙄😠",#SuaVidaImporta
298,2018-09-04,#SuaVidaImporta Não deixe ninguém dizer que você não pode fazer algo. Você  pode tudo garota! Não deixe ninguém bagunçar sua saúde mental!,#SuaVidaImporta
299,2018-09-04,Um sorriso amistoso pode fazer o dia de alguém valer a pena #SuaVidaImporta,#SuaVidaImporta
301,2018-09-04,#SuaVidaImporta Hashtag de suma importância. 👏👏,#SuaVidaImporta
305,2018-09-04,"Acima de todas as coisas de bom ou de ruim que esteja acontecendo, saiba de uma coisa: A verdadeira vida é Deus e você vale muito pra Ele.♥ Te ama e jamais te abandonará.  #SuaVidaImporta",#SuaVidaImporta
306,2018-09-04,as vezes precisamos passar por grandes e terríveis tempestades pra poder vê o belo e grande arco-íris e as borboletas   #SuaVidaImporta,#SuaVidaImporta
309,2018-09-04,"#SuaVidaImporta Não deixe que seus medos o impeça de viver,seja forte,seja valente!🎗💛",#SuaVidaImporta
312,2018-09-04,#SuaVidaImporta não importa o quanto digam ao contrário,#SuaVidaImporta
317,2018-09-04,Chegou o mes da hipocrisia #SuaVidaImporta,#SuaVidaImporta
319,2018-09-04,"Não desiste não, dói em todo mundo, as pessoas só aguentam melhor e disfarçam melhor. Mas todo mundo passa por momentos que parecem o fim. Aquela dor que parece q n vai passar, mas passa.   #SuaVidaImporta",#SuaVidaImporta
320,2018-09-04,#SuaVidaImporta  Bondade é vê pessoas destruídas tentando ajudar outras pessoas destruídas.  Bondade ainda existe💛,#SuaVidaImporta
324,2018-09-04,Que tag linda 😍😭 #SuaVidaImporta,#SuaVidaImporta
327,2018-09-04,#SuaVidaImporta Não é o resultado de uma prova que define seu valor.,#SuaVidaImporta
328,2018-09-04,"Não se machuque, não fique triste, sei que você pode sair desse problema que esta enfrentando, tudo tem uma solução, busque ajuda e procure fazer alguma coisa que o faz se sentir bem #SuaVidaImporta",#SuaVidaImporta
329,2018-09-04,#SuaVidaImporta pois carrega contigo as digitais de quem lhe criou †,#SuaVidaImporta
331,2018-09-04,#SuaVidaImporta pra quem??????,#SuaVidaImporta
334,2018-09-04,"as noites são silenciosas, frias e melancólicas, mas o sol sempre surge pra te mostrar que existe sons, existe calor e existe novas oportunidades para serem descobertas.  espere o sol chegar 💛  #SuaVidaImporta",#SuaVidaImporta
336,2018-09-04,"Mesmo que às vezes a poeira da rotina te faça acreditar no contrário, #SuaVidaImporta",#SuaVidaImporta
337,2018-09-04,"@eu_souamareviva Posso não ser a pessoa com os melhores conselhos do mundo, Mas sou uma boa ouvinte.. quando quiser desabafar, é só chamar!  #SuaVidaImporta e MUITO! ❤",#SuaVidaImporta
340,2018-09-04,Você é amado Você é capaz Você não está sozinho 💛 #SuaVidaImporta,#SuaVidaImporta
341,2018-09-04,Quando tá escuro  E ninguém te ouve  Quando chega a noite  E você pode chorar  #BoaNoite   #SetembroAmarelo       #SuaVidaImporta,"#BoaNoite, #SetembroAmarelo, #SuaVidaImporta"
343,2018-09-04,"Não é só porque você não se encaixam nesses míseros padrões que você é feio (a) não é só pq você não tem cinturinha que você é gorda,não é só porque você não se acha importante que não seja,você é especial,muito mais do que pensa #SuaVidaImporta",#SuaVidaImporta
344,2018-09-04,#SuaVidaImporta Olha você aí que deve estar lendo isso é... Agora que eu prendi sua atenção não sei muito bem como dizer isso...... Sua vida é importante para todos ao seu redor você tem capacidade de mudar sua realidade é principalmente você é insubstituível para Deus.,#SuaVidaImporta
345,2018-09-04,"A vida é mais do que parece ser agora  O mundo é grande e você vai se encontrar nele  Existem pessoas boas em algum lugar, e você irá encontrá-las um dia  Você pode se amar e um dia será amadx  Uma hora a dor passa, os problemas se resolvem  Nem tudo está perdido  #SuaVidaImporta",#SuaVidaImporta
346,2018-09-04,Falar é a melhor solução 💛 #SuaVidaImporta,#SuaVidaImporta
348,2018-09-04,"#SuaVidaImporta vendo as mensagens de carinho, preciso🖤💛",#SuaVidaImporta
349,2018-09-04,"eu gostaria de lhe dizer que sua vida importa, sua vida importa muito, talvez sua mente esteja nublada e você não consiga enxergar, mas está tudo bem. Você se encontrará. you never walk alone sz #SuaVidaImporta",#SuaVidaImporta
351,2018-09-04,#SuaVidaImporta tudo tem solução nesta vida. E nada nem ninguém é perfeito.,#SuaVidaImporta
354,2018-09-04,"Se atente aos sinais, não espere que a pessoa vá atrás de você. Deixe só uma mensagem ""eu estou aqui pra você"" e esteja mesmo, isso já ajuda muito!  #SuaVidaImporta",#SuaVidaImporta
359,2018-09-04,"#SuaVidaImporta e não importa opção sexual, opção política, cor, sua altura, seu ""nível"" de beleza, sua condição financeira. És importante, pois a vontade de Deus é que todos sejam salvos - por intermédio de Jesus! Não desista, tudo já vai passar 🙏🏻",#SuaVidaImporta
361,2018-09-04,você nunca estará sozinho 💛✨ #setembroamarelo #SuaVidaImporta,"#setembroamarelo, #SuaVidaImporta"
362,2018-09-04,"Em meio à fortes turbulências em nosso país, uma tag lindíssima que dá vontade de ficar horas lendo.  #SuaVidaImporta sim!  Nossas missões estão em andamento, temos muito o que fazer, há muito por vir, muito o que viver, podemos levantar a cabeça e voltar a sorrir.",#SuaVidaImporta
363,2018-09-04,Você é importante Você é amado Você é necessário Você é forte  Você é suficiente #SuaVidaImporta,#SuaVidaImporta
365,2018-09-04,#SuaVidaImporta tudo tem um propósito! Não desista nunca! Pq um dia vc vai olhar e vê que tudo deu certo 🙏🏾😍😉❤️ acredite 💕 precisando peça ajuda 😉❤️,#SuaVidaImporta
366,2018-09-04,"Você já nasceu vencedor, não foi acaso, não foi atoa.  #SuaVidaImporta",#SuaVidaImporta
367,2018-09-04,"Procure tratamento, depressão é doença, vc precisa de ajuda! #SuaVidaImporta",#SuaVidaImporta
368,2018-09-04,"Na vida sempre vai ter ALGUÉM pra te dizer ""eu te amo""  #SuaVidaImporta",#SuaVidaImporta
369,2018-09-04,"#SuaVidaImporta  As vezes uma coisinha que você fala e pensa que não vai magoar ninguém ( mas pensando bem... lá no fundo ""a pessoa se magoa )  Parem de julgar  ( TODOS NÓS SOMOS FEITOS DE CARNE, ALMA E OSSO)",#SuaVidaImporta
372,2018-09-04,"As vezes acho que não vou mais aguentar , que talvez eu exploda com tantos pensamentos em minha mente  penso que minha alma já morreu e apenas resta um corpo vagando por ai. Mas mesmo assim ainda espero os dias de glória chegarem.   #SuaVidaImporta",#SuaVidaImporta
374,2018-09-04,"Cante alto no banho e banhe sua vida de encantos, sua vida importa muito! Viva meu amor, viva! #SuaVidaImporta",#SuaVidaImporta
375,2018-09-04,"Pensei um dia, que nunca mais iria sorrir,  mas passou sorri de novo! Agora estou na mesma situação,  tomara que passe logo!!! #SuaVidaImporta",#SuaVidaImporta
376,2018-09-04,#SuaVidaImporta muito obrigada pelas palavras de vocês:'),#SuaVidaImporta
377,2018-09-04,"#SuaVidaImporta Às vezes ouço passar o vento; e só de ouvir o vento passar, vale a pena ter nascido.",#SuaVidaImporta
378,2018-09-04,"Ei ei ei shiuuuu não importa o q te digam, lembre se sempre que #SuaVidaImporta e que você vai superar todas as dificuldades, por que elas são passageiras você não, você é pra sempre 💛",#SuaVidaImporta
379,2018-09-04,#SuaVidaImporta a minha eu sei que não,#SuaVidaImporta
380,2018-09-04,#SuaVidaImporta n pode falar isso pra qualquer um não pq tem umas pessoa que já começa a pensar que o universo tá girando em torno dela,#SuaVidaImporta
381,2018-09-04,"#SuaVidaImporta tentei várias vezes, mas sempre desistia , pq paro e penso, ainda vai vir músicas novas do artista q gosto, filmes novos , novos episódios da série favorita e por fim, penso nas pessoas q me amam e sofreriam, então faça o mesmo, veja como vc é importante.",#SuaVidaImporta
384,2018-09-04,Não! Minha vida não importa.  #SuaVidaImporta,#SuaVidaImporta
386,2018-09-04,Essa tag me faz chorar #SuaVidaImporta,#SuaVidaImporta
387,2018-09-04,vc é forte vc consegue   #SuaVidaImporta,#SuaVidaImporta
388,2018-09-04,"quando nada parecer ter solução, quando tudo parecer tão pesado a ponto de não conseguir suportar, quando a noite parecer mais escura e a tempestade parecer não ter fim, feche os olhos e diga pra você o quanto é forte, estamos dos seu lado  #SuaVidaImporta",#SuaVidaImporta
389,2018-09-04,"mensagens de auto ajuda podem parecer idiotas, mas cê não sabe o quanto elas ajudam. de certa forma, pessoas aleatórias acabam sabendo sobre nossa luta. mesmo que indiretamente. e mais uma vez: não desista! 💛 #SuaVidaImporta",#SuaVidaImporta
390,2018-09-04,ultimamente o que tem motivado a você não desistir? #SuaVidaImporta,#SuaVidaImporta
393,2018-09-04,#SuaVidaImporta para as pessoas que dela amam e convivem,#SuaVidaImporta
394,2018-09-04,#SuaVidaImporta você é importante 💛  Qm quiser conversar a dm ta aberta só achar amores😘❤,#SuaVidaImporta
395,2018-09-04,"#SuaVidaImporta    Alguns números de ajuda. repassem, alguém pode estar precisando.  192-Samu 188-Prevenção ao suicídio 181-Disque-Denúncia 180-Delegacia da mulher",#SuaVidaImporta
396,2018-09-04,continue vivo lembre-se que  - vc precisa ouvir sua música fav mais uma vez - seu pet sentirá sua falta se vc partir  - vc ainda vai viajar pelo mundo  - vc vai conhecer o amor da sua vida - vc ainda precisa conhecer seu ídolo  - algumas pessoas precisam de vc  #SuaVidaImporta 💛,#SuaVidaImporta
397,2018-09-04,"#SuaVidaImporta a minha nem tanto  Mas a sua importa sim  Não seja como eu, seja como você",#SuaVidaImporta
399,2018-09-04,"#SuaVidaImporta e todos precisamos de você, lute, batalhe, não desista de quem você é e de que um dia poderá ser. Nós acreditamos em você ☺️",#SuaVidaImporta
400,2018-09-04,"NÃO se afogue nas suas dores internas, NÃO tenha medo de se abrir com alguém, NÃO permita que isso te destrua aos poucos, si dê a capacidade de REAGIR, você merece ficar em PAZ, merece VIVER. a sua essência é linda. lembre-se que o mundo não quer isso de você.   #SuaVidaImporta",#SuaVidaImporta
402,2018-09-04,"Voltando do serviço hj, fui surpreendido com a mensagem de cartão bloqueado (Bilhete Único VT) que possui 2621 reais de saldo. Porventura, na minha carteira não tinha dinheiro para comprar uma passagem e a funcionária responsável da estação LEOPOLDINA LINHA 8CPTM #SuaVidaImporta",#SuaVidaImporta
403,2018-09-04,"Nunca deixe de se manifestar o que está preso no coração e na mente de vocês. Você sempre tem uma segunda opção na vida, para ser feliz. Sempre !  #SuaVidaImporta",#SuaVidaImporta
405,2018-09-04,#SuaVidaImporta nunca chorei tanto numa tag,#SuaVidaImporta
407,2018-09-04,"Como eu disse no outro post, podem ficar a vontade pra desabafar comigo, não vou julgar. Se eu puder animar vocês de alguma forma, também é só pedirem.  #SuaVidaImporta",#SuaVidaImporta
408,2018-09-04,"Fiquei aqui lendo os tweets e tô chorando real. Tava bem triste hj, mas agora me peguei dando um sorriso vendo o quão linda as pessoas podem ser #SuaVidaImporta",#SuaVidaImporta
409,2018-09-04,"#SuaVidaImporta  pra qualquer pessoa que esteja lendo isso, e estiver precisando de alguém pra desabafar, pode me chamar, TODO MUNDO, eu AMO ouvir as pessoas, e ficarei feliz se me chamarem. Talvez, eu não ajude em nada mas vou estar aqui pra escutar. ❤",#SuaVidaImporta
410,2018-09-04,#SuaVidaImporta mentira,#SuaVidaImporta
412,2018-09-04,Vou torcer por mais tags como essa nas redes sociais . #SuaVidaImporta,#SuaVidaImporta
416,2018-09-04,"Converse com Deus Chore aos pés do Senhor Ele quer te ouvir E se não consegue falar nada, simplesmente chore ... #SuaVidaImporta  #Deusnocontrole","#SuaVidaImporta, #Deusnocontrole"
419,2018-09-04,#SuaVidaImporta Eu sinceramente gostaria que alguém se importasse cmg !,#SuaVidaImporta
422,2018-09-04,Gostei bastante dessa hashtag #SuaVidaImporta.,#SuaVidaImporta
423,2018-09-04,Ninguém merece ser discriminado por amar 💔.#SuaVidaImporta,#SuaVidaImporta
424,2018-09-04,bom vou fazer minha parte e retweeta essas frases pra quem esta precisando pq pra mim não faz mais efeito. Se vc acha que esta começando a ter sintomas da depressão leia o que essa tag esta dizendo e por favor mantenha se forte #SuaVidaImporta,#SuaVidaImporta
425,2018-09-04,"#SuaVidaImporta Se Deus acredita em você, quem você pensa que é para não acreditar?!",#SuaVidaImporta
426,2018-09-04,#SuaVidaImporta vocês não sabem como essa tag é útil e significante.,#SuaVidaImporta
427,2018-09-04,Você é importante! Você é especial! Você é amado! Você é forte! #SuaVidaImporta,#SuaVidaImporta
428,2018-09-04,"#SuaVidaImporta vale muito a pena ler os tt's dessa tag, melhora um pouco aqui dentro ❤",#SuaVidaImporta
429,2018-09-04,o suicídio não é a melhor opção!  #SuaVidaImporta 💛,#SuaVidaImporta
430,2018-09-04,"#SuaVidaImporta  Que não seja só esse mês, mas que seja assim pra sempre! Pessoas precisam de nossa ajuda, eu sou uma dessas pessoas, mas estou aqui pra ajudar outras pessoas que precisam da mesma forma que eu! Juntos somos mais 💛 Direct tá livre pra vcs 💛",#SuaVidaImporta
